TrH2_TrispH2_007778-RA	Aa_trans.HG1.0:like:SLC32A1/SLC36A1/SLC36A2/SLC36A3/SLC36A4/SLC38A1/SLC38A2/SLC38A3/SLC38A4/SLC38A5/SLC38A6/SLC38A7/SLC38A8/SLC38A9/SLC38A10/SLC38A11/TMEM104
TrH2_TrispH2_011328-RA	Aa_trans.HG1.11:like:SLC36A1/SLC36A2/SLC36A3/SLC36A4
TrH2_TrispH2_001826-RA	Aa_trans.HG1.12:SLC36A1/SLC36A2/SLC36A3/SLC36A4
TrH2_TrispH2_001827-RA	Aa_trans.HG1.12:SLC36A1/SLC36A2/SLC36A3/SLC36A4
TrH2_TrispH2_009370-RA	Aa_trans.HG1.13:TMEM104
TrH2_TrispH2_003433-RA	Aa_trans.HG1.14:SLC38A10
TrH2_TrispH2_008714-RA	Aa_trans.HG1.16:like:SLC36A1/SLC36A2/SLC36A3/SLC36A4
TrH2_TrispH2_002000-RA	Aa_trans.HG1.2:SLC38A9
TrH2_TrispH2_002001-RA	Aa_trans.HG1.2:SLC38A9
TrH2_TrispH2_006800-RA	Aa_trans.HG1.2:SLC38A9
TrH2_TrispH2_006802-RA	Aa_trans.HG1.2:SLC38A9
TrH2_TrispH2_006805-RA	Aa_trans.HG1.2:SLC38A9
TrH2_TrispH2_011761-RA	Aa_trans.HG1.2:SLC38A9
TrH2_TrispH2_011998-RA	Aa_trans.HG1.2:SLC38A9
TrH2_TrispH2_002236-RA	Aa_trans.HG1.4:SLC38A11
TrH2_TrispH2_002237-RA	Aa_trans.HG1.4:SLC38A11
TrH2_TrispH2_002238-RA	Aa_trans.HG1.4:SLC38A11
TrH2_TrispH2_008534-RA	Aa_trans.HG1.4:SLC38A11
TrH2_TrispH2_000191-RA	Aa_trans.HG1.5:SLC38A7/SLC38A8
TrH2_TrispH2_000532-RA	Aa_trans.HG1.6:like:TMEM104
TrH2_TrispH2_001842-RA	ANF_receptor.HG1.18:like:GRM1/GRM2/GRM3/GRM4/GRM5/GRM6/GRM7/GRM8
TrH2_TrispH2_001843-RA	ANF_receptor.HG1.18:like:GRM1/GRM2/GRM3/GRM4/GRM5/GRM6/GRM7/GRM8
TrH2_TrispH2_001748-RA	ANF_receptor.HG1.2:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_001749-RA	ANF_receptor.HG1.2:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_001750-RA	ANF_receptor.HG1.2:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_001751-RA	ANF_receptor.HG1.2:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_000667-RA	ANF_receptor.HG1.21:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_000668-RA	ANF_receptor.HG1.26:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_011336-RA	ANF_receptor.HG1.29:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_000991-RA	ANF_receptor.HG1.37:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_005773-RA	ANF_receptor.HG1.38:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_000992-RA	ANF_receptor.HG1.41:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_000993-RA	ANF_receptor.HG1.42:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_000517-RA	ANF_receptor.HG1.43:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_003771-RA	ANF_receptor.HG1.47:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_003773-RA	ANF_receptor.HG1.48:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_003706-RA	ANF_receptor.HG1.49:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_011337-RA	ANF_receptor.HG1.50:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_011333-RA	ANF_receptor.HG1.51:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_011886-RA	ANF_receptor.HG1.51:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_008575-RA	ANF_receptor.HG1.52:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_008001-RA	ANF_receptor.HG1.53:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_011779-RA	ANF_receptor.HG1.54:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_011782-RA	ANF_receptor.HG1.54:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_011884-RA	ANF_receptor.HG1.54:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_011885-RA	ANF_receptor.HG1.54:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_010125-RA	ANF_receptor.HG1.57:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_011780-RA	ANF_receptor.HG1.59:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_010127-RA	ANF_receptor.HG1.60:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_010128-RA	ANF_receptor.HG1.60:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_010129-RA	ANF_receptor.HG1.61:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_012220-RA	ANF_receptor.HG1.61:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_010123-RA	ANF_receptor.HG1.62:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_010124-RA	ANF_receptor.HG1.62:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_010126-RA	ANF_receptor.HG1.63:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
TrH2_TrispH2_010119-RA	ANF_receptor.HG1.64:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3
