TrH2_TrispH2_000438-RA	Myosin.HG1.1:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO3A/MYO3B/MYO5A/MYO5B/MYO5C/MYO6/MYO9A/MYO9B/MYO10/MYO16/MYO18A/MYO18B/MYO19
TrH2_TrispH2_001839-RA	Myosin.HG1.10:MYO6
TrH2_TrispH2_001963-RA	Myosin.HG1.14:MYO18A/MYO18B
TrH2_TrispH2_010061-RA	Myosin.HG1.18:MYO1A/MYO1B
TrH2_TrispH2_008428-RA	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14
TrH2_TrispH2_006252-RA	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15
TrH2_TrispH2_004075-RA	Myosin.HG1.21:MYO1C/MYO1H
TrH2_TrispH2_001224-RA	Myosin.HG1.25:MYO3A/MYO3B
TrH2_TrispH2_006312-RA	Myosin.HG1.3:MYO7A/MYO7B
TrH2_TrispH2_006313-RA	Myosin.HG1.3:MYO7A/MYO7B
TrH2_TrispH2_004795-RA	Myosin.HG1.4:MYO10
TrH2_TrispH2_010984-RA	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19
TrH2_TrispH2_010249-RA	Myosin.HG1.9:MYO5A/MYO5B/MYO5C
