%%MatrixMarket matrix coordinate integer general
974 4559 90145
1 1 25
2 1 25
3 1 20
4 1 20
5 1 22
6 1 24
7 1 22
8 1 26
9 1 24
10 1 24
11 1 26
12 1 26
13 1 31
14 1 32
15 1 34
16 1 34
17 1 43
18 1 38
19 1 43
20 1 43
21 1 44
22 1 41
23 1 39
24 1 45
25 1 44
26 1 48
27 1 39
28 1 38
29 1 34
30 1 33
31 1 29
32 1 29
33 1 28
34 1 23
35 1 20
36 1 21
37 1 19
38 1 20
39 1 25
40 1 26
41 1 28
42 1 28
43 1 27
44 1 38
45 1 38
46 1 31
47 1 32
48 1 38
49 1 39
50 1 40
51 1 39
52 1 42
53 1 41
54 1 30
55 1 32
56 1 35
57 1 38
58 1 34
59 1 34
60 1 37
61 1 46
62 1 49
63 1 50
64 1 48
65 1 49
66 1 48
67 1 44
68 1 47
69 1 42
70 1 43
71 1 36
72 1 35
73 1 36
74 1 38
75 1 37
76 1 47
77 1 47
78 1 42
79 1 44
80 1 45
81 1 42
82 1 38
83 1 36
84 1 32
85 1 34
86 1 25
87 1 30
88 1 30
89 1 27
90 1 20
91 1 20
92 1 23
93 1 28
94 1 36
95 1 34
96 1 43
97 1 44
98 1 46
99 1 52
100 1 57
101 1 64
102 1 62
103 1 58
104 1 54
105 1 57
106 1 47
107 1 45
108 1 47
109 1 48
110 1 46
111 1 41
112 1 42
113 1 43
114 1 45
115 1 43
116 1 43
117 1 45
118 1 43
119 1 40
120 1 37
121 1 19
122 1 22
123 1 23
124 1 24
125 1 23
126 1 26
127 1 31
128 1 36
129 1 33
130 1 32
131 1 34
132 1 32
133 1 35
134 1 40
135 1 42
136 1 39
137 1 39
138 1 34
139 1 32
140 1 32
141 1 32
142 1 34
143 1 33
144 1 31
145 1 28
146 1 35
147 1 33
148 1 37
149 1 39
150 1 40
151 1 39
152 1 43
153 1 42
154 1 40
155 1 42
156 1 37
157 1 36
158 1 39
159 1 37
160 1 33
161 1 38
162 1 35
163 1 35
164 1 35
165 1 34
166 1 35
167 1 34
168 1 28
169 1 31
170 1 33
171 1 28
172 1 27
173 1 25
174 1 39
175 1 32
176 1 31
177 1 33
178 1 29
179 1 29
180 1 26
181 1 31
182 1 33
183 1 34
184 1 35
185 1 37
186 1 40
187 1 39
188 1 41
189 1 41
190 1 43
191 1 40
192 1 37
193 1 39
194 1 38
195 1 41
196 1 42
197 1 42
198 1 38
199 1 38
200 1 39
201 1 45
202 1 49
203 1 48
204 1 46
205 1 43
206 1 40
207 1 37
208 1 39
209 1 45
210 1 42
211 1 38
212 1 32
213 1 28
214 1 27
215 1 27
216 1 31
217 1 34
218 1 36
219 1 33
220 1 39
221 1 39
222 1 40
223 1 45
224 1 44
225 1 44
226 1 44
227 1 46
228 1 41
229 1 38
230 1 37
231 1 10
232 1 12
233 1 17
234 1 18
235 1 20
236 1 20
237 1 18
238 1 22
239 1 22
240 1 28
241 1 31
242 1 29
243 1 29
244 1 28
245 1 28
246 1 30
247 1 31
248 1 30
249 1 30
250 1 25
251 1 21
252 1 22
253 1 18
254 1 20
255 1 19
256 1 17
257 1 14
258 1 15
259 1 12
260 1 12
261 1 14
262 1 14
263 1 18
264 1 19
265 1 25
266 1 31
267 1 35
268 1 33
269 1 37
270 1 44
271 1 43
272 1 45
273 1 42
274 1 42
275 1 36
276 1 36
277 1 40
278 1 46
279 1 44
280 1 39
281 1 39
282 1 37
283 1 36
284 1 37
285 1 45
286 1 20
287 1 25
288 1 27
289 1 28
290 1 37
291 1 39
292 1 40
293 1 41
294 1 44
295 1 45
296 1 41
297 1 42
298 1 41
299 1 41
300 1 32
301 1 30
302 1 30
303 1 28
304 1 26
305 1 24
306 1 24
307 1 19
308 1 25
309 1 26
310 1 29
311 1 27
312 1 33
313 1 34
314 1 34
315 1 34
316 1 32
317 1 33
318 1 28
319 1 24
320 1 24
321 1 25
322 1 20
323 1 21
324 1 22
325 1 21
326 1 20
327 1 19
328 1 16
329 1 14
330 1 11
331 1 13
332 1 11
333 1 9
334 1 6
335 1 8
336 1 47
337 1 46
338 1 44
339 1 42
340 1 39
341 1 37
342 1 34
343 1 28
344 1 26
345 1 22
346 1 18
347 1 19
348 1 23
349 1 25
350 1 24
351 1 25
352 1 28
353 1 29
354 1 24
355 1 26
356 1 24
357 1 22
358 1 20
359 1 15
360 1 15
361 1 14
362 1 16
363 1 14
364 1 15
365 1 17
366 1 17
367 1 18
368 1 17
369 1 17
370 1 17
371 1 18
372 1 19
373 1 21
374 1 20
375 1 15
376 1 27
377 1 29
378 1 28
379 1 29
380 1 21
381 1 20
382 1 23
383 1 25
384 1 32
385 1 34
386 1 37
387 1 38
388 1 40
389 1 40
390 1 44
391 1 43
392 1 40
393 1 38
394 1 33
395 1 36
396 1 32
397 1 28
398 1 28
399 1 28
400 1 25
401 1 25
402 1 27
403 1 24
404 1 22
405 1 17
406 1 21
407 1 23
408 1 21
409 1 21
410 1 26
411 1 29
412 1 28
413 1 32
414 1 34
415 1 37
416 1 32
417 1 33
418 1 32
419 1 36
420 1 32
421 1 30
422 1 30
423 1 36
424 1 35
425 1 38
426 1 38
427 1 37
428 1 34
429 1 37
430 1 40
431 1 34
432 1 29
433 1 19
434 1 22
435 1 25
436 1 27
437 1 27
438 1 25
439 1 23
440 1 22
441 1 23
442 1 26
443 1 29
444 1 27
445 1 25
446 1 26
447 1 24
448 1 24
449 1 21
450 1 21
451 1 18
452 1 14
453 1 11
454 1 10
455 1 7
456 1 4
457 1 4
458 1 4
459 1 4
460 1 28
461 1 26
462 1 30
463 1 27
464 1 25
465 1 24
466 1 24
467 1 22
468 1 28
469 1 28
470 1 32
471 1 37
472 1 37
473 1 35
474 1 33
475 1 34
476 1 36
477 1 39
478 1 34
479 1 31
480 1 28
481 1 22
482 1 20
483 1 24
484 1 28
485 1 30
486 1 30
487 1 26
488 1 24
489 1 21
490 1 18
491 1 19
492 1 17
493 1 15
494 1 10
495 1 7
496 1 5
497 1 5
498 1 5
499 1 5
500 1 6
501 1 5
502 1 5
503 1 29
504 1 29
505 1 30
506 1 34
507 1 36
508 1 40
509 1 37
510 1 38
511 1 41
512 1 44
513 1 45
514 1 49
515 1 49
516 1 47
517 1 45
518 1 39
519 1 38
520 1 31
