%%MatrixMarket matrix coordinate integer general
343 5506 52819
9 1 1
10 1 1
11 1 1
12 1 1
13 1 1
14 1 1
15 1 1
16 1 1
17 1 1
18 1 1
21 1 1
22 1 1
23 1 1
24 1 1
25 1 1
26 1 1
27 1 1
28 1 1
29 1 1
30 1 1
124 1 1
125 1 1
140 1 1
141 1 1
142 1 1
143 1 1
144 1 1
145 1 1
146 1 1
147 1 1
148 1 1
149 1 1
172 1 1
173 1 1
295 1 1
296 1 1
297 1 1
298 1 1
299 1 1
300 1 1
301 1 1
302 1 1
303 1 1
304 1 1
334 1 2
335 1 1
336 1 1
337 1 1
1 2 2
2 2 2
3 2 2
4 2 2
5 2 2
6 2 1
38 2 1
39 2 1
40 2 1
41 2 1
42 2 1
43 2 1
44 2 1
45 2 2
46 2 2
47 2 2
48 2 4
49 2 5
50 2 5
51 2 5
52 2 6
53 2 6
54 2 6
55 2 5
56 2 5
57 2 5
58 2 2
59 2 1
60 2 1
61 2 1
62 2 1
63 2 1
64 2 1
65 2 1
66 2 1
67 2 1
68 2 1
69 2 1
70 2 1
71 2 1
114 2 1
115 2 1
116 2 1
117 2 2
118 2 2
119 2 2
120 2 3
121 2 3
122 2 3
123 2 3
124 2 2
125 2 2
126 2 2
127 2 2
128 2 2
129 2 2
130 2 3
131 2 3
132 2 1
133 2 2
134 2 2
135 2 2
136 2 2
137 2 2
138 2 2
139 2 2
140 2 1
141 2 1
142 2 1
153 2 1
154 2 1
155 2 1
156 2 1
157 2 1
158 2 1
159 2 1
160 2 1
161 2 1
162 2 1
173 2 4
174 2 5
175 2 5
176 2 5
177 2 5
178 2 4
179 2 1
180 2 1
181 2 1
187 2 1
188 2 1
189 2 1
190 2 1
191 2 1
192 2 1
193 2 1
194 2 1
195 2 1
196 2 1
207 2 1
208 2 1
209 2 1
210 2 1
211 2 1
212 2 1
213 2 1
214 2 1
215 2 1
216 2 1
217 2 1
218 2 1
246 2 1
247 2 1
248 2 1
249 2 4
250 2 4
251 2 4
252 2 4
253 2 4
254 2 4
255 2 4
257 2 1
258 2 1
259 2 1
260 2 1
261 2 1
262 2 1
263 2 1
264 2 1
265 2 1
266 2 1
278 2 3
279 2 3
280 2 4
281 2 4
282 2 4
283 2 4
284 2 4
285 2 4
286 2 4
287 2 2
288 2 1
292 2 1
293 2 1
294 2 1
295 2 1
296 2 1
297 2 1
298 2 1
299 2 1
300 2 1
301 2 2
302 2 1
303 2 1
304 2 1
305 2 1
306 2 1
307 2 1
308 2 1
309 2 1
310 2 1
332 2 1
333 2 1
334 2 4
335 2 4
336 2 4
337 2 4
343 2 1
4 3 1
5 3 1
6 3 1
7 3 1
8 3 1
9 3 1
10 3 1
11 3 1
12 3 1
13 3 1
56 3 1
57 3 1
58 3 1
59 3 1
60 3 1
61 3 1
62 3 1
63 3 1
64 3 1
65 3 1
85 3 1
86 3 2
87 3 2
88 3 2
89 3 2
90 3 2
91 3 3
92 3 3
93 3 3
94 3 3
95 3 2
96 3 1
97 3 1
98 3 1
99 3 1
100 3 1
169 3 1
170 3 1
171 3 1
172 3 1
173 3 1
337 3 5
343 3 1
23 5 1
24 5 1
25 5 6
26 5 9
27 5 9
28 5 9
29 5 9
30 5 9
31 5 9
32 5 9
33 5 8
34 5 8
35 5 3
40 5 1
41 5 1
42 5 1
43 5 1
44 5 1
45 5 1
46 5 1
47 5 1
48 5 1
49 5 1
57 5 1
58 5 1
59 5 1
60 5 1
61 5 1
62 5 1
63 5 1
64 5 1
65 5 1
