in_gene	out_gene	branch_support	ev_type	sos
Dpul_mRNA28119	Rhoesc_Res_002006-T1	87.0	S	0.0
Dpul_mRNA28119	Spur_XM_011677084.2	87.0	S	0.0
Dpul_mRNA28119	Lcom_lcpid244749	87.0	S	0.0
Dpul_mRNA28119	Morvir_scaffold36.g39.t1	87.0	S	0.0
Dpul_mRNA28119	Aaur_scaffold656.g6.t1	87.0	S	0.0
Dpul_mRNA28119	Gfas_gfas1.m1.8079.m1	87.0	S	0.0
Dpul_mRNA28119	Xesp_012444-T1	87.0	S	0.0
Dpul_mRNA28119	Gasp_gasp1.m3.18022.m1	87.0	S	0.0
Dpul_mRNA28119	Adig_XM_015912886.1	87.0	S	0.0
Dpul_mRNA28119	Chem_TCONS_00062961	87.0	S	0.0
Dpul_mRNA28119	Hvul_g21322_1	87.0	S	0.0
Dpul_mRNA28119	Amil_Amillepora15536-RA	87.0	S	0.0
Dpul_mRNA28119	Hvul_g21327_1	87.0	S	0.0
Dpul_mRNA28119	Adig_XM_015908355.1	87.0	S	0.0
Dpul_mRNA28119	Skow_XM_006813100.1	87.0	S	0.0
Dpul_mRNA28119	Bralan_BLAG04001245_1	87.0	S	0.0
Dpul_mRNA28119	Nvec_v1g208073	87.0	S	0.0
Dpul_mRNA28119	Fspp_ffun1.m4.5387.m1	87.0	S	0.0
Dpul_mRNA28119	Pocdam_XM_027186468.1	87.0	S	0.0
Dpul_mRNA28119	Exapal_XM_021038633.2	87.0	S	0.0
Dpul_mRNA28119	Skow_XM_006813102.1	87.0	S	0.0
Dpul_mRNA28119	Dgig_XM_028542783.1	87.0	S	0.0
Dpul_mRNA28119	Sanmal_Sma_027053-T1	87.0	S	0.0
Dpul_mRNA28119	Morvir_scaffold36.g40.t2	87.0	S	0.0
Dpul_mRNA28119	Spis_XP_022783295_1	87.0	S	0.0
Hsap_ENST00000317568	Rhoesc_Res_002006-T1	87.0	S	0.0
Hsap_ENST00000317568	Spur_XM_011677084.2	87.0	S	0.0
Hsap_ENST00000317568	Lcom_lcpid244749	87.0	S	0.0
Hsap_ENST00000317568	Morvir_scaffold36.g39.t1	87.0	S	0.0
Hsap_ENST00000317568	Aaur_scaffold656.g6.t1	87.0	S	0.0
Hsap_ENST00000317568	Gfas_gfas1.m1.8079.m1	87.0	S	0.0
Hsap_ENST00000317568	Xesp_012444-T1	87.0	S	0.0
Hsap_ENST00000317568	Gasp_gasp1.m3.18022.m1	87.0	S	0.0
Hsap_ENST00000317568	Adig_XM_015912886.1	87.0	S	0.0
Hsap_ENST00000317568	Chem_TCONS_00062961	87.0	S	0.0
Hsap_ENST00000317568	Hvul_g21322_1	87.0	S	0.0
Hsap_ENST00000317568	Amil_Amillepora15536-RA	87.0	S	0.0
Hsap_ENST00000317568	Hvul_g21327_1	87.0	S	0.0
Hsap_ENST00000317568	Adig_XM_015908355.1	87.0	S	0.0
Hsap_ENST00000317568	Skow_XM_006813100.1	87.0	S	0.0
Hsap_ENST00000317568	Bralan_BLAG04001245_1	87.0	S	0.0
Hsap_ENST00000317568	Nvec_v1g208073	87.0	S	0.0
Hsap_ENST00000317568	Fspp_ffun1.m4.5387.m1	87.0	S	0.0
Hsap_ENST00000317568	Pocdam_XM_027186468.1	87.0	S	0.0
Hsap_ENST00000317568	Exapal_XM_021038633.2	87.0	S	0.0
Hsap_ENST00000317568	Skow_XM_006813102.1	87.0	S	0.0
Hsap_ENST00000317568	Dgig_XM_028542783.1	87.0	S	0.0
Hsap_ENST00000317568	Sanmal_Sma_027053-T1	87.0	S	0.0
Hsap_ENST00000317568	Morvir_scaffold36.g40.t2	87.0	S	0.0
Hsap_ENST00000317568	Spis_XP_022783295_1	87.0	S	0.0
Tcas_TC016340_001	Rhoesc_Res_002006-T1	87.0	S	0.0
Tcas_TC016340_001	Spur_XM_011677084.2	87.0	S	0.0
Tcas_TC016340_001	Lcom_lcpid244749	87.0	S	0.0
Tcas_TC016340_001	Morvir_scaffold36.g39.t1	87.0	S	0.0
Tcas_TC016340_001	Aaur_scaffold656.g6.t1	87.0	S	0.0
Tcas_TC016340_001	Gfas_gfas1.m1.8079.m1	87.0	S	0.0
Tcas_TC016340_001	Xesp_012444-T1	87.0	S	0.0
