gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Aque_Aqu2.1.26794_001	OG0	84.0		
Leuniv_Lniv_C778175_01	OG0	84.0		
Opea_EP00118_Oscarella_pearsei_P024314	OG0	84.0		
Opea_EP00118_Oscarella_pearsei_P024317	OG0	84.0		
Plajan_Pjan_C572928_01	OG0	84.0		
Clacor_Ccor_C524595_01	OG0	84.0		
Ocar_g1208	OG0	84.0		
Leuniv_Lniv_scaffold5667_01	OG0	84.0		
Opea_EP00118_Oscarella_pearsei_P024315	OG0	84.0		
Leuniv_Lniv_scaffold23474_01	OG0	84.0		
Lcom_lcpid22479	OG0	84.0		
Ocar_g8540	OG0	84.0		
Leuniv_Lniv_scaffold23475_01	OG0	84.0		
Gracom_Gcom_C561602_01	OG0	84.0		
Stycar_augustus_masked-SC_scaffold4373-processed-gene-0.2-mRNA-1	OG0	84.0		
Plespi_Pspi_scaffold17113_01	OG0	84.0		
Tetwil_g2126.t1	OG0	84.0		
Tetwil_g21128.t1	OG0	84.0		
Aque_Aqu2.1.33012_001	OG0	84.0		
Halamb_c40670_g1_i1m.12950	OG0	84.0		
Plespi_Pspi_scaffold17112_01	OG0	84.0		
Halamb_c56710_g1_i2m.44088	OG0	84.0		
Tetwil_g2127.t1	OG0	84.0		
Halamb_c56135_g1_i1mm.6977	OG0	84.0		
Stycar_maker-SC_scaffold3360-augustus-gene-0.7-mRNA-1	OG1	84.0		
HoiH23_PlH23_008779-RA	OG1	84.0		
Tadh_TriadT18815	OG1	84.0		
Fspp_ffun1.m4.14944.m1	OG1	84.0		
Acagra_model.g21684.t1	OG1	84.0		
Pocdam_XM_027200115.1	OG1	84.0		
Cgig_XM_034471796.1	OG1	84.0		
Tadh_TriadT18273	OG1	84.0		
Nvec_v1g30320	OG1	84.0		
HoiH11_mRNA5741	OG1	84.0		
Skow_XM_006823095.1	OG1	84.0		
Gfas_gfas1.m1.9546.m1	OG1	84.0		
Bralan_BLAG18000511_1	OG1	84.0		
Gasp_gasp1.m3.498.m1	OG1	84.0		
Spur_XM_030981932.1	OG1	84.0		
Cscu_XM_023374024.1	OG1	84.0		
Tcas_TC001338_001	OG1	84.0		
TrH2_TrispH2_008140-RA	OG1	84.0		
Hsap_ENST00000675332	OG1	84.0		
Exapal_XM_021040151.2	OG1	84.0		
Lcom_lcpid116563	OG1	84.0		
HoiH04_mRNA4068	OG1	84.0		
Adig_XM_015900003.1	OG1	84.0		
Xesp_000941-T1	OG1	84.0		
Chem_TCONS_00052339	OG1	84.0		
HoiH06_mRNA11851	OG1	84.0		
Dgig_XM_028548023.1	OG1	84.0		
Sanmal_Sma_011468-T1	OG1	84.0		
Skow_XM_006814169.1	OG1	84.0		
Rhoesc_Res_016049-T1	OG1	84.0		
Spis_XP_022782123_1	OG1	84.0		
Nemnom_g6672.t1	OG1	84.0		
Nvec_v1g93026	OG1	84.0		
Gasp_gasp1.m3.499.m1	OG1	84.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA150573	OG1	84.0		
Dpul_mRNA23452	OG1	84.0		
Morvir_scaffold214.g33.t1	OG1	84.0		
Amil_Amillepora25303-RA	OG1	84.0		
Aaur_scaffold1.g41.t1	OG1	84.0		
Hhon_g00518.t1	OG1	84.0		
Cgig_XM_034471790.1	OG1	84.0		
