gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Xestes_augustus_masked-XT_scaffold17643-processed-gene-0.0-mRNA-1	OG0	75.0		
Lampan_Lpan_C400025_01	OG0	75.0		
Coemet_Cmet_scaffold12232_01	OG0	75.0		
Pbac_sb2647414	OG0	75.0		
Horcal_Hcv1.av93.c9.g945.i1	OG0	75.0		
Coeast_Cast_sb791274	OG0	75.0		
Vmul_Simscaffold5420_01	OG0	75.0		
Plespi_Pspi_C610876_01	OG0	75.0		
TrH2_TrispH2_010067-RA	OG1	75.0		
Cgig_XM_011451315.3	OG1	75.0		
Acagra_model.g5315.t1	OG1	75.0		
Amil_Amillepora12918-RA	OG1	75.0		
Gfas_gfas1.m1.19467.m1	OG1	75.0		
Sanmal_Sma_012787-T1	OG1	75.0		
Tcas_TC007750_001	OG1	75.0		
Hvul_g19771_1	OG1	75.0		
Spis_XP_022778482_1	OG1	75.0		
Opea_EP00118_Oscarella_pearsei_P000858	OG1	75.0		
Plajan_Pjan_scaffold21049_01	OG1	75.0		
Xestes_maker-XT_scaffold3545-augustus-gene-0.39-mRNA-1	OG1	75.0		
Stycar_augustus_masked-SC_scaffold120977-processed-gene-0.0-mRNA-1	OG1	75.0		
Rhoesc_Res_014478-T1	OG1	75.0		
Exapal_XM_021047372.2	OG1	75.0		
Cscu_XM_023372851.1	OG1	75.0		
Hsap_ENST00000217958	OG1	75.0		
Ocar_g10909	OG1	75.0		
Skow_XM_002733227.2	OG1	75.0		
Aaur_scaffold5.g79.t1	OG1	75.0		
Bralan_BLAG12000289_1	OG1	75.0		
Fspp_ffun1.m4.28968.m1	OG1	75.0		
Morvir_scaffold90.g50.t1	OG1	75.0		
Nemnom_g9303.t1	OG1	75.0		
Morvir_scaffold817.g1.t1	OG1	75.0		
Chem_TCONS_00049783	OG1	75.0		
Adig_XM_015919582.1	OG1	75.0		
Nvec_NVE14586	OG1	75.0		
Dgig_XM_028539840.1	OG1	75.0		
Nvec_NVE14588	OG1	75.0		
Aaur_scaffold5.g80.t1	OG1	75.0		
Spur_XM_777132.5	OG1	75.0		
Pocdam_XM_027193793.1	OG1	75.0		
Xesp_018643-T1	OG1	75.0		
Tetwil_g25411.t1	OG1	75.0		
HoiH06_mRNA8615	OG1	75.0		
HoiH23_PlH23_007973-RA	OG1	75.0		
HoiH04_mRNA7069	OG1	75.0		
Hhon_g11536.t1	OG1	75.0		
Tadh_wf_g11233.t1	OG1	75.0		
