gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Bolinf_Binf_sb1248651	OG0	1.0		
Rhoesc_Res_003137-T1	OG0	1.0		
Spis_XP_022784625_1	OG0	1.0		
Bralan_BLAG08001226_1	OG0	1.0		
Chem_TCONS_00022237	OG0	1.0		
Emue_Em0013g1065a.t1	OG0	1.0		
Hvul_g32557_1	OG0	1.0		
Skow_XM_006821238.1	OG0	1.0		
Hsap_ENST00000422437	OG0	1.0		
Chem_TCONS_00061284	OG0	1.0		
Hhon_g02278.t1	OG0	1.0		
HoiH11_mRNA642	OG0	1.0		
Aaur_scaffold930.g7.t1	OG0	1.0		
Dgig_XM_028535497.1	OG0	1.0		
Adig_XM_015903028.1	OG0	1.0		
Tadh_TriadT28251	OG0	1.0		
Cscu_XM_023359689.1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P026945	OG0	1.0		
Cgig_XM_034447885.1	OG0	1.0		
Spolac_c100307_g1_i1_m.22065c100307-g1	OG0	1.0		
Aque_Aqu2.1.41869_001	OG0	1.0		
Nvec_v1g136346	OG0	1.0		
TrH2_TrispH2_005130-RA	OG0	1.0		
Emue_Em0869g1a.t1	OG0	1.0		
Fspp_ffun1.m4.6513.m1	OG0	1.0		
Tetwil_g1301.t1	OG0	1.0		
Spolac_c100307_g1_i3_m.22067c100307-g1	OG0	1.0		
Tcas_TC012908_001	OG0	1.0		
Cgig_XM_034447887.1	OG0	1.0		
Xestes_maker-XT_scaffold119030-snap-gene-0.2-mRNA-1	OG0	1.0		
Gasp_gasp1.m3.14273.m1	OG0	1.0		
Xestes_maker-XT_scaffold34479-augustus-gene-0.10-mRNA-1	OG0	1.0		
Hvul_g32553_1	OG0	1.0		
Spur_XM_030997353.1	OG0	1.0		
Ocar_g5394	OG0	1.0		
Dpul_mRNA27600	OG0	1.0		
Nemnom_g5969.t1	OG0	1.0		
Plajan_Pjan_C549949_01	OG0	1.0		
HoiH23_PlH23_003253-RA	OG0	1.0		
HoiH04_mRNA15045	OG0	1.0		
Pocdam_XM_027190564.1	OG0	1.0		
Spolac_c99507_g1_i1_m.19859c99507-g1	OG0	1.0		
Sanmal_Sma_008883-T1	OG0	1.0		
Exapal_XM_021052611.2	OG0	1.0		
Aque_Aqu2.1.08308_001	OG0	1.0		
Emue_Em0013g1059a.t1	OG0	1.0		
Cgig_XM_011445885.3	OG0	1.0		
Emue_Em0013g1060a.t1	OG0	1.0		
Emue_Em0013g1064a.t1	OG0	1.0		
Stycar_maker-SC_scaffold135614-snap-gene-0.4-mRNA-1	OG0	1.0		
Stycar_maker-SC_scaffold720-snap-gene-0.62-mRNA-1	OG0	1.0		
Gfas_gfas1.m1.13199.m1	OG0	1.0		
Stycar_augustus_masked-SC_scaffold49442-processed-gene-0.1-mRNA-1	OG0	1.0		
Cscu_XM_023357245.1	OG0	1.0		
Stycar_maker-SC_scaffold129787-augustus-gene-0.4-mRNA-1	OG0	1.0		
Gasp_gasp1.m3.14275.m1	OG0	1.0		
Xesp_013871-T1	OG0	1.0		
Plespi_Pspi_scaffold7353_01	OG0	1.0		
Amil_Amillepora31673-RA	OG0	1.0		
Fspp_ffun1.m4.6502.m1	OG0	1.0		
Hsap_ENST00000361568	OG0	1.0		
Emue_Em0869g2a.t1	OG0	1.0		
Spolac_c100307_g1_i4_m.22069c100307-g1	OG0	1.0		
Sanmal_Sma_008886-T1	OG0	1.0		
Spolac_c100307_g1_i2_m.22066c100307-g1	OG0	1.0		
Stycar_snap_masked-SC_scaffold720-processed-gene-0.7-mRNA-1	OG0	1.0		
Cgig_XM_011424763.3	OG0	1.0		
HoiH06_mRNA1166	OG0	1.0		
Chem_TCONS_00022226	OG0	1.0		
Eupdun_Edun_sb10652233	OG0	1.0		
Mertsp_Mesp_sb592305	OG0	1.0		
Mlei_ML1810.g6.i1	OG0	1.0		
Mlei_ML0323.g3.i1	OG0	1.0		
Lampan_Lpan_C402721_01	OG0	1.0		
Mlei_ML2576.g8.i1	OG0	1.0		
Bolinf_Binf_sb1233470	OG0	1.0		
Beraby_Baby_sb324154	OG0	1.0		
Lampan_Lpan_C402029_01	OG0	1.0		
Eupdun_Edun_sb10652234	OG0	1.0		
Bolinf_Binf_sb1248649	OG0	1.0		
Vmul_SimC391276	OG0	1.0		
Vmul_sbMO370254	OG0	1.0		
Bolinf_Binf_sb1210052	OG0	1.0		
Pbac_sb2645954	OG0	1.0		
Mertsp_Mesp_sb606195	OG0	1.0		
Lampan_Lpan_C390889_01	OG0	1.0		
Horcal_Hcv1.av93.c6.g956.i1	OG0	1.0		
Eupdun_Edun_sb10652232	OG0	1.0		
Vmul_SimC392388	OG0	1.0		
Coemet_Cmet_scaffold17778_01	OG0	1.0		
Coemet_Cmet_scaffold10789_01	OG0	1.0		
Bolinf_Binf_sb1210051	OG0	1.0		
Mlei_ML0848.g4.i1	OG0	1.0		
Mlei_ML0848.g5.i1	OG0	1.0		
Bolinf_Binf_sb1247333	OG0	1.0		
Mertsp_Mesp_sb588464	OG0	1.0		
Eupdun_Edun_sb10652231	OG0	1.0		
Mlei_ML0848.g7.i1	OG0	1.0		
Bolinf_Binf_sb1303966	OG0	1.0		
Coemet_Cmet_scaffold1172_01	OG0	1.0		
Bolinf_Binf_sb1248650	OG0	1.0		
