gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Pbac_sb2650535	OG0	1.0		
Gracom_Gcom_scaffold16213_01	OG0	1.0		
Spur_XM_030977044.1	OG0	1.0		
Tetwil_g12982.t1	OG0	1.0		
Tadh_wf_g1827.t1	OG0	1.0		
Plajan_Pjan_C551797_01	OG0	1.0		
Dpul_mRNA23561	OG0	1.0		
HoiH23_PlH23_000085-RA	OG0	1.0		
Lcom_lcpid85443	OG0	1.0		
Nemnom_g17001.t1	OG0	1.0		
Lcom_lcpid101429	OG0	1.0		
Exapal_XM_021046400.2	OG0	1.0		
Stycar_augustus_masked-SC_scaffold27815-processed-gene-0.1-mRNA-1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P027353	OG0	1.0		
Spis_XP_022806974_1	OG0	1.0		
TrH2_TrispH2_003485-RA	OG0	1.0		
Ocar_g9313	OG0	1.0		
Aque_Aqu2.1.31176_001	OG0	1.0		
Morvir_scaffold215.g22.t1	OG0	1.0		
Bralan_BLAG02000952_1	OG0	1.0		
Pocdam_XM_027189274.1	OG0	1.0		
Fspp_ffun1.m4.18857.m1	OG0	1.0		
Nemnom_g17002.t1	OG0	1.0		
Scil_scict025798.2	OG0	1.0		
Plespi_Pspi_scaffold1082_01	OG0	1.0		
Spolac_c102193_g1_i1_m.28274c102193-g1	OG0	1.0		
Dgig_XM_028543244.1	OG0	1.0		
Acagra_model.g10501.t1	OG0	1.0		
Amil_Amillepora01936-RA	OG0	1.0		
Pocdam_XM_027202373.1	OG0	1.0		
Tcas_TC007613_001	OG0	1.0		
HoiH04_mRNA5940	OG0	1.0		
Hsap_ENST00000261880	OG0	1.0		
Skow_XM_006811159.1	OG0	1.0		
Xesp_002328-T1	OG0	1.0		
Nvec_NVE3528	OG0	1.0		
Hhon_g03775.t1	OG0	1.0		
Cgig_XM_011453197.3	OG0	1.0		
Sanmal_Sma_009698-T1	OG0	1.0		
Rhoesc_Res_013698-T1	OG0	1.0		
Leuniv_Lniv_scaffold17704_01	OG0	1.0		
Cscu_XM_023385673.1	OG0	1.0		
Lcom_lcpid245296	OG0	1.0		
Coemet_Cmet_scaffold19160_01	OG0	1.0		
Horcal_Hcv1.av93.c3.g448.i1	OG0	1.0		
Lampan_Lpan_8367_01	OG0	1.0		
Eupdun_Edun_sb10629359	OG0	1.0		
Chem_TCONS_00046714	OG0	1.0		
Eupdun_Edun_sb10629358	OG0	1.0		
Hvul_g3574_1	OG0	1.0		
Beraby_Baby_sb330372	OG0	1.0		
Mlei_ML1000.g3.i1	OG0	1.0		
