in_gene	out_gene	branch_support	ev_type	sos
Cgig_XM_020066115.2	Lcom_lcpid214557	50.0	S	0.0
Acagra_model.g6834.t1	Nvec_v1g157200	50.0	S	0.0
Acagra_model.g6834.t1	Spis_XP_022781379_1	50.0	S	0.0
Acagra_model.g6834.t1	Drygla_Dgla_sb291558	50.0	S	0.0
Acagra_model.g6834.t1	Adig_XM_015914039.1	50.0	S	0.0
Acagra_model.g6834.t1	Lcom_lcpid63782	50.0	S	0.0
Acagra_model.g6834.t1	HoiH06_mRNA3198	50.0	S	0.0
Acagra_model.g6834.t1	Emue_Em0019g1028a.t1	50.0	S	0.0
Acagra_model.g6834.t1	Halamb_c35113_g1_i1m.8530	50.0	S	0.0
Acagra_model.g6834.t1	Opea_EP00118_Oscarella_pearsei_P004094	50.0	S	0.0
Acagra_model.g6834.t1	TrH2_TrispH2_001892-RA	50.0	S	0.0
Acagra_model.g6834.t1	Tetwil_g3719.t1	50.0	S	0.0
Acagra_model.g6834.t1	Cscu_XM_023372562.1	50.0	S	0.0
Acagra_model.g6834.t1	Aque_Aqu2.1.33338_001	50.0	S	0.0
Acagra_model.g6834.t1	Scil_scict025833.1	50.0	S	0.0
Acagra_model.g6834.t1	Mertsp_Mesp_sb588251	50.0	S	0.0
Acagra_model.g6834.t1	Xestes_maker-XT_scaffold1218-augustus-gene-0.12-mRNA-1	50.0	S	0.0
Acagra_model.g6834.t1	Lampan_Lpan_14687_01	50.0	S	0.0
Acagra_model.g6834.t1	Mlei_ML2769.g11.i1	50.0	S	0.0
Acagra_model.g6834.t1	Hhon_g08065.t1	50.0	S	0.0
Acagra_model.g6834.t1	Beraby_Baby_sb332426	50.0	S	0.0
Acagra_model.g6834.t1	Spolac_c102392_g1_i1_m.29132c102392-g1	50.0	S	0.0
Acagra_model.g6834.t1	Gasp_gasp1.m3.7902.m1	50.0	S	0.0
Acagra_model.g6834.t1	Opea_EP00118_Oscarella_pearsei_P004095	50.0	S	0.0
Acagra_model.g6834.t1	Spur_XM_030994869.1	50.0	S	0.0
Acagra_model.g6834.t1	Fspp_ffun1.m4.14913.m1	50.0	S	0.0
Acagra_model.g6834.t1	Xesp_022152-T1	50.0	S	0.0
Acagra_model.g6834.t1	HoiH04_mRNA14286	50.0	S	0.0
Acagra_model.g6834.t1	Bralan_BLAG01002273_1	50.0	S	0.0
Acagra_model.g6834.t1	Eupdun_Edun_sb10627209	50.0	S	0.0
Acagra_model.g6834.t1	Bolinf_Binf_sb1247148	50.0	S	0.0
Acagra_model.g6834.t1	Hvul_g2396_1	50.0	S	0.0
Acagra_model.g6834.t1	Tadh_TriadT56533	50.0	S	0.0
Acagra_model.g6834.t1	Pocdam_XM_027184585.1	50.0	S	0.0
Acagra_model.g6834.t1	Dgig_XM_028537295.1	50.0	S	0.0
Acagra_model.g6834.t1	Gfas_gfas1.m1.7356.m1	50.0	S	0.0
Acagra_model.g6834.t1	Pbac_sb2644537	50.0	S	0.0
Acagra_model.g6834.t1	Vmul_sbMO384812	50.0	S	0.0
Acagra_model.g6834.t1	Tcas_TC001348_001	50.0	S	0.0
Acagra_model.g6834.t1	Coemet_Cmet_scaffold16939_01	50.0	S	0.0
Acagra_model.g6834.t1	Eupdun_Edun_sb10627208	50.0	S	0.0
Acagra_model.g6834.t1	Sanmal_Sma_001554-T1	50.0	S	0.0
Acagra_model.g6834.t1	Stycar_maker-SC_scaffold3906-snap-gene-0.125-mRNA-1	50.0	S	0.0
Acagra_model.g6834.t1	Amil_Amillepora20323-RA	50.0	S	0.0
Acagra_model.g6834.t1	Halamb_c41787_g2_i1m.14170	50.0	S	0.0
Acagra_model.g6834.t1	Spolac_c102392_g1_i5_m.29133c102392-g1	50.0	S	0.0
Acagra_model.g6834.t1	Aaur_scaffold127.g11.t1	50.0	S	0.0
Acagra_model.g6834.t1	Hsap_ENST00000373014	50.0	S	0.0
Acagra_model.g6834.t1	Morvir_scaffold229.g1.t1	50.0	S	0.0
Acagra_model.g6834.t1	Exapal_XM_021046616.2	50.0	S	0.0
Acagra_model.g6834.t1	Gracom_Gcom_C536636_01	50.0	S	0.0
Acagra_model.g6834.t1	Leuniv_Lniv_C798664_01	50.0	S	0.0
Acagra_model.g6834.t1	Bolinf_Binf_sb1214672	50.0	S	0.0
Acagra_model.g6834.t1	Mertsp_Mesp_sb588252	50.0	S	0.0
Acagra_model.g6834.t1	Dpul_mRNA28919	50.0	S	0.0
Acagra_model.g6834.t1	Clacor_Ccor_scaffold10353_01	50.0	S	0.0
Acagra_model.g6834.t1	Nvec_v1g235866	50.0	S	0.0
Acagra_model.g6834.t1	Rhoesc_Res_008242-T1	50.0	S	0.0
Acagra_model.g6834.t1	Nemnom_g15107.t1	50.0	S	0.0
Acagra_model.g6834.t1	HoiH11_mRNA1215	50.0	S	0.0
Acagra_model.g6834.t1	Stycar_maker-SC_scaffold90332-augustus-gene-0.8-mRNA-1	50.0	S	0.0
Acagra_model.g6834.t1	HoiH23_PlH23_004656-RA	50.0	S	0.0
Acagra_model.g6834.t1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	50.0	S	0.0
Acagra_model.g6834.t1	Skow_XM_006821454.1	50.0	S	0.0
Acagra_model.g6834.t1	Horcal_Hcv1.av93.c7.g54.i1	50.0	S	0.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	Nvec_v1g157200	46.0	S	0.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	Spis_XP_022781379_1	46.0	S	0.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	Drygla_Dgla_sb291558	46.0	S	0.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	Adig_XM_015914039.1	46.0	S	0.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	Lcom_lcpid63782	46.0	S	0.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	HoiH06_mRNA3198	46.0	S	0.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	Emue_Em0019g1028a.t1	46.0	S	0.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	Halamb_c35113_g1_i1m.8530	46.0	S	0.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	Opea_EP00118_Oscarella_pearsei_P004094	46.0	S	0.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA186148	TrH2_TrispH2_001892-RA	46.0	S	0.0
