gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Coeast_Cast_sb780043	OG0	1.0		
Dpul_mRNA11049	OG0	1.0		
Gracom_Gcom_scaffold12139_01	OG0	1.0		
Adig_XM_015895394.1	OG0	1.0		
Lcom_lcpid96783	OG0	1.0		
Aque_Aqu2.1.20688_001	OG0	1.0		
Plespi_Pspi_scaffold18870_01	OG0	1.0		
Nemnom_g8569.t1	OG0	1.0		
Nvec_v1g229690	OG0	1.0		
Bralan_BLAG15000619_1	OG0	1.0		
Sanmal_Sma_017637-T1	OG0	1.0		
Amil_Amillepora04938-RA	OG0	1.0		
Halamb_c50949_g2_i1m.29443	OG0	1.0		
Morvir_scaffold144.g16.t1	OG0	1.0		
Cgig_XM_034462443.1	OG0	1.0		
Nvec_v1g28936	OG0	1.0		
Gfas_gfas1.m1.14142.m1	OG0	1.0		
Chem_TCONS_00051802	OG0	1.0		
TrH2_TrispH2_001731-RA	OG0	1.0		
Plajan_Pjan_C570522_01	OG0	1.0		
Spur_XM_030979598.1	OG0	1.0		
Lcom_lcpid18805	OG0	1.0		
Hvul_g18961_1	OG0	1.0		
Lcom_lcpid108346	OG0	1.0		
Tadh_TriadT55230	OG0	1.0		
Acagra_model.g3400.t1	OG0	1.0		
Tcas_TC006477_001	OG0	1.0		
Xesp_008131-T1	OG0	1.0		
Exapal_XM_021037692.2	OG0	1.0		
Aaur_scaffold96.g34.t1	OG0	1.0		
Dgig_XM_028541309.1	OG0	1.0		
Spolac_c101916_g1_i2_m.27237c101916-g1	OG0	1.0		
Aaur_scaffold96.g35.t1	OG0	1.0		
Spis_XP_022786543_1	OG0	1.0		
Nvec_NVE4631	OG0	1.0		
Emue_Em0022g492a.t1	OG0	1.0		
Gasp_gasp1.m3.10445.m1	OG0	1.0		
Fspp_ffun1.m4.14368.m1	OG0	1.0		
Cscu_XM_023364534.1	OG0	1.0		
HoiH06_mRNA10670	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA224752	OG0	1.0		
Rhoesc_Res_002222-T1	OG0	1.0		
Ocar_g6224	OG0	1.0		
Skow_XM_006818758.1	OG0	1.0		
HoiH23_PlH23_010819-RA	OG0	1.0		
Leuniv_Lniv_C811848_01	OG0	1.0		
Pocdam_XM_027189865.1	OG0	1.0		
HoiH04_mRNA9595	OG0	1.0		
Hsap_ENST00000406337	OG0	1.0		
Hsap_ENST00000287239	OG0	1.0		
HoiH11_mRNA8965	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P010366	OG0	1.0		
Stycar_augustus_masked-SC_scaffold48689-processed-gene-0.0-mRNA-1	OG0	1.0		
Cscu_XM_023388342.1	OG0	1.0		
Cscu_XM_023370075.1	OG0	1.0		
Rhoesc_Res_002335-T1	OG0	1.0		
Hhon_g05246.t1	OG0	1.0		
Spolac_c101916_g1_i1_m.27235c101916-g1	OG0	1.0		
Nvec_v1g24012	OG0	1.0		
Nemnom_g8449.t1	OG0	1.0		
Tetwil_g12322.t1	OG0	1.0		
Dpul_mRNA11050	OG0	1.0		
Cscu_XM_023364539.1	OG0	1.0		
Acagra_model.g3400.t1.1.5d3b8269	OG0	1.0		
Bolinf_Binf_sb1178942	OG0	1.0		
Bolinf_Binf_sb1299541	OG0	1.0		
Beraby_Baby_sb324944	OG0	1.0		
Beraby_Baby_sb320338	OG0	1.0		
Pbac_sb2662214	OG0	1.0		
Mlei_ML1046.g30.i1	OG0	1.0		
Coeast_Cast_sb780042	OG0	1.0		
Coemet_Cmet_scaffold9617_01	OG0	1.0		
Beraby_Baby_sb324945	OG0	1.0		
Mertsp_Mesp_sb569014	OG0	1.0		
Lampan_Lpan_C406655_01	OG0	1.0		
Drygla_Dgla_sb305790	OG0	1.0		
Bolinf_Binf_sb1219982	OG0	1.0		
Bolinf_Binf_sb1229662	OG0	1.0		
Vmul_sbMO374302	OG0	1.0		
Bolinf_Binf_sb1193679	OG0	1.0		
Coeast_Cast_sb768644	OG0	1.0		
Mertsp_Mesp_sb567030	OG0	1.0		
Vmul_sbMO419097	OG0	1.0		
Horcal_Hcv1.av93.c11.g1034.i1	OG0	1.0		
Coeast_Cast_sb780044	OG0	1.0		
