in_gene	out_gene	branch_support	ev_type	sos
Tcas_TC000679_001	Adig_XM_015896605.1	1.0	S	0.0
Tcas_TC000679_001	Pocdam_XM_027192871.1	1.0	S	0.0
Tcas_TC000679_001	Pocdam_XM_027199100.1	1.0	S	0.0
Tcas_TC000679_001	Hvul_g2573_1	1.0	S	0.0
Tcas_TC000679_001	Hhon_g02929.t1	1.0	S	0.0
Tcas_TC000679_001	Spis_XP_022791455_1	1.0	S	0.0
Tcas_TC000679_001	Rhoesc_Res_007508-T1	1.0	S	0.0
Tcas_TC000679_001	Exapal_XM_021053670.2	1.0	S	0.0
Tcas_TC000679_001	Fspp_ffun1.m4.1593.m1	1.0	S	0.0
Tcas_TC000679_001	Fspp_ffun1.m4.28554.m1	1.0	S	0.0
Tcas_TC000679_001	HoiH11_mRNA3065	1.0	S	0.0
Tcas_TC000679_001	Scil_scict006786.2	1.0	S	0.0
Tcas_TC000679_001	Chem_TCONS_00022436	1.0	S	0.0
Tcas_TC000679_001	Adig_XM_015896607.1	1.0	S	0.0
Tcas_TC000679_001	Gfas_gfas1.m1.734.m1	1.0	S	0.0
Tcas_TC000679_001	Sanmal_Sma_015843-T1	1.0	S	0.0
Tcas_TC000679_001	Adig_XM_015896603.1	1.0	S	0.0
Tcas_TC000679_001	Clacor_Ccor_scaffold3245_01	1.0	S	0.0
Tcas_TC000679_001	Lcom_lcpid70277	1.0	S	0.0
Tcas_TC000679_001	Exapal_XM_021050221.2	1.0	S	0.0
Tcas_TC000679_001	Gracom_Gcom_C556016_01	1.0	S	0.0
Tcas_TC000679_001	Gasp_gasp1.m3.16004.m1	1.0	S	0.0
Tcas_TC000679_001	Nvec_v1g97888	1.0	S	0.0
Tcas_TC000679_001	Gasp_gasp1.m3.26860.m1	1.0	S	0.0
Tcas_TC000679_001	Pocdam_XM_027192894.1	1.0	S	0.0
Tcas_TC000679_001	Aaur_scaffold174.g16.t1	1.0	S	0.0
Tcas_TC000679_001	Pocdam_XM_027192893.1	1.0	S	0.0
Tcas_TC000679_001	HoiH23_PlH23_010021-RA	1.0	S	0.0
Tcas_TC000679_001	Nemnom_g5550.t1	1.0	S	0.0
Tcas_TC000679_001	Pocdam_XM_027199134.1	1.0	S	0.0
Tcas_TC000679_001	Gasp_gasp1.m3.17804.m1	1.0	S	0.0
Tcas_TC000679_001	Lcom_lcpid95945	1.0	S	0.0
Tcas_TC000679_001	Amil_Amillepora24839-RA	1.0	S	0.0
Tcas_TC000679_001	Tadh_TriadT63184	1.0	S	0.0
Tcas_TC000679_001	Chem_TCONS_00068620	1.0	S	0.0
Tcas_TC000679_001	Gfas_gfas1.m1.722.m1	1.0	S	0.0
Tcas_TC000679_001	Spis_XP_022791443_1	1.0	S	0.0
Tcas_TC000679_001	Fspp_ffun1.m4.11207.m1	1.0	S	0.0
Tcas_TC000679_001	Xesp_014261-T1	1.0	S	0.0
Tcas_TC000679_001	Sanmal_Sma_015089-T1	1.0	S	0.0
Tcas_TC000679_001	Gfas_gfas1.m1.23186.m1	1.0	S	0.0
Tcas_TC000679_001	Adig_XM_015898193.1	1.0	S	0.0
Tcas_TC000679_001	Dgig_XM_028545460.1	1.0	S	0.0
Tcas_TC000679_001	Gracom_Gcom_C547080_01	1.0	S	0.0
Tcas_TC000679_001	Nvec_v1g91129	1.0	S	0.0
Tcas_TC000679_001	Dgig_XM_028545758.1	1.0	S	0.0
Tcas_TC000679_001	Fspp_ffun1.m4.1594.m1	1.0	S	0.0
Tcas_TC000679_001	Chem_TCONS_00053806	1.0	S	0.0
Tcas_TC000679_001	Fspp_ffun1.m4.11202.m1	1.0	S	0.0
Tcas_TC000679_001	Spis_XP_022802784_1	1.0	S	0.0
Tcas_TC000679_001	Scil_scict009027.1	1.0	S	0.0
Tcas_TC000679_001	Nemnom_g19412.t1	1.0	S	0.0
Tcas_TC000679_001	Ocar_g10108	1.0	S	0.0
Tcas_TC000679_001	HoiH06_mRNA6556	1.0	S	0.0
Tcas_TC000679_001	Spis_XP_022778172_1	1.0	S	0.0
Tcas_TC000679_001	Clacor_Ccor_scaffold9981_01	1.0	S	0.0
Tcas_TC000679_001	Plajan_Pjan_C555087_01	1.0	S	0.0
Tcas_TC000679_001	Leuniv_Lniv_scaffold14320_01	1.0	S	0.0
Tcas_TC000679_001	Rhoesc_Res_007890-T1	1.0	S	0.0
Tcas_TC000679_001	Opea_EP00118_Oscarella_pearsei_P028068	1.0	S	0.0
Tcas_TC000679_001	Gracom_Gcom_scaffold15112_01	1.0	S	0.0
Tcas_TC000679_001	Fspp_ffun1.m4.11205.m1	1.0	S	0.0
Tcas_TC000679_001	Nvec_v1g168930	1.0	S	0.0
Tcas_TC000679_001	Nvec_v1g234918	1.0	S	0.0
Tcas_TC000679_001	Pocdam_XM_027199096.1	1.0	S	0.0
Tcas_TC000679_001	Exapal_XM_021047298.2	1.0	S	0.0
Tcas_TC000679_001	Hvul_g19333_1	1.0	S	0.0
Tcas_TC000679_001	Gfas_gfas1.m1.731.m1	1.0	S	0.0
Tcas_TC000679_001	Nvec_v1g229457	1.0	S	0.0
Tcas_TC000679_001	Amil_Amillepora24702-RA	1.0	S	0.0
