in_gene	out_gene	branch_support	ev_type	sos
Tcas_TC006009_001	Skow_XM_002736463.2	76.0	S	0.0
Tcas_TC006009_001	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA163351	76.0	S	0.0
Tcas_TC006009_001	Spur_XM_030983906.1	76.0	S	0.0
Tcas_TC006009_001	Hsap_ENST00000360876	76.0	S	0.0
Tcas_TC006009_001	Acagra_model.g4925.t1	76.0	S	0.0
Tcas_TC006009_001	Lcom_lcpid178318	76.0	S	0.0
Tcas_TC006009_001	Bralan_BLAG09000317_1	76.0	S	0.0
Tcas_TC006009_001	Lcom_lcpid127531	76.0	S	0.0
Tcas_TC006009_001	Lcom_lcpid128186	76.0	S	0.0
Tcas_TC006009_001	Cgig_XM_011434667.3	76.0	S	0.0
Cscu_XM_023366116.1	Skow_XM_002736463.2	76.0	S	0.0
Cscu_XM_023366116.1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA163351	76.0	S	0.0
Cscu_XM_023366116.1	Spur_XM_030983906.1	76.0	S	0.0
Cscu_XM_023366116.1	Hsap_ENST00000360876	76.0	S	0.0
Cscu_XM_023366116.1	Acagra_model.g4925.t1	76.0	S	0.0
Cscu_XM_023366116.1	Lcom_lcpid178318	76.0	S	0.0
Cscu_XM_023366116.1	Bralan_BLAG09000317_1	76.0	S	0.0
Cscu_XM_023366116.1	Lcom_lcpid127531	76.0	S	0.0
Cscu_XM_023366116.1	Lcom_lcpid128186	76.0	S	0.0
Cscu_XM_023366116.1	Cgig_XM_011434667.3	76.0	S	0.0
Dpul_mRNA12564	Skow_XM_002736463.2	76.0	S	0.0
Dpul_mRNA12564	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA163351	76.0	S	0.0
Dpul_mRNA12564	Spur_XM_030983906.1	76.0	S	0.0
Dpul_mRNA12564	Hsap_ENST00000360876	76.0	S	0.0
Dpul_mRNA12564	Acagra_model.g4925.t1	76.0	S	0.0
Dpul_mRNA12564	Lcom_lcpid178318	76.0	S	0.0
Dpul_mRNA12564	Bralan_BLAG09000317_1	76.0	S	0.0
Dpul_mRNA12564	Lcom_lcpid127531	76.0	S	0.0
Dpul_mRNA12564	Lcom_lcpid128186	76.0	S	0.0
Dpul_mRNA12564	Cgig_XM_011434667.3	76.0	S	0.0
Cscu_XM_023366116.1	Tcas_TC006009_001	95.0	S	0.0
Cscu_XM_023366116.1	Dpul_mRNA12564	95.0	S	0.0
Spur_XM_030983906.1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA163351	55.0	S	0.0
Spur_XM_030983906.1	Acagra_model.g4925.t1	55.0	S	0.0
Spur_XM_030983906.1	Lcom_lcpid178318	55.0	S	0.0
Spur_XM_030983906.1	Lcom_lcpid127531	55.0	S	0.0
Spur_XM_030983906.1	Lcom_lcpid128186	55.0	S	0.0
Spur_XM_030983906.1	Cgig_XM_011434667.3	55.0	S	0.0
Bralan_BLAG09000317_1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA163351	55.0	S	0.0
Bralan_BLAG09000317_1	Acagra_model.g4925.t1	55.0	S	0.0
Bralan_BLAG09000317_1	Lcom_lcpid178318	55.0	S	0.0
Bralan_BLAG09000317_1	Lcom_lcpid127531	55.0	S	0.0
Bralan_BLAG09000317_1	Lcom_lcpid128186	55.0	S	0.0
Bralan_BLAG09000317_1	Cgig_XM_011434667.3	55.0	S	0.0
Hsap_ENST00000360876	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA163351	55.0	S	0.0
Hsap_ENST00000360876	Acagra_model.g4925.t1	55.0	S	0.0
Hsap_ENST00000360876	Lcom_lcpid178318	55.0	S	0.0
Hsap_ENST00000360876	Lcom_lcpid127531	55.0	S	0.0
Hsap_ENST00000360876	Lcom_lcpid128186	55.0	S	0.0
Hsap_ENST00000360876	Cgig_XM_011434667.3	55.0	S	0.0
