in_gene	out_gene	branch_support	ev_type	sos
Lampan_Lpan_1234_01	Xestes_augustus_masked-XT_scaffold178860-processed-gene-0.6-mRNA-1	77.0	S	0.0
Lampan_Lpan_1234_01	Stycar_snap_masked-SC_scaffold69431-processed-gene-0.3-mRNA-1	77.0	S	0.0
Lampan_Lpan_1234_01	Xestes_augustus_masked-XT_scaffold18087-processed-gene-0.0-mRNA-1	77.0	S	0.0
Lampan_Lpan_1234_01	Xestes_augustus_masked-XT_scaffold186723-processed-gene-0.7-mRNA-1	77.0	S	0.0
Lampan_Lpan_1234_01	Xestes_augustus_masked-XT_scaffold38496-processed-gene-0.1-mRNA-1	77.0	S	0.0
Lampan_Lpan_1234_01	Xestes_augustus_masked-XT_scaffold182091-processed-gene-0.2-mRNA-1	77.0	S	0.0
Lampan_Lpan_1234_01	Xestes_augustus_masked-XT_scaffold191332-processed-gene-0.370-mRNA-1	77.0	S	0.0
Lampan_Lpan_1234_01	Xestes_maker-XT_scaffold171856-snap-gene-0.28-mRNA-1	77.0	S	0.0
Lampan_Lpan_1234_01	Stycar_snap_masked-SC_scaffold4303-processed-gene-0.13-mRNA-1	77.0	S	0.0
Lampan_Lpan_1234_01	Stycar_snap_masked-SC_scaffold42228-processed-gene-0.737-mRNA-1	77.0	S	0.0
Lampan_Lpan_1234_01	Xestes_augustus_masked-XT_scaffold3422-processed-gene-0.10-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Xestes_augustus_masked-XT_scaffold178860-processed-gene-0.6-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Stycar_snap_masked-SC_scaffold69431-processed-gene-0.3-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Xestes_augustus_masked-XT_scaffold18087-processed-gene-0.0-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Xestes_augustus_masked-XT_scaffold186723-processed-gene-0.7-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Xestes_augustus_masked-XT_scaffold38496-processed-gene-0.1-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Xestes_augustus_masked-XT_scaffold182091-processed-gene-0.2-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Xestes_augustus_masked-XT_scaffold191332-processed-gene-0.370-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Xestes_maker-XT_scaffold171856-snap-gene-0.28-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Stycar_snap_masked-SC_scaffold4303-processed-gene-0.13-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Stycar_snap_masked-SC_scaffold42228-processed-gene-0.737-mRNA-1	77.0	S	0.0
Horcal_Hcv1.av93.c11.g335.i1	Xestes_augustus_masked-XT_scaffold3422-processed-gene-0.10-mRNA-1	77.0	S	0.0
Coemet_Cmet_scaffold5062_01	Xestes_augustus_masked-XT_scaffold178860-processed-gene-0.6-mRNA-1	77.0	S	0.0
Coemet_Cmet_scaffold5062_01	Stycar_snap_masked-SC_scaffold69431-processed-gene-0.3-mRNA-1	77.0	S	0.0
Coemet_Cmet_scaffold5062_01	Xestes_augustus_masked-XT_scaffold18087-processed-gene-0.0-mRNA-1	77.0	S	0.0
Coemet_Cmet_scaffold5062_01	Xestes_augustus_masked-XT_scaffold186723-processed-gene-0.7-mRNA-1	77.0	S	0.0
Coemet_Cmet_scaffold5062_01	Xestes_augustus_masked-XT_scaffold38496-processed-gene-0.1-mRNA-1	77.0	S	0.0
Coemet_Cmet_scaffold5062_01	Xestes_augustus_masked-XT_scaffold182091-processed-gene-0.2-mRNA-1	77.0	S	0.0
Coemet_Cmet_scaffold5062_01	Xestes_augustus_masked-XT_scaffold191332-processed-gene-0.370-mRNA-1	77.0	S	0.0
Coemet_Cmet_scaffold5062_01	Xestes_maker-XT_scaffold171856-snap-gene-0.28-mRNA-1	77.0	S	0.0
