gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Tetwil_g20446.t1	OG0	1.0		
Skow_XM_006823683.1	OG0	1.0		
Exapal_XM_021053572.2	OG0	1.0		
Bolinf_Binf_sb1228320	OG0	1.0		
Tcas_TC030560_001	OG0	1.0		
Dgig_XM_028540362.1	OG0	1.0		
Vmul_SimC387778	OG0	1.0		
Xesp_011821-T1	OG0	1.0		
Spis_XP_022777658_1	OG0	1.0		
Lcom_lcpid105629	OG0	1.0		
Coeast_Cast_sb757733	OG0	1.0		
Bolinf_Binf_sb1225616	OG0	1.0		
Gfas_gfas1.m1.13777.m1	OG0	1.0		
Adig_XM_015896666.1	OG0	1.0		
Gracom_Gcom_scaffold15181_01	OG0	1.0		
Bralan_BLAG04000996_1	OG0	1.0		
Rhoesc_Res_001243-T1	OG0	1.0		
Horcal_Hcv1.av93.c5.g1142.i1	OG0	1.0		
Leuniv_Lniv_C797038_01	OG0	1.0		
Lampan_Lpan_8615_01	OG0	1.0		
Nemnom_g8863.t1	OG0	1.0		
Drygla_Dgla_sb292747	OG0	1.0		
Mlei_ML0400.g18.i1	OG0	1.0		
Dpul_mRNA29113	OG0	1.0		
Beraby_Baby_sb322894	OG0	1.0		
Cgig_XM_034447839.1	OG0	1.0		
Amil_Amillepora16238-RA	OG0	1.0		
Nvec_v1g245470	OG0	1.0		
Cscu_XM_023376814.1	OG0	1.0		
Mertsp_Mesp_sb570092	OG0	1.0		
Coemet_Cmet_scaffold19804_01	OG0	1.0		
Fspp_ffun1.m4.28521.m1	OG0	1.0		
Bolinf_Binf_sb1228322	OG0	1.0		
Pocdam_XM_027198514.1	OG0	1.0		
Acagra_model.g16487.t1	OG0	1.0		
Pbac_sb2644579	OG0	1.0		
Spur_XM_030999491.1	OG0	1.0		
Aaur_scaffold307.g8.t1	OG0	1.0		
Sanmal_Sma_026558-T1	OG0	1.0		
Hsap_ENST00000427312	OG0	1.0		
Hvul_g9881_1	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA28376	OG0	1.0		
HoiH04_mRNA8666	OG0	1.0		
Hhon_g00340.t1	OG0	1.0		
Tadh_TriadT53948	OG0	1.0		
Spolac_c101642_g1_i1_m.26282c101642-g1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P026565	OG0	1.0		
HoiH23_PlH23_003743-RA	OG0	1.0		
TrH2_TrispH2_005699-RA	OG0	1.0		
HoiH06_mRNA9994	OG0	1.0		
Halamb_c36365_g1_i1m.9281	OG0	1.0		
Aque_Aqu2.1.24547_001	OG0	1.0		
Stycar_maker-SC_scaffold4126-augustus-gene-0.7-mRNA-1	OG0	1.0		
