gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Plespi_Pspi_scaffold763_01	OG0	25.0		
Spis_XP_022797692_1	OG0	25.0		
Gasp_gasp1.m3.4648.m1	OG0	25.0		
Spolac_c103704_g1_i2_m.35664c103704-g1	OG0	25.0		
Hvul_g14988_1	OG0	25.0		
HoiH23_PlH23_000807-RA	OG0	25.0		
Morvir_scaffold387.g6.t1	OG0	25.0		
Lcom_lcpid170294	OG0	25.0		
Aque_Aqu2.1.38643_001	OG0	25.0		
Gasp_gasp1.m3.4644.m1	OG0	25.0		
Skow_XM_002737927.2	OG0	25.0		
Tadh_TriadT19817	OG0	25.0		
Xestes_maker-XT_scaffold5994-snap-gene-0.70-mRNA-1	OG0	25.0		
Pocdam_XM_027191101.1	OG0	25.0		
Lcom_lcpid163858	OG0	25.0		
Stycar_maker-SC_scaffold7099-snap-gene-0.39-mRNA-1	OG0	25.0		
Chem_TCONS_00005994	OG0	25.0		
Fspp_ffun1.m4.20208.m1	OG0	25.0		
Lcom_lcpid235090	OG0	25.0		
Skow_XM_002735207.1	OG0	25.0		
Hvul_g14987_1	OG0	25.0		
Tetwil_g5273.t1	OG0	25.0		
Cscu_XM_023364970.1	OG0	25.0		
Bralan_BLAG07000222_1	OG0	25.0		
Clacor_Ccor_scaffold11514_01	OG0	25.0		
Rhoesc_Res_013038-T1	OG0	25.0		
Hhon_g04075.t1	OG0	25.0		
Dgig_XM_028548476.1	OG0	25.0		
Gasp_gasp1.m3.4046.m1	OG0	25.0		
Lcom_lcpid95543	OG0	25.0		
Exapal_XM_021043230.2	OG0	25.0		
Bralan_BLAG12000558_1	OG0	25.0		
HoiH11_mRNA1097	OG0	25.0		
Emue_Em0010g480a.t1	OG0	25.0		
Pocdam_XM_027184185.1	OG0	25.0		
Spis_XP_022809053_1	OG0	25.0		
Bralan_BLAG06000666_1	OG0	25.0		
Nvec_v1g105540	OG0	25.0		
Tcas_TC010368_001	OG0	25.0		
Bralan_BLAG16000916_1	OG0	25.0		
Ocar_g3920	OG0	25.0		
Dgig_XM_028546483.1	OG0	25.0		
Xesp_020947-T1	OG0	25.0		
Cgig_XM_034474060.1	OG0	25.0		
Aaur_scaffold255.g5.t1	OG0	25.0		
Adig_XM_015904271.1	OG0	25.0		
Dpul_mRNA2246	OG0	25.0		
TrH2_TrispH2_008656-RA	OG0	25.0		
Acagra_model.g22198.t1	OG0	25.0		
Lcom_lcpid202005	OG0	25.0		
Adig_XM_015919187.1	OG0	25.0		
Spolac_c103704_g1_i4_m.35666c103704-g1	OG0	25.0		
Gasp_gasp1.m3.17885.m1	OG0	25.0		
Gfas_gfas1.m1.2151.m1	OG0	25.0		
Spur_XM_782470.5	OG0	25.0		
Rhoesc_Res_013042-T1	OG0	25.0		
Gfas_gfas1.m1.15805.m1	OG0	25.0		
Clacor_Ccor_C524109_01	OG0	25.0		
Fspp_ffun1.m4.19450.m1	OG0	25.0		
Leuniv_Lniv_scaffold23107_01	OG0	25.0		
Emue_Em0010g475a.t1	OG0	25.0		
Xestes_maker-XT_scaffold6048-snap-gene-0.130-mRNA-1	OG0	25.0		
Acagra_model.g22200.t1	OG0	25.0		
Gasp_gasp1.m3.4649.m1	OG0	25.0		
Lcom_lcpid96347	OG0	25.0		
Emue_Em0010g712a.t1	OG0	25.0		
Opea_EP00118_Oscarella_pearsei_P019001	OG0	25.0		
Lcom_lcpid92695	OG0	25.0		
Lcom_lcpid247225	OG0	25.0		
Stycar_maker-SC_scaffold140827-augustus-gene-0.62-mRNA-1	OG0	25.0		
Amil_Amillepora00998-RA	OG0	25.0		
Morvir_scaffold2644.g1.t1	OG0	25.0		
Hsap_ENST00000426705	OG0	25.0		
Halamb_c43403_g1_i1m.16133	OG0	25.0		
Sanmal_Sma_026150-T1	OG0	25.0		
Plajan_Pjan_scaffold21504_01	OG0	25.0		
Stycar_maker-SC_scaffold85728-snap-gene-0.3-mRNA-1	OG0	25.0		
HoiH04_mRNA8487	OG0	25.0		
Amil_Amillepora05925-RA	OG0	25.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA21645	OG0	25.0		
Ocar_g68	OG0	25.0		
Dgig_XM_028546489.1	OG0	25.0		
Spur_XM_030972189.1	OG0	25.0		
Aque_Aqu2.1.38644_001	OG1	1.0		
Plespi_Pspi_scaffold764_01	OG2	1.0		
