gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Mlei_ML0691.g17.i1	OG0	90.0		
Lcom_lcpid90263	OG0	90.0		
Nvec_v1g232288	OG0	90.0		
Pocdam_XM_027194569.1	OG0	90.0		
Tadh_TriadT18834	OG0	90.0		
Xesp_014116-T1	OG0	90.0		
Lcom_lcpid188302	OG0	90.0		
HoiH23_PlH23_002377-RA	OG0	90.0		
HoiH11_mRNA4987	OG0	90.0		
Dgig_XM_028549886.1	OG0	90.0		
Tcas_TC013543_001	OG0	90.0		
Halamb_c30403_g1_i1m.6247	OG0	90.0		
Cscu_XM_023371444.1	OG0	90.0		
Hhon_g08572.t1	OG0	90.0		
Hvul_g9731_1	OG0	90.0		
Gasp_gasp1.m3.8128.m1	OG0	90.0		
Stycar_maker-SC_scaffold6780-augustus-gene-0.4-mRNA-1	OG0	90.0		
Morvir_scaffold9.g113.t1	OG0	90.0		
HoiH04_mRNA3695	OG0	90.0		
Aque_Aqu2.1.25808_001	OG0	90.0		
Acagra_model.g22175.t1_model.g22176.t1_model.g22178.t1.1.5d400f16	OG0	90.0		
Chem_TCONS_00065292	OG0	90.0		
Sanmal_Sma_015574-T1	OG0	90.0		
Spur_XM_030981691.1	OG0	90.0		
Amil_Amillepora23711-RA	OG0	90.0		
Nvec_v1g11026	OG0	90.0		
Bralan_BLAG14000628_1	OG0	90.0		
Rhoesc_Res_007747-T1	OG0	90.0		
Clacor_Ccor_scaffold15054_01	OG0	90.0		
Scil_scict002247.2	OG0	90.0		
Skow_XM_006824938.1	OG0	90.0		
Cgig_XM_011453788.3	OG0	90.0		
Spolac_c103916_g3_i1_m.37002c103916-g3	OG0	90.0		
Chem_TCONS_00065293	OG0	90.0		
Gfas_gfas1.m1.16522.m1	OG0	90.0		
Hsap_ENST00000265594	OG0	90.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA161178	OG0	90.0		
Adig_XM_015906457.1	OG0	90.0		
Stycar_snap_masked-SC_scaffold7024-processed-gene-0.10-mRNA-1	OG0	90.0		
Spolac_c103916_g3_i3_m.37003c103916-g3	OG0	90.0		
Acagra_model.g22175.t1_model.g22176.t1_model.g22178.t1	OG0	90.0		
Pocdam_XM_027194565.1	OG0	90.0		
Fspp_ffun1.m4.30632.m1	OG0	90.0		
Spis_XP_022805349_1	OG0	90.0		
Nvec_v1g162924	OG0	90.0		
Lcom_lcpid128265	OG0	90.0		
Aaur_scaffold498.g9.t1	OG0	90.0		
Dpul_mRNA9949	OG0	90.0		
Plespi_Pspi_scaffold20319_01	OG0	90.0		
TrH2_TrispH2_008936-RA	OG0	90.0		
Nemnom_g5483.t1	OG0	90.0		
Tetwil_g6760.t1	OG0	90.0		
Leuniv_Lniv_scaffold8122_01	OG0	90.0		
Gracom_Gcom_scaffold5412_01	OG0	90.0		
HoiH06_mRNA14856	OG0	90.0		
Bolinf_Binf_sb1243605	OG0	90.0		
Coemet_Cmet_C604386_01	OG0	90.0		
Lampan_Lpan_C417927_01	OG0	90.0		
Coeast_Cast_sb810633	OG0	90.0		
Pbac_sb2638861	OG0	90.0		
Beraby_Baby_sb338338	OG0	90.0		
Mertsp_Mesp_sb551443	OG0	90.0		
Eupdun_Edun_sb10635359	OG0	90.0		
Vmul_Simscaffold10888_01	OG0	90.0		
Mertsp_Mesp_sb557218	OG0	90.0		
Horcal_Hcv1.av93.c1.g1467.i1	OG0	90.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA91639	OG1	82.0		
Ocar_g8867	OG1	82.0		
Nvec_v1g152765	OG1	82.0		
Opea_EP00118_Oscarella_pearsei_P004243	OG1	82.0		
Plajan_Pjan_scaffold23306_01	OG1	82.0		
Lcom_lcpid166032	OG1	82.0		
Lcom_lcpid233777	OG2	1.0		
