gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Spur_XM_030996793.1	OG0	64.0		
Chem_TCONS_00007212	OG0	64.0		
Hvul_g9778_1	OG0	64.0		
Fspp_ffun1.m4.22666.m1	OG0	64.0		
Spur_XM_011681365.2	OG0	64.0		
Tetwil_g21737.t1	OG1	64.0		
HoiH04_mRNA12087	OG1	64.0		
Bralan_BLAG13101150_11	OG1	64.0		
Acagra_model.g7526.t1_model.g7527.t1	OG1	64.0		
Fspp_ffun1.m4.2776.m1	OG1	64.0		
Hhon_g10072.t1	OG1	64.0		
HoiH23_PlH23_004214-RA	OG1	64.0		
Opea_EP00118_Oscarella_pearsei_P010416	OG1	64.0		
Rhoesc_Res_016722-T1	OG1	64.0		
Cgig_XM_020071809.2	OG1	64.0		
Pocdam_XM_027189606.1	OG1	64.0		
Clacor_Ccor_scaffold15108_01	OG1	64.0		
Tcas_TC031549_001	OG1	64.0		
Opea_EP00118_Oscarella_pearsei_P010417	OG1	64.0		
Plajan_Pjan_C562804_01	OG1	64.0		
Cscu_XM_023363691.1	OG1	64.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA225133	OG1	64.0		
Tcas_TC010885_001	OG1	64.0		
TrH2_TrispH2_003556-RA	OG1	64.0		
Exapal_XM_021050498.2	OG1	64.0		
Skow_XM_006822625.1	OG1	64.0		
Hhon_g10071.t1	OG1	64.0		
Amil_Amillepora25069-RA	OG1	64.0		
HoiH06_mRNA6228	OG1	64.0		
Spis_XP_022785239_1	OG1	64.0		
Morvir_scaffold455.g7.t2	OG1	64.0		
Hsap_ENST00000355387	OG1	64.0		
Cscu_XM_023361841.1	OG1	64.0		
Dpul_mRNA26867	OG1	64.0		
Tadh_TriadT61456	OG1	64.0		
Ocar_g8048	OG1	64.0		
Nemnom_g12726.t1	OG1	64.0		
Nvec_v1g92549	OG1	64.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA162028	OG1	64.0		
Gasp_gasp1.m3.11388.m1	OG1	64.0		
Sanmal_Sma_011789-T1	OG1	64.0		
Gfas_gfas1.m1.378.m1	OG1	64.0		
Cscu_XM_023363702.1	OG1	64.0		
Adig_XM_015906043.1	OG1	64.0		
Stycar_maker-SC_scaffold47229-augustus-gene-0.4-mRNA-1	OG1	64.0		
