gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Leuniv_Lniv_scaffold24651_01	OG0	59.0		
Horcal_Hcv1.av93.c1.g506.i1	OG0	59.0		
Mlei_ML1504.g17.i1	OG0	59.0		
Lampan_Lpan_14478_01	OG0	59.0		
Bolinf_Binf_sb1195265	OG0	59.0		
Mertsp_Mesp_sb590479	OG0	59.0		
Coeast_Cast_sb787242	OG0	59.0		
Pbac_sb2665886	OG0	59.0		
Pbac_sb2660738	OG0	59.0		
Drygla_Dgla_sb305571	OG0	59.0		
Coemet_Cmet_scaffold2034_01	OG0	59.0		
Vmul_sbMO482715	OG0	59.0		
Beraby_Baby_sb345418	OG0	59.0		
Vmul_sbMO467271	OG0	59.0		
Eupdun_Edun_sb10684125	OG0	59.0		
Drygla_Dgla_sb305572	OG0	59.0		
Bolinf_Binf_sb1254539	OG0	59.0		
Horcal_Hcv1.av93.c1.g506.i2	OG0	59.0		
Pbac_sb2641781	OG0	59.0		
Pbac_sb2666342	OG0	59.0		
Gracom_Gcom_C545290_01	OG0	59.0		
Clacor_Ccor_C522681_01	OG0	59.0		
Lcom_lcpid34103	OG0	59.0		
Scil_scict011850.1	OG0	59.0		
Nvec_v1g244634	OG1	59.0		
Cgig_XM_020070134.2	OG1	59.0		
Xestes_maker-XT_scaffold2980-augustus-gene-0.14-mRNA-1	OG1	59.0		
Hsap_ENST00000511166	OG1	59.0		
Cscu_XM_023362913.1	OG1	59.0		
Stycar_augustus_masked-SC_scaffold114740-processed-gene-0.2-mRNA-1	OG1	59.0		
Lcom_lcpid145137	OG1	59.0		
Stycar_maker-SC_scaffold65558-augustus-gene-0.3-mRNA-1	OG1	59.0		
Hsap_ENST00000503173	OG1	59.0		
Bralan_BLAG04001247_1	OG1	59.0		
Bralan_BLAG06000343_1	OG1	59.0		
Aque_Aqu2.1.25753_001	OG1	59.0		
Tetwil_g12313.t2	OG1	59.0		
Skow_XM_006822222.1	OG1	59.0		
Opea_EP00118_Oscarella_pearsei_P018229	OG1	59.0		
Cscu_XM_023366790.1	OG1	59.0		
Spur_XM_030980239.1	OG1	59.0		
Emue_Em0022g297a.t1	OG1	59.0		
Acagra_model.g13932.t1	OG1	59.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA226076	OG1	59.0		
Chem_TCONS_00004127	OG1	59.0		
Xesp_014970-T1	OG1	59.0		
Morvir_scaffold12.g145.t1	OG1	59.0		
Adig_XM_015918234.1	OG1	59.0		
Fspp_ffun1.m4.31371.m1	OG1	59.0		
Rhoesc_Res_000545-T1	OG1	59.0		
Sanmal_Sma_010375-T1	OG1	59.0		
Dgig_XM_028547707.1	OG1	59.0		
Gasp_gasp1.m3.30208.m1	OG1	59.0		
Amil_Amillepora07000-RA	OG1	59.0		
Gfas_gfas1.m1.17871.m1	OG1	59.0		
Exapal_XM_021052585.2	OG1	59.0		
Spis_XP_022801323_1	OG1	59.0		
Pocdam_XM_027182133.1	OG1	59.0		
