gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Plajan_Pjan_C561480_01	OG0	100.0		
Xestes_augustus_masked-XT_scaffold188412-processed-gene-0.20-mRNA-1	OG0	100.0		
Lcom_lcpid144659	OG0	100.0		
Cscu_XM_023387441.1	OG1	100.0		
Spis_XP_022782544_1	OG1	100.0		
Fspp_ffun1.m4.30910.m1	OG1	100.0		
Bolinf_Binf_sb1243166	OG1	100.0		
Dgig_XM_028538770.1	OG1	100.0		
Drygla_Dgla_sb290004	OG1	100.0		
Aaur_scaffold143.g11.t1	OG1	100.0		
Xesp_009179-T1	OG1	100.0		
Pocdam_XM_027181568.1	OG1	100.0		
Lampan_Lpan_14488_01	OG1	100.0		
Gasp_gasp1.m3.23076.m1	OG1	100.0		
Drygla_Dgla_sb290048	OG1	100.0		
Exapal_XM_021042086.2	OG1	100.0		
Pbac_sb2644445	OG1	100.0		
Mertsp_Mesp_sb567773	OG1	100.0		
Morvir_scaffold73.g21.t1	OG1	100.0		
Vmul_sbMO451832	OG1	100.0		
Bolinf_Binf_sb1243163	OG1	100.0		
Xesp_005600-T1	OG1	100.0		
Mertsp_Mesp_sb536442	OG1	100.0		
Gfas_gfas1.m1.15573.m1	OG1	100.0		
Sanmal_Sma_005838-T1	OG1	100.0		
Bralan_BLAG05000359_1	OG1	100.0		
Dgig_XM_028536814.1	OG1	100.0		
Amil_Amillepora05464-RA	OG1	100.0		
Dgig_XM_028536687.1	OG1	100.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA164581	OG1	100.0		
Mertsp_Mesp_sb568826	OG1	100.0		
Adig_XM_015913678.1	OG1	100.0		
Spis_XP_022791077_1	OG1	100.0		
Beraby_Baby_sb341921	OG1	100.0		
Hvul_g17810_1	OG1	100.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA208513	OG1	100.0		
Gasp_gasp1.m3.10591.m1	OG1	100.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA197046	OG1	100.0		
Morvir_scaffold1299.g2.t1	OG1	100.0		
Chem_TCONS_00061073	OG1	100.0		
Adig_XM_015895439.1	OG1	100.0		
Beraby_Baby_sb341919	OG1	100.0		
Chem_TCONS_00070973	OG1	100.0		
Hvul_g9834_1	OG1	100.0		
Bolinf_Binf_sb1223783	OG1	100.0		
Fspp_ffun1.m2b.1989.m1	OG1	100.0		
Plajan_Pjan_C555825_01	OG1	100.0		
Bolinf_Binf_sb1218304	OG1	100.0		
Bolinf_Binf_sb1243162	OG1	100.0		
Coemet_Cmet_scaffold17001_01	OG1	100.0		
Eupdun_Edun_sb10635781	OG1	100.0		
Rhoesc_Res_005019-T1	OG1	100.0		
Mlei_ML0313.g2.i1	OG1	100.0		
Gfas_gfas1.m1.309.m1	OG1	100.0		
Nvec_v1g200983	OG1	100.0		
Vmul_sbMO513776	OG1	100.0		
Exapal_XM_021049803.2	OG1	100.0		
Bolinf_Binf_sb1238587	OG1	100.0		
Pocdam_XM_027192570.1	OG1	100.0		
Bralan_BLAG07001235_1	OG1	100.0		
Opea_EP00118_Oscarella_pearsei_P002308	OG1	100.0		
Mertsp_Mesp_sb573616	OG1	100.0		
Fspp_ffun1.m4.27111.m1	OG1	100.0		
Bolinf_Binf_sb1223787	OG1	100.0		
Nvec_v1g240210	OG1	100.0		
Eupdun_Edun_sb10635779	OG1	100.0		
Gasp_gasp1.m3.7324.m1	OG1	100.0		
Adig_XM_015901065.1	OG1	100.0		
Eupdun_Edun_sb10634883	OG1	100.0		
Nemnom_g2055.t1	OG1	100.0		
Acagra_model.g96.t1	OG1	100.0		
Horcal_Hcv1.av93.c13.g544.i1	OG1	100.0		
Coeast_Cast_sb760712	OG1	100.0		
