gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Morvir_scaffold121.g318.t1	OG0	99.0		
HoiH06_mRNA8479	OG0	99.0		
Hhon_g10150.t1	OG0	99.0		
Plajan_Pjan_C531959_01	OG0	99.0		
Aque_Aqu2.1.11621_001	OG0	99.0		
Tadh_TriadT29866	OG0	99.0		
Leuniv_Lniv_scaffold25209_01	OG0	99.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA170963	OG0	99.0		
Cgig_XM_011441889.3	OG0	99.0		
Cscu_XM_023381061.1	OG0	99.0		
Hsap_ENST00000563232	OG0	99.0		
Spolac_c95876_g1_i1_m.12172c95876-g1	OG0	99.0		
Aque_Aqu2.1.24036_001	OG0	99.0		
HoiH04_mRNA6848	OG0	99.0		
Spur_XM_030981890.1	OG0	99.0		
Tcas_TC013887_002	OG0	99.0		
Spis_XP_022808552_1	OG0	99.0		
Skow_XM_006814793.1	OG0	99.0		
Ocar_g5168	OG0	99.0		
TrH2_TrispH2_011334-RA	OG0	99.0		
Bralan_BLAG14000811_1	OG0	99.0		
Spolac_c95876_g1_i2_m.12173c95876-g1	OG0	99.0		
Halamb_c54732_g1_i1mm.6119	OG0	99.0		
Opea_EP00118_Oscarella_pearsei_P001912	OG0	99.0		
Stycar_maker-SC_scaffold115500-augustus-gene-0.2-mRNA-1	OG0	99.0		
Clacor_Ccor_C523811_01	OG0	99.0		
Gracom_Gcom_C556598_01	OG0	99.0		
HoiH23_PlH23_010168-RA	OG0	99.0		
Lcom_lcpid54086	OG0	99.0		
Aque_Aqu2.1.24034_001	OG0	99.0		
Emue_Em0011g828a.t1	OG0	99.0		
Tetwil_g5152.t1	OG0	99.0		
Acagra_model.g17113.t1	OG0	99.0		
Dpul_mRNA28156	OG0	99.0		
Xestes_augustus_masked-XT_scaffold2064-processed-gene-0.0-mRNA-1	OG1	61.0		
Xestes_augustus_masked-XT_scaffold126501-processed-gene-0.0-mRNA-1	OG1	61.0		
Xestes_augustus_masked-XT_scaffold35155-processed-gene-0.1-mRNA-1	OG1	61.0		
Xestes_augustus_masked-XT_scaffold12641-processed-gene-0.2-mRNA-1	OG1	61.0		
Xestes_augustus_masked-XT_scaffold127810-processed-gene-0.0-mRNA-1	OG1	61.0		
Xestes_augustus_masked-XT_scaffold190698-processed-gene-0.85-mRNA-1	OG2	69.0		
Xestes_augustus_masked-XT_scaffold184396-processed-gene-0.5-mRNA-1	OG2	69.0		
Spis_XP_022778759_1	OG3	100.0		
Xestes_augustus_masked-XT_scaffold1549-processed-gene-0.1-mRNA-1	OG3	100.0		
Aaur_scaffold2801.g1.t1	OG3	100.0		
Stycar_augustus_masked-SC_scaffold146994-processed-gene-0.44-mRNA-1	OG4	96.0		
Xestes_augustus_masked-XT_scaffold101614-processed-gene-0.0-mRNA-1	OG4	96.0		
Stycar_augustus_masked-SC_scaffold78911-processed-gene-0.14-mRNA-1	OG5	1.0		
Xestes_augustus_masked-XT_scaffold11629-processed-gene-0.0-mRNA-1	OG6	1.0		
Xestes_augustus_masked-XT_scaffold161585-processed-gene-0.0-mRNA-1	OG7	1.0		
Xestes_augustus_masked-XT_scaffold181656-processed-gene-0.5-mRNA-1	OG8	1.0		
Xestes_augustus_masked-XT_scaffold62997-processed-gene-0.0-mRNA-1	OG9	1.0		
