gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Tetwil_g1572.t2	OG0	74.0		
Lcom_lcpid239824	OG0	74.0		
Stycar_maker-SC_scaffold145038-augustus-gene-0.26-mRNA-1	OG1	74.0		
Lampan_Lpan_C410507_01	OG1	74.0		
Aque_Aqu2.1.04264_001	OG1	74.0		
Mertsp_Mesp_sb582935	OG1	74.0		
Spis_XP_022785109_1	OG1	74.0		
Drygla_Dgla_sb293547	OG1	74.0		
Spolac_c96865_g1_i3_m.13878c96865-g1	OG1	74.0		
Gracom_Gcom_C549840_01	OG1	74.0		
Clacor_Ccor_scaffold9880_01	OG1	74.0		
HoiH06_mRNA11619	OG1	74.0		
Acagra_model.g17161.t1	OG1	74.0		
Nemnom_g17531.t1	OG1	74.0		
Nemnom_g15289.t1	OG1	74.0		
Tcas_TC010924_001	OG1	74.0		
Aque_Aqu2.1.30715_001	OG1	74.0		
Morvir_scaffold146.g24.t1	OG1	74.0		
Rhoesc_Res_007240-T1	OG1	74.0		
Nvec_NVE754	OG1	74.0		
Eupdun_Edun_sb10639547	OG1	74.0		
Dpul_mRNA5718	OG1	74.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA181524	OG1	74.0		
Plajan_Pjan_C552577_01	OG1	74.0		
Mlei_ML0106.g20.i1	OG1	74.0		
Hsap_ENST00000380527	OG1	74.0		
HoiH04_mRNA1071	OG1	74.0		
Spolac_c96865_g1_i1_m.13876c96865-g1	OG1	74.0		
Aque_Aqu2.1.30717_001	OG1	74.0		
Lcom_lcpid150422	OG1	74.0		
Beraby_Baby_sb341791	OG1	74.0		
Cscu_XM_023388682.1	OG1	74.0		
Pocdam_XM_027199176.1	OG1	74.0		
Bralan_BLAG14000385_1	OG1	74.0		
Bolinf_Binf_sb1272391	OG1	74.0		
Skow_XM_006823877.1	OG1	74.0		
Gasp_gasp1.m3.13061.m1	OG1	74.0		
HoiH11_mRNA4659	OG1	74.0		
Horcal_Hcv1.av93.c5.g821.i1	OG1	74.0		
Lcom_lcpid95109	OG1	74.0		
Vmul_SimC400622	OG1	74.0		
Plespi_Pspi_C603850_01	OG1	74.0		
Tadh_TriadT49549	OG1	74.0		
Sanmal_Sma_015483-T1	OG1	74.0		
Bolinf_Binf_sb1272390	OG1	74.0		
Dgig_XM_028548760.1	OG1	74.0		
Exapal_XM_021039531.2	OG1	74.0		
Chem_TCONS_00002289	OG1	74.0		
Fspp_ffun1.m4.1596.m1	OG1	74.0		
Emue_Em0795g4a.t1	OG1	74.0		
TrH2_TrispH2_006726-RA	OG1	74.0		
Nvec_v1g188861	OG1	74.0		
Halamb_c59332_g1_i1m.45044	OG1	74.0		
Lcom_lcpid104501	OG1	74.0		
Amil_Amillepora24696-RA	OG1	74.0		
Emue_Em0021g22a.t1	OG1	74.0		
Coemet_Cmet_scaffold22551_01	OG1	74.0		
Hsap_ENST00000262850	OG1	74.0		
Xestes_augustus_masked-XT_scaffold35313-processed-gene-0.2-mRNA-1	OG1	74.0		
Gracom_Gcom_C551278_01	OG1	74.0		
Spolac_c96865_g1_i5_m.13879c96865-g1	OG1	74.0		
Aque_Aqu2.1.04265_001	OG1	74.0		
HoiH23_PlH23_009636-RA	OG1	74.0		
Xesp_015306-T1	OG1	74.0		
Leuniv_Lniv_scaffold6347_01	OG1	74.0		
Hvul_g19322_1	OG1	74.0		
Pbac_sb2653085	OG1	74.0		
Hvul_g19324_1	OG1	74.0		
Lcom_lcpid80110	OG1	74.0		
Bolinf_Binf_sb1216278	OG1	74.0		
Scil_scict004203.2	OG1	74.0		
Halamb_c57853_g1_i1m.44784	OG1	74.0		
Leuniv_Lniv_scaffold25204_01	OG1	74.0		
Gfas_gfas1.m1.23198.m1	OG1	74.0		
Spur_XM_011681432.2	OG1	74.0		
Scil_scict024284.1	OG1	74.0		
Drygla_Dgla_sb293545	OG1	74.0		
Emue_Em0021g23a.t1	OG1	74.0		
Hhon_g07366.t1	OG1	74.0		
Halamb_c46132_g1_i1m.20087	OG1	74.0		
Cgig_XM_020075177.2	OG1	74.0		
Opea_EP00118_Oscarella_pearsei_P025250	OG1	74.0		
Tetwil_g12908.t2	OG1	74.0		
Stycar_snap_masked-SC_scaffold136157-processed-gene-0.0-mRNA-1	OG1	74.0		
