gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Horcal_Hcv1.av93.c7.g890.i1	OG0	1.0		
Nemnom_g3729.t1	OG0	1.0		
Hsap_ENST00000187762	OG0	1.0		
HoiH11_mRNA4954	OG0	1.0		
TrH2_TrispH2_001374-RA	OG0	1.0		
Cscu_XM_023368150.1	OG0	1.0		
Bralan_BLAG07001053_1	OG0	1.0		
HoiH06_mRNA13086	OG0	1.0		
HoiH04_mRNA14782	OG0	1.0		
HoiH23_PlH23_001511-RA	OG0	1.0		
Dgig_XM_028536868.1	OG0	1.0		
Hhon_g10121.t1	OG0	1.0		
Cscu_XM_023367925.1	OG0	1.0		
Spur_XM_003730918.3	OG0	1.0		
Hvul_g15320_1	OG0	1.0		
Tadh_TriadT57828	OG0	1.0		
Tcas_TC009110_001	OG0	1.0		
Gfas_gfas1.m1.3814.m1	OG0	1.0		
Chem_TCONS_00006941	OG0	1.0		
Gasp_gasp1.m3.8703.m1	OG0	1.0		
Rhoesc_Res_016283-T1	OG0	1.0		
Spis_XP_022779718_1	OG0	1.0		
Xesp_010056-T1	OG0	1.0		
Nvec_v1g248067	OG0	1.0		
Adig_XM_015892809.1	OG0	1.0		
Exapal_XM_021051271.2	OG0	1.0		
Bralan_BLAG07001049_1	OG0	1.0		
Morvir_scaffold149.g24.t1	OG0	1.0		
Pocdam_XM_027195263.1	OG0	1.0		
Hsap_ENST00000374692	OG0	1.0		
Fspp_ffun1.m4.24098.m1	OG0	1.0		
Dpul_mRNA28386	OG0	1.0		
Acagra_model.g24410.t1	OG0	1.0		
Amil_Amillepora26154-RA	OG0	1.0		
Chem_TCONS_00006943	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA21604	OG0	1.0		
Cgig_XM_011426010.3	OG0	1.0		
Skow_XM_002734455.1	OG0	1.0		
Gracom_Gcom_C542970_01	OG0	1.0		
Pbac_sb2654227	OG0	1.0		
Leuniv_Lniv_scaffold25091_01	OG0	1.0		
Pbac_sb2638123	OG0	1.0		
Beraby_Baby_sb333046	OG0	1.0		
Halamb_c43594_g1_i1m.16368	OG0	1.0		
Mertsp_Mesp_sb528199	OG0	1.0		
Mlei_ML0427.g18.i1	OG0	1.0		
Coemet_Cmet_C563911_01	OG0	1.0		
Lcom_lcpid77568	OG0	1.0		
Tetwil_g4467.t1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P002099	OG0	1.0		
Eupdun_Edun_sb10637397	OG0	1.0		
Ocar_g1767	OG0	1.0		
Spolac_c101086_g1_i3_m.24484c101086-g1	OG0	1.0		
Stycar_maker-SC_scaffold142870-snap-gene-0.44-mRNA-1	OG0	1.0		
Stycar_maker-SC_scaffold142870-augustus-gene-0.38-mRNA-1	OG0	1.0		
Horcal_Hcv1.av93.c9.g180.i1	OG0	1.0		
Aque_Aqu2.1.36677_001	OG0	1.0		
Eupdun_Edun_sb10637399	OG0	1.0		
Lampan_Lpan_10252_01	OG0	1.0		
Eupdun_Edun_sb10684831	OG0	1.0		
Drygla_Dgla_sb275643	OG0	1.0		
Plespi_Pspi_scaffold16892_01	OG0	1.0		
Coemet_Cmet_C601437_01	OG0	1.0		
Coeast_Cast_sb779700	OG0	1.0		
Bolinf_Binf_sb1295395	OG0	1.0		
Vmul_Simscaffold679_01	OG0	1.0		
Beraby_Baby_sb333048	OG0	1.0		
Lampan_Lpan_C408237_01	OG0	1.0		
Emue_Em0011g133a.t1	OG0	1.0		
Plajan_Pjan_C549007_01	OG0	1.0		
