gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Adig_XM_015918079.1	OG0	84.0		
Gasp_gasp1.m3.24068.m1	OG0	84.0		
Lcom_lcpid194253	OG0	84.0		
Fspp_ffun1.m4.16720.m1	OG0	84.0		
Gfas_gfas1.m1.7763.m1	OG0	84.0		
Spis_XP_022794784_1	OG0	84.0		
Pocdam_XM_027189180.1	OG0	84.0		
Exapal_XM_021037363.2	OG1	84.0		
Chem_TCONS_00062155	OG1	84.0		
Plespi_Pspi_scaffold8587_01	OG1	84.0		
Plajan_Pjan_scaffold23524_01	OG1	84.0		
Pbac_sb2660904	OG1	84.0		
Stycar_maker-SC_scaffold5041-snap-gene-0.11-mRNA-1	OG1	84.0		
Scil_scict002078.1	OG1	84.0		
Rhoesc_Res_010628-T1	OG1	84.0		
Vmul_sbMO429008	OG1	84.0		
Horcal_Hcv1.av93.c1.g1364.i1	OG1	84.0		
Cscu_XM_023367598.1	OG1	84.0		
Lcom_lcpid178054	OG1	84.0		
Acagra_model.g29031.t1	OG1	84.0		
Xestes_snap_masked-XT_scaffold812-processed-gene-0.7-mRNA-1	OG1	84.0		
Plespi_Pspi_scaffold8588_01	OG1	84.0		
HoiH11_mRNA499	OG1	84.0		
Lampan_Lpan_4561_01	OG1	84.0		
Bralan_BLAG07001507_2	OG1	84.0		
Hsap_ENST00000534585	OG1	84.0		
HoiH04_mRNA9942	OG1	84.0		
Mlei_ML0120.g31.i1	OG1	84.0		
Leuniv_Lniv_scaffold23143_01	OG1	84.0		
Xesp_005272-T1	OG1	84.0		
Halamb_c50136_g1_i1mm.3381	OG1	84.0		
Lcom_lcpid212260	OG1	84.0		
Morvir_scaffold440.g16.t1	OG1	84.0		
Lcom_lcpid98034	OG1	84.0		
Tcas_TC014322_001	OG1	84.0		
Spolac_c102040_g1_i2_m.27709c102040-g1	OG1	84.0		
HoiH23_PlH23_000707-RA	OG1	84.0		
Hvul_g24009_1	OG1	84.0		
Hhon_g05308.t1	OG1	84.0		
Beraby_Baby_sb327049	OG1	84.0		
TrH2_TrispH2_005633-RA	OG1	84.0		
Opea_EP00118_Oscarella_pearsei_P025445	OG1	84.0		
HoiH06_mRNA9402	OG1	84.0		
Tadh_TriadT37075	OG1	84.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA177534	OG1	84.0		
Tetwil_g25246.t2	OG1	84.0		
Dpul_mRNA25053	OG1	84.0		
Ocar_g9505	OG1	84.0		
Gracom_Gcom_scaffold13277_01	OG1	84.0		
Dpul_mRNA17409	OG1	84.0		
Dgig_XM_028554174.1	OG1	84.0		
Emue_Em0018g90a.t1	OG1	84.0		
Aaur_scaffold917.g5.t1	OG1	84.0		
Sanmal_Sma_024874-T1	OG1	84.0		
Coemet_Cmet_C596871_01	OG1	84.0		
Nemnom_g18185.t1	OG1	84.0		
Spur_XM_030975087.1	OG1	84.0		
Aque_Aqu2.1.18821_001	OG1	84.0		
Cgig_XM_011419294.3	OG1	84.0		
Spolac_c102040_g1_i1_m.27708c102040-g1	OG1	84.0		
Skow_XM_002730932.2	OG1	84.0		
Pbac_sb2638483	OG1	84.0		
Clacor_Ccor_scaffold12393_01	OG1	84.0		
Halamb_c22872_g2_i1m.4130	OG1	84.0		
Nvec_v1g185308	OG1	84.0		
