gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
TrH2_TrispH2_007820-RA	OG0	1.0		
Bralan_BLAG08001103_1	OG0	1.0		
Aque_Aqu2.1.38171_001	OG0	1.0		
Hsap_ENST00000361432	OG0	1.0		
Spolac_c100985_g1_i1_m.24152c100985-g1	OG0	1.0		
Cgig_XM_011445739.3	OG0	1.0		
Stycar_maker-SC_scaffold5474-snap-gene-0.18-mRNA-1	OG0	1.0		
Emue_Em0013g699a.t1	OG0	1.0		
Tetwil_g21101.t1	OG0	1.0		
Morvir_scaffold190.g26.t1	OG0	1.0		
Sanmal_Sma_008416-T1	OG0	1.0		
Rhoesc_Res_002940-T1	OG0	1.0		
Spis_XP_022782920_1	OG0	1.0		
Leuniv_Lniv_scaffold23226_01	OG0	1.0		
Adig_XM_015916528.1	OG0	1.0		
Halamb_c35038_g1_i1mm.358	OG0	1.0		
Chem_TCONS_00072808	OG0	1.0		
Gasp_gasp1.m3.666.m1	OG0	1.0		
Emue_Em0013g698a.t1	OG0	1.0		
Hvul_g7994_1	OG0	1.0		
Xestes_maker-XT_scaffold4197-snap-gene-0.28-mRNA-1	OG0	1.0		
Gfas_gfas1.m1.9186.m1	OG0	1.0		
Gracom_Gcom_scaffold19128_01	OG0	1.0		
Skow_XM_002738351.2	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P001513	OG0	1.0		
Xesp_013760-T1	OG0	1.0		
Amil_Amillepora03229-RA	OG0	1.0		
Lcom_lcpid213185	OG0	1.0		
Lcom_lcpid30293	OG0	1.0		
Scil_scict015916.1	OG0	1.0		
Plajan_Pjan_C552867_01	OG0	1.0		
Clacor_Ccor_C532613_01	OG0	1.0		
Nvec_v1g187863	OG0	1.0		
Dgig_XM_028547396.1	OG0	1.0		
Pocdam_XM_027180274.1	OG0	1.0		
Fspp_ffun1.m4.4471.m1	OG0	1.0		
Tadh_TriadT64371	OG0	1.0		
Cscu_XM_023369273.1	OG0	1.0		
Tcas_TC012182_001	OG0	1.0		
