in_gene	out_gene	branch_support	ev_type	sos
Spolac_c99658_g2_i1_m.20258c99658-g2	Gracom_Gcom_C560586_01	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203657	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Nvec_v1g248474	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Clacor_Ccor_scaffold7226_01	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Tadh_TriadT64220	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Spis_XP_022777880_1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Lcom_lcpid52738	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Spur_XM_030999284.1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	HoiH06_mRNA6485	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Adig_XM_015894233.1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	HoiH04_mRNA15861	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Amil_Amillepora16074-RA	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Cscu_XM_023381010.1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Rhoesc_Res_001528-T1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Nvec_v1g224582	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Aaur_scaffold181.g8.t1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Morvir_scaffold452.g1.t2	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA121574	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Amil_Amillepora16071-RA	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Hvul_g8178_1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Cgig_XM_011453288.3	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	TrH2_TrispH2_009032-RA	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Exapal_XM_021036237.2	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Fspp_ffun1.m4.17665.m1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	HoiH06_mRNA4381	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Aaur_scaffold181.g9.t1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Nemnom_g8784.t1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Adig_XM_015918811.1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Hhon_g03068.t1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Dpul_mRNA12722	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Tadh_TriadT18936	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Xesp_000744-T1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Tcas_TC007799_001	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Hhon_g09386.t1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Opea_EP00118_Oscarella_pearsei_P000174	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Leuniv_Lniv_scaffold8017_01	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Skow_XM_006821436.1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Dgig_XM_028553917.1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Bralan_BLAG04002073_1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Adig_XM_015894232.1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	TrH2_TrispH2_000441-RA	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Gasp_gasp1.m3.28981.m1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Gfas_gfas1.m1.13304.m1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Acagra_model.g1474.t1_model.g1475.t1_model.g1475.t1.1.5d3b82fd	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	HoiH04_mRNA6787	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Pocdam_XM_027190911.1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Bralan_BLAG04002071_1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Sanmal_Sma_026800-T1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	HoiH11_mRNA3243	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	HoiH23_PlH23_006890-RA	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Plajan_Pjan_scaffold19343_01	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Scil_scict022694.1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Morvir_scaffold488.g6.t1	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Hsap_ENST00000356357	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Chem_TCONS_00066498	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	HoiH23_PlH23_008302-RA	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Exapal_XM_021037864.2	1.0	S	0.0
Spolac_c99658_g2_i1_m.20258c99658-g2	Lcom_lcpid30520	1.0	S	0.0
Emue_Em0019g946a.t1	Gracom_Gcom_C560586_01	1.0	S	0.0
Emue_Em0019g946a.t1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203657	1.0	S	0.0
Emue_Em0019g946a.t1	Nvec_v1g248474	1.0	S	0.0
Emue_Em0019g946a.t1	Clacor_Ccor_scaffold7226_01	1.0	S	0.0
Emue_Em0019g946a.t1	Tadh_TriadT64220	1.0	S	0.0
Emue_Em0019g946a.t1	Spis_XP_022777880_1	1.0	S	0.0
Emue_Em0019g946a.t1	Lcom_lcpid52738	1.0	S	0.0
Emue_Em0019g946a.t1	Spur_XM_030999284.1	1.0	S	0.0
Emue_Em0019g946a.t1	HoiH06_mRNA6485	1.0	S	0.0
Emue_Em0019g946a.t1	Adig_XM_015894233.1	1.0	S	0.0
Emue_Em0019g946a.t1	HoiH04_mRNA15861	1.0	S	0.0
Emue_Em0019g946a.t1	Amil_Amillepora16074-RA	1.0	S	0.0
Emue_Em0019g946a.t1	Cscu_XM_023381010.1	1.0	S	0.0
Emue_Em0019g946a.t1	Rhoesc_Res_001528-T1	1.0	S	0.0
Emue_Em0019g946a.t1	Nvec_v1g224582	1.0	S	0.0
Emue_Em0019g946a.t1	Aaur_scaffold181.g8.t1	1.0	S	0.0
Emue_Em0019g946a.t1	Morvir_scaffold452.g1.t2	1.0	S	0.0
Emue_Em0019g946a.t1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA121574	1.0	S	0.0
Emue_Em0019g946a.t1	Amil_Amillepora16071-RA	1.0	S	0.0
Emue_Em0019g946a.t1	Hvul_g8178_1	1.0	S	0.0
Emue_Em0019g946a.t1	Cgig_XM_011453288.3	1.0	S	0.0
Emue_Em0019g946a.t1	TrH2_TrispH2_009032-RA	1.0	S	0.0
Emue_Em0019g946a.t1	Exapal_XM_021036237.2	1.0	S	0.0
Emue_Em0019g946a.t1	Fspp_ffun1.m4.17665.m1	1.0	S	0.0
Emue_Em0019g946a.t1	HoiH06_mRNA4381	1.0	S	0.0
Emue_Em0019g946a.t1	Aaur_scaffold181.g9.t1	1.0	S	0.0
Emue_Em0019g946a.t1	Nemnom_g8784.t1	1.0	S	0.0
Emue_Em0019g946a.t1	Adig_XM_015918811.1	1.0	S	0.0
Emue_Em0019g946a.t1	Hhon_g03068.t1	1.0	S	0.0
Emue_Em0019g946a.t1	Dpul_mRNA12722	1.0	S	0.0
Emue_Em0019g946a.t1	Tadh_TriadT18936	1.0	S	0.0
Emue_Em0019g946a.t1	Xesp_000744-T1	1.0	S	0.0
Emue_Em0019g946a.t1	Tcas_TC007799_001	1.0	S	0.0
Emue_Em0019g946a.t1	Hhon_g09386.t1	1.0	S	0.0
Emue_Em0019g946a.t1	Opea_EP00118_Oscarella_pearsei_P000174	1.0	S	0.0
Emue_Em0019g946a.t1	Leuniv_Lniv_scaffold8017_01	1.0	S	0.0
Emue_Em0019g946a.t1	Skow_XM_006821436.1	1.0	S	0.0
Emue_Em0019g946a.t1	Dgig_XM_028553917.1	1.0	S	0.0
Emue_Em0019g946a.t1	Bralan_BLAG04002073_1	1.0	S	0.0
Emue_Em0019g946a.t1	Adig_XM_015894232.1	1.0	S	0.0
Emue_Em0019g946a.t1	TrH2_TrispH2_000441-RA	1.0	S	0.0
Emue_Em0019g946a.t1	Gasp_gasp1.m3.28981.m1	1.0	S	0.0
Emue_Em0019g946a.t1	Gfas_gfas1.m1.13304.m1	1.0	S	0.0
Emue_Em0019g946a.t1	Acagra_model.g1474.t1_model.g1475.t1_model.g1475.t1.1.5d3b82fd	1.0	S	0.0
Emue_Em0019g946a.t1	HoiH04_mRNA6787	1.0	S	0.0
Emue_Em0019g946a.t1	Pocdam_XM_027190911.1	1.0	S	0.0
Emue_Em0019g946a.t1	Bralan_BLAG04002071_1	1.0	S	0.0
Emue_Em0019g946a.t1	Sanmal_Sma_026800-T1	1.0	S	0.0
Emue_Em0019g946a.t1	HoiH11_mRNA3243	1.0	S	0.0
Emue_Em0019g946a.t1	HoiH23_PlH23_006890-RA	1.0	S	0.0
Emue_Em0019g946a.t1	Plajan_Pjan_scaffold19343_01	1.0	S	0.0
Emue_Em0019g946a.t1	Scil_scict022694.1	1.0	S	0.0
Emue_Em0019g946a.t1	Morvir_scaffold488.g6.t1	1.0	S	0.0
Emue_Em0019g946a.t1	Hsap_ENST00000356357	1.0	S	0.0
Emue_Em0019g946a.t1	Chem_TCONS_00066498	1.0	S	0.0
Emue_Em0019g946a.t1	HoiH23_PlH23_008302-RA	1.0	S	0.0
Emue_Em0019g946a.t1	Exapal_XM_021037864.2	1.0	S	0.0
Emue_Em0019g946a.t1	Lcom_lcpid30520	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Gracom_Gcom_C560586_01	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203657	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Nvec_v1g248474	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Clacor_Ccor_scaffold7226_01	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Tadh_TriadT64220	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Spis_XP_022777880_1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Lcom_lcpid52738	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Spur_XM_030999284.1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	HoiH06_mRNA6485	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Adig_XM_015894233.1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	HoiH04_mRNA15861	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Amil_Amillepora16074-RA	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Cscu_XM_023381010.1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Rhoesc_Res_001528-T1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Nvec_v1g224582	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Aaur_scaffold181.g8.t1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Morvir_scaffold452.g1.t2	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA121574	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Amil_Amillepora16071-RA	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Hvul_g8178_1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Cgig_XM_011453288.3	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	TrH2_TrispH2_009032-RA	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Exapal_XM_021036237.2	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Fspp_ffun1.m4.17665.m1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	HoiH06_mRNA4381	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Aaur_scaffold181.g9.t1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Nemnom_g8784.t1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Adig_XM_015918811.1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Hhon_g03068.t1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Dpul_mRNA12722	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Tadh_TriadT18936	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Xesp_000744-T1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Tcas_TC007799_001	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Hhon_g09386.t1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Opea_EP00118_Oscarella_pearsei_P000174	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Leuniv_Lniv_scaffold8017_01	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Skow_XM_006821436.1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Dgig_XM_028553917.1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Bralan_BLAG04002073_1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Adig_XM_015894232.1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	TrH2_TrispH2_000441-RA	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Gasp_gasp1.m3.28981.m1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Gfas_gfas1.m1.13304.m1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Acagra_model.g1474.t1_model.g1475.t1_model.g1475.t1.1.5d3b82fd	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	HoiH04_mRNA6787	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Pocdam_XM_027190911.1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Bralan_BLAG04002071_1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Sanmal_Sma_026800-T1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	HoiH11_mRNA3243	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	HoiH23_PlH23_006890-RA	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Plajan_Pjan_scaffold19343_01	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Scil_scict022694.1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Morvir_scaffold488.g6.t1	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Hsap_ENST00000356357	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Chem_TCONS_00066498	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	HoiH23_PlH23_008302-RA	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Exapal_XM_021037864.2	1.0	S	0.0
Spolac_c104493_g4_i1_m.40928c104493-g1	Lcom_lcpid30520	1.0	S	0.0
Emue_Em0003g1504a.t1	Gracom_Gcom_C560586_01	1.0	S	0.0
Emue_Em0003g1504a.t1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203657	1.0	S	0.0
Emue_Em0003g1504a.t1	Nvec_v1g248474	1.0	S	0.0
Emue_Em0003g1504a.t1	Clacor_Ccor_scaffold7226_01	1.0	S	0.0
Emue_Em0003g1504a.t1	Tadh_TriadT64220	1.0	S	0.0
Emue_Em0003g1504a.t1	Spis_XP_022777880_1	1.0	S	0.0
Emue_Em0003g1504a.t1	Lcom_lcpid52738	1.0	S	0.0
Emue_Em0003g1504a.t1	Spur_XM_030999284.1	1.0	S	0.0
Emue_Em0003g1504a.t1	HoiH06_mRNA6485	1.0	S	0.0
Emue_Em0003g1504a.t1	Adig_XM_015894233.1	1.0	S	0.0
Emue_Em0003g1504a.t1	HoiH04_mRNA15861	1.0	S	0.0
Emue_Em0003g1504a.t1	Amil_Amillepora16074-RA	1.0	S	0.0
Emue_Em0003g1504a.t1	Cscu_XM_023381010.1	1.0	S	0.0
Emue_Em0003g1504a.t1	Rhoesc_Res_001528-T1	1.0	S	0.0
Emue_Em0003g1504a.t1	Nvec_v1g224582	1.0	S	0.0
Emue_Em0003g1504a.t1	Aaur_scaffold181.g8.t1	1.0	S	0.0
Emue_Em0003g1504a.t1	Morvir_scaffold452.g1.t2	1.0	S	0.0
Emue_Em0003g1504a.t1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA121574	1.0	S	0.0
Emue_Em0003g1504a.t1	Amil_Amillepora16071-RA	1.0	S	0.0
Emue_Em0003g1504a.t1	Hvul_g8178_1	1.0	S	0.0
Emue_Em0003g1504a.t1	Cgig_XM_011453288.3	1.0	S	0.0
Emue_Em0003g1504a.t1	TrH2_TrispH2_009032-RA	1.0	S	0.0
Emue_Em0003g1504a.t1	Exapal_XM_021036237.2	1.0	S	0.0
Emue_Em0003g1504a.t1	Fspp_ffun1.m4.17665.m1	1.0	S	0.0
Emue_Em0003g1504a.t1	HoiH06_mRNA4381	1.0	S	0.0
Emue_Em0003g1504a.t1	Aaur_scaffold181.g9.t1	1.0	S	0.0
Emue_Em0003g1504a.t1	Nemnom_g8784.t1	1.0	S	0.0
Emue_Em0003g1504a.t1	Adig_XM_015918811.1	1.0	S	0.0
Emue_Em0003g1504a.t1	Hhon_g03068.t1	1.0	S	0.0
Emue_Em0003g1504a.t1	Dpul_mRNA12722	1.0	S	0.0
Emue_Em0003g1504a.t1	Tadh_TriadT18936	1.0	S	0.0
Emue_Em0003g1504a.t1	Xesp_000744-T1	1.0	S	0.0
Emue_Em0003g1504a.t1	Tcas_TC007799_001	1.0	S	0.0
Emue_Em0003g1504a.t1	Hhon_g09386.t1	1.0	S	0.0
Emue_Em0003g1504a.t1	Opea_EP00118_Oscarella_pearsei_P000174	1.0	S	0.0
Emue_Em0003g1504a.t1	Leuniv_Lniv_scaffold8017_01	1.0	S	0.0
Emue_Em0003g1504a.t1	Skow_XM_006821436.1	1.0	S	0.0
Emue_Em0003g1504a.t1	Dgig_XM_028553917.1	1.0	S	0.0
Emue_Em0003g1504a.t1	Bralan_BLAG04002073_1	1.0	S	0.0
Emue_Em0003g1504a.t1	Adig_XM_015894232.1	1.0	S	0.0
Emue_Em0003g1504a.t1	TrH2_TrispH2_000441-RA	1.0	S	0.0
Emue_Em0003g1504a.t1	Gasp_gasp1.m3.28981.m1	1.0	S	0.0
Emue_Em0003g1504a.t1	Gfas_gfas1.m1.13304.m1	1.0	S	0.0
Emue_Em0003g1504a.t1	Acagra_model.g1474.t1_model.g1475.t1_model.g1475.t1.1.5d3b82fd	1.0	S	0.0
Emue_Em0003g1504a.t1	HoiH04_mRNA6787	1.0	S	0.0
Emue_Em0003g1504a.t1	Pocdam_XM_027190911.1	1.0	S	0.0
Emue_Em0003g1504a.t1	Bralan_BLAG04002071_1	1.0	S	0.0
Emue_Em0003g1504a.t1	Sanmal_Sma_026800-T1	1.0	S	0.0
Emue_Em0003g1504a.t1	HoiH11_mRNA3243	1.0	S	0.0
Emue_Em0003g1504a.t1	HoiH23_PlH23_006890-RA	1.0	S	0.0
Emue_Em0003g1504a.t1	Plajan_Pjan_scaffold19343_01	1.0	S	0.0
Emue_Em0003g1504a.t1	Scil_scict022694.1	1.0	S	0.0
Emue_Em0003g1504a.t1	Morvir_scaffold488.g6.t1	1.0	S	0.0
Emue_Em0003g1504a.t1	Hsap_ENST00000356357	1.0	S	0.0
Emue_Em0003g1504a.t1	Chem_TCONS_00066498	1.0	S	0.0
Emue_Em0003g1504a.t1	HoiH23_PlH23_008302-RA	1.0	S	0.0
Emue_Em0003g1504a.t1	Exapal_XM_021037864.2	1.0	S	0.0
Emue_Em0003g1504a.t1	Lcom_lcpid30520	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Gracom_Gcom_C560586_01	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203657	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Nvec_v1g248474	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Clacor_Ccor_scaffold7226_01	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Tadh_TriadT64220	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Spis_XP_022777880_1	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Lcom_lcpid52738	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Spur_XM_030999284.1	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	HoiH06_mRNA6485	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Adig_XM_015894233.1	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	HoiH04_mRNA15861	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Amil_Amillepora16074-RA	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Cscu_XM_023381010.1	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Rhoesc_Res_001528-T1	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Nvec_v1g224582	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Aaur_scaffold181.g8.t1	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Morvir_scaffold452.g1.t2	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA121574	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Amil_Amillepora16071-RA	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Hvul_g8178_1	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Cgig_XM_011453288.3	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	TrH2_TrispH2_009032-RA	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Exapal_XM_021036237.2	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Fspp_ffun1.m4.17665.m1	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	HoiH06_mRNA4381	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Aaur_scaffold181.g9.t1	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Nemnom_g8784.t1	1.0	S	0.0
Halamb_c53919_g1_i2mm.5525	Adig_XM_015918811.1	1.0	S	0.0
