gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Spolac_c89874_g1_i1_m.5918c89874-g1	OG0	1.0		
Acagra_model.g16923.t1	OG0	1.0		
Tadh_TriadT19748	OG0	1.0		
Morvir_scaffold191.g39.t1	OG0	1.0		
TrH2_TrispH2_000929-RA	OG0	1.0		
Chem_TCONS_00054699	OG0	1.0		
Dpul_mRNA26982	OG0	1.0		
Eupdun_Edun_sb10631182	OG0	1.0		
Pocdam_XM_027202594.1	OG0	1.0		
Adig_XM_015893286.1	OG0	1.0		
Spis_XP_022793638_1	OG0	1.0		
Gracom_Gcom_scaffold16698_01	OG0	1.0		
HoiH04_mRNA13637	OG0	1.0		
Cgig_XM_034473431.1	OG0	1.0		
Xesp_015701-T1	OG0	1.0		
Skow_XM_002734115.2	OG0	1.0		
Cgig_XM_034473428.1	OG0	1.0		
Hsap_ENST00000310109	OG0	1.0		
Leuniv_Lniv_C806056_01	OG0	1.0		
Scil_scict013823.1	OG0	1.0		
Spur_XM_030981859.1	OG0	1.0		
Lampan_Lpan_C400695_01	OG0	1.0		
Horcal_Hcv1.av93.c7.g610.i1	OG0	1.0		
HoiH11_mRNA9409	OG0	1.0		
Eupdun_Edun_sb10631183	OG0	1.0		
Beraby_Baby_sb333663	OG0	1.0		
Cscu_XM_023367760.1	OG0	1.0		
Fspp_ffun1.m4.34151.m1	OG0	1.0		
Dgig_XM_028545980.1	OG0	1.0		
Nemnom_g5556.t1	OG0	1.0		
Bralan_BLAG17000742_1	OG0	1.0		
Amil_Amillepora24265-RA	OG0	1.0		
Tcas_TC004433_001	OG0	1.0		
HoiH06_mRNA13459	OG0	1.0		
Aaur_scaffold240.g22.t1	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA224615	OG0	1.0		
Coemet_Cmet_C581316_01	OG0	1.0		
Lcom_lcpid82173	OG0	1.0		
Lcom_lcpid178226	OG0	1.0		
Clacor_Ccor_scaffold12310_01	OG0	1.0		
Rhoesc_Res_007897-T1	OG0	1.0		
Lcom_lcpid91267	OG0	1.0		
Hhon_g03167.t1	OG0	1.0		
Sanmal_Sma_015207-T1	OG0	1.0		
Pbac_sb2652439	OG0	1.0		
Gfas_gfas1.m1.17828.m1	OG0	1.0		
HoiH23_PlH23_007786-RA	OG0	1.0		
Nvec_v1g139271	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P010147	OG0	1.0		
Xestes_maker-XT_scaffold148840-snap-gene-0.23-mRNA-1	OG0	1.0		
Plajan_Pjan_scaffold17515_01	OG0	1.0		
Halamb_c42280_g1_i3m.14740	OG0	1.0		
Stycar_maker-SC_scaffold2485-augustus-gene-0.9-mRNA-1	OG0	1.0		
Tetwil_g6807.t1	OG0	1.0		
Aque_Aqu2.1.40755_001	OG0	1.0		
