gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Tadh_TriadT54645	OG0	1.0		
Gasp_gasp1.m3.26786.m1	OG0	1.0		
Pocdam_XM_027183200.1	OG0	1.0		
Adig_XM_015919704.1	OG0	1.0		
Exapal_XM_021058832.2	OG0	1.0		
Dgig_XM_028556022.1	OG0	1.0		
Xesp_001729-T1	OG0	1.0		
Hvul_g1823_1	OG0	1.0		
Mlei_ML2705.g44.i1	OG0	1.0		
Aaur_scaffold588.g11.t1	OG0	1.0		
Hsap_ENST00000588705	OG0	1.0		
Cgig_XM_011425540.3	OG0	1.0		
Gfas_gfas1.m1.5737.m1	OG0	1.0		
Nvec_v1g181446	OG0	1.0		
Rhoesc_Res_009371-T1	OG0	1.0		
Pbac_sb2661343	OG0	1.0		
Bralan_BLAG02001447_1	OG0	1.0		
Pbac_sb2661341	OG0	1.0		
Sanmal_Sma_013655-T1	OG0	1.0		
Morvir_scaffold505.g6.t1	OG0	1.0		
Spis_XP_022799338_1	OG0	1.0		
Fspp_ffun1.m4.17318.m1	OG0	1.0		
Cscu_XM_023375725.1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P001171	OG0	1.0		
HoiH04_mRNA10694	OG0	1.0		
Skow_XM_002732663.2	OG0	1.0		
HoiH11_mRNA1430	OG0	1.0		
Aque_Aqu2.1.37792_001	OG0	1.0		
Spur_XM_792729.5	OG0	1.0		
Hhon_g01187.t1	OG0	1.0		
HoiH06_mRNA2833	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P001172	OG0	1.0		
TrH2_TrispH2_009872-RA	OG0	1.0		
Lcom_lcpid156732	OG0	1.0		
Tcas_TC015461_001	OG0	1.0		
