gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Mlei_ML2340.g5.i1	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA176445	OG0	1.0		
Acagra_model.g21368.t1.3.5d3b8a46	OG0	1.0		
Lcom_lcpid102394	OG0	1.0		
Cscu_XM_023363826.1	OG0	1.0		
Exapal_XM_021043791.1	OG0	1.0		
Spolac_c104676_g1_i1_m.42330c104676-g1	OG0	1.0		
Dpul_mRNA6509	OG0	1.0		
Halamb_c41163_g1_i1m.13480	OG0	1.0		
Bralan_BLAG17000374_2	OG0	1.0		
Spolac_c104676_g1_i2_m.42333c104676-g1	OG0	1.0		
Nvec_v1g246617	OG0	1.0		
Dpul_mRNA6953	OG0	1.0		
Plajan_Pjan_C572406_01	OG0	1.0		
Pocdam_XM_027198929.1	OG0	1.0		
Xesp_021839-T1	OG0	1.0		
Lcom_lcpid41945	OG0	1.0		
Gasp_gasp1.m3.24930.m1	OG0	1.0		
HoiH06_mRNA8620	OG0	1.0		
Rhoesc_Res_004648-T1	OG0	1.0		
Hsap_ENST00000310454	OG0	1.0		
Stycar_augustus_masked-SC_scaffold5308-processed-gene-0.9-mRNA-1	OG0	1.0		
Tadh_TriadT64277	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P021600	OG0	1.0		
Aque_Aqu2.1.24656_001	OG0	1.0		
Emue_Em0012g770a.t1	OG0	1.0		
HoiH04_mRNA7084	OG0	1.0		
Spis_XP_022800587_1	OG0	1.0		
Scil_scict020369.1	OG0	1.0		
Tcas_TC014609_002	OG0	1.0		
Plespi_Pspi_scaffold1700_01	OG0	1.0		
Gracom_Gcom_scaffold18687_01	OG0	1.0		
Gfas_gfas1.m1.7732.m1	OG0	1.0		
Adig_XM_015909393.1	OG0	1.0		
Spur_XM_030976331.1	OG0	1.0		
Leuniv_Lniv_scaffold12825_01	OG0	1.0		
Dgig_XM_028547075.1	OG0	1.0		
TrH2_TrispH2_002957-RA	OG0	1.0		
Xestes_maker-XT_scaffold5792-augustus-gene-0.63-mRNA-1	OG0	1.0		
Dpul_mRNA6944	OG0	1.0		
Fspp_ffun1.m4.9119.m1	OG0	1.0		
Emue_Em0012g777a.t1	OG0	1.0		
Hhon_g07396.t1	OG0	1.0		
Sanmal_Sma_023866-T1	OG0	1.0		
Cgig_XM_034446465.1	OG0	1.0		
Nemnom_g19244.t1	OG0	1.0		
HoiH11_mRNA7928	OG0	1.0		
Morvir_scaffold295.g20.t1	OG0	1.0		
Ocar_g6186	OG0	1.0		
HoiH23_PlH23_003414-RA	OG0	1.0		
Drygla_Dgla_sb287232	OG0	1.0		
Coemet_Cmet_C603524_01	OG0	1.0		
Horcal_Hcv1.av93.c11.g201.i2	OG0	1.0		
Lampan_Lpan_11140_01	OG0	1.0		
Vmul_Simscaffold2837_01	OG0	1.0		
