gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Rhoesc_Res_013509-T1	OG0	55.0		
Amil_Amillepora17996-RA	OG0	55.0		
Exapal_XM_021042276.2	OG0	55.0		
Spis_XP_022805100_1	OG0	55.0		
Dgig_XM_028542333.1	OG0	55.0		
Fspp_ffun1.m4.13116.m1	OG0	55.0		
Nvec_v1g84607	OG0	55.0		
Gfas_gfas1.m1.9342.m1	OG0	55.0		
Adig_XM_015917829.1	OG0	55.0		
Pocdam_XM_027204716.1	OG0	55.0		
Chem_TCONS_00062731	OG0	55.0		
Aaur_scaffold3229.g1.t2	OG0	55.0		
Hvul_g27448_1	OG0	55.0		
Sanmal_Sma_009364-T1	OG0	55.0		
Nemnom_g9411.t1	OG0	55.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA190501	OG0	55.0		
Morvir_scaffold282.g7.t1	OG0	55.0		
Tcas_TC001754_001	OG1	63.0		
Opea_EP00118_Oscarella_pearsei_P004193	OG1	63.0		
Plespi_Pspi_scaffold15806_01	OG1	63.0		
Leuniv_Lniv_C812424_01	OG1	63.0		
Spolac_c97086_g2_i2_m.14268c97086-g1	OG1	63.0		
Spolac_c97086_g2_i1_m.14266c97086-g1	OG1	63.0		
Plajan_Pjan_C562982_01	OG1	63.0		
Pbac_sb2638374	OG1	63.0		
Halamb_c45618_g1_i1mm.1721	OG1	63.0		
Mertsp_Mesp_sb537681	OG1	63.0		
Horcal_Hcv1.av93.c8.g76.i1	OG1	63.0		
Coemet_Cmet_scaffold12472_01	OG1	63.0		
Emue_Em0001g1824a.t1	OG1	63.0		
Clacor_Ccor_scaffold3122_01	OG1	63.0		
Spur_XM_792879.5	OG1	63.0		
Pbac_sb2662858	OG1	63.0		
Xestes_snap_masked-XT_scaffold784-processed-gene-0.2-mRNA-1	OG1	63.0		
Stycar_snap_masked-SC_scaffold4459-processed-gene-0.3-mRNA-1	OG1	63.0		
Spolac_c97086_g1_i2_m.14261c97086-g1	OG1	63.0		
Tetwil_g9194.t1	OG1	63.0		
Emue_Em0001g1820a.t1	OG1	63.0		
Clacor_Ccor_scaffold3123_01	OG1	63.0		
Scil_scict011233.1	OG1	63.0		
Lcom_lcpid41709	OG1	63.0		
Spur_XM_030973576.1	OG1	63.0		
Ocar_g565	OG1	63.0		
Aque_Aqu2.1.42657_001	OG1	63.0		
Gracom_Gcom_C558810_01	OG1	63.0		
Eupdun_Edun_sb10613440	OG1	63.0		
Lampan_Lpan_9669_01	OG1	63.0		
Cgig_XM_011421189.3	OG1	63.0		
Hsap_ENST00000216264	OG1	63.0		
Acagra_model.g8027.t1	OG1	63.0		
Cscu_XM_023359431.1	OG1	63.0		
Skow_XM_006815374.1	OG1	63.0		
Bralan_BLAG05001020_1	OG1	63.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA146129	OG1	63.0		
Cscu_XM_023359430.1	OG1	63.0		
Pbac_sb2659282	OG2	1.0		
Skow_XM_006820519.1	OG3	1.0		
