in_gene	out_gene	branch_support	ev_type	sos
Lcom_lcpid199777	Spolac_c104720_g1_i1_m.42732c101252-g1	72.0	S	0.0
Lcom_lcpid199777	Aque_Aqu2.1.16007_001	72.0	S	0.0
Lcom_lcpid199777	Stycar_snap_masked-SC_scaffold5470-processed-gene-0.5-mRNA-1	72.0	S	0.0
Lcom_lcpid199777	Xestes_maker-XT_scaffold25711-snap-gene-0.17-mRNA-1	72.0	S	0.0
Lcom_lcpid199777	Tetwil_g15087.t1	72.0	S	0.0
Lcom_lcpid199777	Tetwil_g16307.t1	72.0	S	0.0
Lcom_lcpid199777	Halamb_c48325_g1_i1m.24000	72.0	S	0.0
Lcom_lcpid199777	Tetwil_g16089.t2	72.0	S	0.0
Lcom_lcpid24367	Adig_XM_015912917.1	48.0	S	0.0
Lcom_lcpid24367	Hsap_ENST00000355703	48.0	S	0.0
Lcom_lcpid24367	Bolinf_Binf_sb1276984	48.0	S	0.0
Lcom_lcpid24367	Coemet_Cmet_scaffold8218_01	48.0	S	0.0
Lcom_lcpid24367	Amil_Amillepora15539-RA	48.0	S	0.0
Lcom_lcpid24367	HoiH06_mRNA6419	48.0	S	0.0
Lcom_lcpid24367	HoiH04_mRNA4957	48.0	S	0.0
Lcom_lcpid24367	Ocar_g485	48.0	S	0.0
Lcom_lcpid24367	Adig_XM_015908396.1	48.0	S	0.0
Lcom_lcpid24367	Dpul_mRNA21471	48.0	S	0.0
Lcom_lcpid24367	HoiH04_mRNA2963	48.0	S	0.0
Lcom_lcpid24367	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA221096	48.0	S	0.0
Lcom_lcpid24367	Mertsp_Mesp_sb560477	48.0	S	0.0
Lcom_lcpid24367	Mertsp_Mesp_sb560478	48.0	S	0.0
Lcom_lcpid24367	Hhon_g04595.t1	48.0	S	0.0
Lcom_lcpid24367	Gfas_gfas1.m1.5152.m1	48.0	S	0.0
Lcom_lcpid24367	HoiH23_PlH23_004464-RA	48.0	S	0.0
Lcom_lcpid24367	Aaur_scaffold631.g16.t1	48.0	S	0.0
Lcom_lcpid24367	Hsap_ENST00000258229	48.0	S	0.0
Lcom_lcpid24367	Plajan_Pjan_scaffold3630_01	48.0	S	0.0
