gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Emue_Em0011g997a.t1	OG0	97.0		
Adig_XM_015918114.1	OG0	97.0		
Nvec_v1g106104	OG0	97.0		
Adig_XM_015918122.1	OG0	97.0		
Gasp_gasp1.m3.30226.m1	OG0	97.0		
Nvec_v1g168581	OG0	97.0		
Xesp_015005-T1	OG0	97.0		
Pocdam_XM_027204607.1	OG0	97.0		
Amil_Amillepora06398-RA	OG0	97.0		
Nvec_v1g106062	OG0	97.0		
Adig_XM_015918121.1	OG0	97.0		
Gfas_gfas1.m1.20328.m1	OG0	97.0		
Exapal_XM_028656633.1	OG0	97.0		
Exapal_XM_021046420.2	OG0	97.0		
Nvec_v1g106211	OG0	97.0		
Gfas_gfas1.m1.1424.m1	OG0	97.0		
Spis_XP_022794036_1	OG0	97.0		
Gfas_gfas1.m1.1425.m1	OG0	97.0		
Pocdam_XM_027179837.1	OG0	97.0		
Gasp_gasp1.m3.30224.m1	OG0	97.0		
Fspp_ffun1.m4.14734.m1	OG0	97.0		
Fspp_ffun1.m4.14735.m1	OG0	97.0		
Amil_Amillepora06399-RA	OG0	97.0		
Fspp_ffun1.m4.21558.m1	OG0	97.0		
Spis_XP_022794023_1	OG0	97.0		
Fspp_ffun1.m4.21559.m1	OG0	97.0		
Gasp_gasp1.m3.30225.m1	OG0	97.0		
Emue_Em0011g1003a.t1	OG0	97.0		
Halamb_c52026_g1_i1m.31960	OG0	97.0		
Spolac_c99292_g1_i1_m.19270c99292-g1	OG0	97.0		
Halamb_c37078_g1_i1mm.473	OG0	97.0		
Tetwil_g17623.t2	OG0	97.0		
Emue_Em0011g992a.t1	OG0	97.0		
Emue_Em0011g1009a.t1	OG0	97.0		
Spolac_c104494_g1_i1_m.40931c104494-g1	OG0	97.0		
Tetwil_g15800.t1	OG0	97.0		
Xestes_maker-XT_scaffold4896-augustus-gene-0.37-mRNA-1	OG0	97.0		
Aque_Aqu2.1.32109_001	OG0	97.0		
Stycar_snap_masked-SC_scaffold1907-processed-gene-0.2-mRNA-1	OG0	97.0		
Emue_Em0011g1010a.t1	OG0	97.0		
Spolac_c94516_g1_i1_m.10183c104494-g1	OG0	97.0		
Emue_Em0021g248a.t1	OG0	97.0		
Stycar_maker-SC_scaffold140749-augustus-gene-0.3-mRNA-1	OG0	97.0		
Emue_Em0011g995a.t1	OG0	97.0		
Spolac_c104494_g1_i2_m.40934c104494-g1	OG0	97.0		
Emue_Em0011g1001a.t1	OG0	97.0		
Aque_Aqu2.1.32002_001	OG0	97.0		
Bralan_BLAG18000072_1	OG1	99.0		
Beraby_Baby_sb339145	OG1	99.0		
Dpul_mRNA14300	OG1	99.0		
Nvec_v1g203127	OG1	99.0		
Dpul_mRNA14296	OG1	99.0		
Drygla_Dgla_sb299915	OG1	99.0		
Coemet_Cmet_C600285_01	OG1	99.0		
Dpul_mRNA26007	OG1	99.0		
Horcal_Hcv1.av93.c2.g829.i1	OG1	99.0		
Gfas_gfas1.m1.4328.m1	OG1	99.0		
Exapal_XM_021059408.2	OG1	99.0		
Spis_XP_022808227_1	OG1	99.0		
Mlei_ML0530.g4.i1	OG1	99.0		
Acagra_model.g443.t1.1.5d3b8234	OG1	99.0		
Chem_TCONS_00062708	OG1	99.0		
Cgig_XM_011416394.3	OG1	99.0		
Rhoesc_Res_008527-T1	OG1	99.0		
Xesp_015804-T1	OG1	99.0		
Amil_Amillepora00156-RA	OG1	99.0		
Coeast_Cast_sb773050	OG1	99.0		
Spur_XM_030997502.1	OG1	99.0		
Gasp_gasp1.m3.1042.m1	OG1	99.0		
Nemnom_g4554.t1	OG1	99.0		
Acagra_model.g443.t1	OG1	99.0		
Coeast_Cast_sb751164	OG1	99.0		
Beraby_Baby_sb339147	OG1	99.0		
Lampan_Lpan_14604_01	OG1	99.0		
Adig_XM_015903146.1	OG1	99.0		
Pocdam_XM_027187917.1	OG1	99.0		
Dpul_mRNA874	OG1	99.0		
Fspp_ffun1.m4.31073.m1	OG1	99.0		
Bralan_BLAG10000392_1	OG1	99.0		
Dpul_mRNA19352	OG2	100.0		
Acagra_model.g4404.t1	OG2	100.0		
Acagra_model.g4403.t1	OG2	100.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA226189	OG2	100.0		
Spur_XM_030987746.1	OG2	100.0		
Cgig_XM_034473439.1	OG2	100.0		
Gfas_gfas1.m1.18858.m1	OG3	93.0		
Hsap_ENST00000443527	OG3	93.0		
Acagra_model.g25645.t1	OG3	93.0		
Spur_XM_780780.5	OG3	93.0		
Cscu_XM_023386415.1	OG3	93.0		
Hsap_ENST00000008527	OG3	93.0		
Bralan_BLAG18000070_1	OG3	93.0		
Dpul_mRNA9179	OG3	93.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA178510	OG3	93.0		
Cgig_XM_011456825.3	OG3	93.0		
Tcas_TC010454_001	OG3	93.0		
Nvec_v1g230851	OG3	93.0		
Nvec_v1g194898	OG3	93.0		
Pocdam_XM_027200321.1	OG3	93.0		
Fspp_ffun1.m4.13031.m1	OG3	93.0		
Adig_XM_015905200.1	OG3	93.0		
Gasp_gasp1.m3.763.m1	OG3	93.0		
Spis_XP_022798906_1	OG3	93.0		
Amil_Amillepora05036-RA	OG3	93.0		
