gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	OG0	20.0		
Codhol_EP00042_Codosiga_hollandica_P017560	OG0	20.0		
Helnan_EP00037_Helgoeca_nana_P006501	OG0	20.0		
Salurc_EP00051_Salpingoeca_urceolata_P027687	OG0	20.0		
Diagra_EP00040_Diaphanoeca_grandis_P038502	OG0	20.0		
Codhol_EP00042_Codosiga_hollandica_P017558	OG0	20.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P007006	OG0	20.0		
Didcos_EP00039_Didymoeca_costata_P001459	OG0	20.0		
Codhol_EP00042_Codosiga_hollandica_P017559	OG0	20.0		
Lcom_lcpid208108	OG0	20.0		
Salpun_EP00053_Salpingoeca_punica_P020859	OG0	20.0		
Stedip_EP00041_Stephanoeca_diplocostata_P036074	OG0	20.0		
Salmac_EP00052_Salpingoeca_macrocollata_P006833	OG0	20.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P000859	OG0	20.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P037579	OG0	20.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P000856	OG0	20.0		
Salkve_EP00050_Salpingoeca_kvevrii_P022987	OG1	20.0		
Gfas_gfas1.m1.1595.m1	OG1	20.0		
Skow_XM_002741698.2	OG1	20.0		
Scil_scict009168.2	OG1	20.0		
Cgig_XM_011438296.3	OG1	20.0		
Rhoesc_Res_001416-T1	OG1	20.0		
Salinf_EP00049_Salpingoeca_infusionum_P014226	OG1	20.0		
Chofle_EP00730_Choanoeca_flexa_P016334	OG1	20.0		
Lcom_lcpid133300	OG1	20.0		
Clacor_Ccor_C527747_01	OG1	20.0		
Coeast_Cast_sb809928	OG1	20.0		
Hsap_ENST00000651435	OG1	20.0		
Exapal_XM_028662580.1	OG1	20.0		
Fspp_ffun1.m4.16171.m1	OG1	20.0		
Beraby_Baby_sb331721	OG1	20.0		
Bolinf_Binf_sb1236906	OG1	20.0		
Gasp_gasp1.m3.27633.m1	OG1	20.0		
HoiH04_mRNA9242	OG1	20.0		
Eupdun_Edun_sb10629158	OG1	20.0		
Spolac_c100516_g1_i2_m.22695c100516-g1	OG1	20.0		
Bolinf_Binf_sb1236910	OG1	20.0		
HoiH11_mRNA5737	OG1	20.0		
Sros_EGD78659	OG1	20.0		
Hvul_g13509_1	OG1	20.0		
Bolinf_Binf_sb1223749	OG1	20.0		
Dpul_mRNA29391	OG1	20.0		
Mlei_ML1967.g7.i1	OG1	20.0		
Halamb_c36679_g1_i1m.9463	OG1	20.0		
Bolinf_Binf_sb1236908	OG1	20.0		
Emue_Em0019g582a.t1	OG1	20.0		
Chofle_EP00730_Choanoeca_flexa_P016335	OG1	20.0		
Hhon_g09694.t1	OG1	20.0		
Ocar_g3214	OG1	20.0		
Nemnom_g4782.t1	OG1	20.0		
Drygla_Dgla_sb278400	OG1	20.0		
Coeast_Cast_sb809929	OG1	20.0		
Bolinf_Binf_sb1236907	OG1	20.0		
Nvec_v1g186704	OG1	20.0		
HoiH23_PlH23_003616-RA	OG1	20.0		
Gracom_Gcom_C547906_01	OG1	20.0		
Pocdam_XM_027199388.1	OG1	20.0		
Dgig_XM_028542742.1	OG1	20.0		
Mertsp_Mesp_sb551657	OG1	20.0		
Cscu_XM_023373730.1	OG1	20.0		
Opea_EP00118_Oscarella_pearsei_P002207	OG1	20.0		
Aque_Aqu2.1.38350_001	OG1	20.0		
Bralan_BLAG04000734_1	OG1	20.0		
Spolac_c100516_g1_i3_m.22697c100516-g1	OG1	20.0		
Lcom_lcpid102227	OG1	20.0		
Drygla_Dgla_sb278401	OG1	20.0		
Beraby_Baby_sb331722	OG1	20.0		
Salinf_EP00049_Salpingoeca_infusionum_P014236	OG1	20.0		
Tadh_TriadT53386	OG1	20.0		
Leuniv_Lniv_scaffold25361_01	OG1	20.0		
Pbac_sb2655405	OG1	20.0		
Amil_Amillepora15305-RA	OG1	20.0		
Microa_EP00043_Microstomoeca_roanoka_P029970	OG1	20.0		
Lampan_Lpan_15708_01	OG1	20.0		
Mertsp_Mesp_sb528998	OG1	20.0		
Choper_EP00045_Choanoeca_perplexa_P001940	OG1	20.0		
Bolinf_Binf_sb1236909	OG1	20.0		
Tetwil_g6358.t1	OG1	20.0		
Nemnom_g11018.t1	OG1	20.0		
Morvir_scaffold234.g44.t1	OG1	20.0		
Vmul_SimC383582	OG1	20.0		
Spis_XP_022801355_1	OG1	20.0		
Tcas_TC000467_001	OG1	20.0		
Coemet_Cmet_scaffold2860_01	OG1	20.0		
Bolinf_Binf_sb1236911	OG1	20.0		
Microa_EP00043_Microstomoeca_roanoka_P029968	OG1	20.0		
HoiH06_mRNA4766	OG1	20.0		
Acagra_model.g17795.t1.2.5d3b8911	OG1	20.0		
Adig_XM_015902777.1	OG1	20.0		
Plajan_Pjan_C541620_01	OG1	20.0		
Spolac_c100516_g1_i1_m.22693c100516-g1	OG1	20.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA180954	OG1	20.0		
Sanmal_Sma_027224-T1	OG1	20.0		
Pbac_sb2639904	OG1	20.0		
Xesp_012337-T1	OG1	20.0		
TrH2_TrispH2_004158-RA	OG1	20.0		
Spur_XM_775844.5	OG1	20.0		
