gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Salmac_EP00052_Salpingoeca_macrocollata_P013492	OG0	1.0		
Hhon_g00613.t1	OG0	1.0		
Spolac_c104087_g1_i2_m.38091c104087-g1	OG0	1.0		
Cgig_XM_011425232.3	OG0	1.0		
Spolac_c104087_g1_i3_m.38092c104087-g1	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA47490	OG0	1.0		
Adig_XM_015897297.1	OG0	1.0		
Hvul_g33410_1	OG0	1.0		
Plespi_Pspi_scaffold16314_01	OG0	1.0		
Gfas_gfas1.m1.16249.m1	OG0	1.0		
Lcom_lcpid21280	OG0	1.0		
Aaur_scaffold534.g6.t2	OG0	1.0		
Xesp_022246-T1	OG0	1.0		
Pbac_sb2666544	OG0	1.0		
Eupdun_Edun_sb10599128	OG0	1.0		
Fspp_ffun1.m4.25492.m1	OG0	1.0		
Acagra_model.g21309.t1	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P058257	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P042042	OG0	1.0		
Sanmal_Sma_023599-T1	OG0	1.0		
Tadh_TriadT54234	OG0	1.0		
Nvec_v1g99498	OG0	1.0		
Hsap_ENST00000429001	OG0	1.0		
Plajan_Pjan_scaffold15787_01	OG0	1.0		
Nemnom_g3068.t1	OG0	1.0		
Horcal_Hcv1.av93.c1.g611.i1	OG0	1.0		
Plespi_Pspi_scaffold16313_01	OG0	1.0		
Spur_XM_030974107.1	OG0	1.0		
Hsap_ENST00000316157	OG0	1.0		
Hvul_g33408_1	OG0	1.0		
Dgig_XM_028537324.1	OG0	1.0		
Dpul_mRNA15083	OG0	1.0		
Horcal_Hcv1.av93.c1.g611.i2	OG0	1.0		
Gasp_gasp1.m1b.40820.m1	OG0	1.0		
Tetwil_g3003.t1	OG0	1.0		
Coeast_Cast_sb782678	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P039682	OG0	1.0		
TrH2_TrispH2_010305-RA	OG0	1.0		
Cscu_XM_023367856.1	OG0	1.0		
HoiH06_mRNA1921	OG0	1.0		
Rhoesc_Res_004327-T1	OG0	1.0		
HoiH23_PlH23_006114-RA	OG0	1.0		
Fspp_ffun1.m4.25493.m1	OG0	1.0		
Plajan_Pjan_scaffold15789_01	OG0	1.0		
HoiH04_mRNA2933	OG0	1.0		
Halamb_c45861_g1_i1m.19649	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P015382	OG0	1.0		
Xestes_maker-XT_scaffold743-augustus-gene-0.57-mRNA-1	OG0	1.0		
Emue_Em0012g995a.t1	OG0	1.0		
Bralan_BLAG17000205_1	OG0	1.0		
Coeast_Cast_sb782677	OG0	1.0		
Skow_XM_006825140.1	OG0	1.0		
Aque_Aqu2.1.27836_001	OG0	1.0		
Morvir_scaffold72.g1.t1	OG0	1.0		
Eupdun_Edun_sb10599127	OG0	1.0		
Exapal_XM_021052673.2	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P059248	OG0	1.0		
Chem_TCONS_00000399	OG0	1.0		
Mlei_ML0244.g5.i1	OG0	1.0		
Amil_Amillepora24487-RA	OG0	1.0		
Lampan_Lpan_11180_01	OG0	1.0		
Beraby_Baby_sb354148	OG0	1.0		
Coemet_Cmet_scaffold10915_01	OG0	1.0		
Plajan_Pjan_scaffold15788_01	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P013491	OG0	1.0		
Diagra_EP00040_Diaphanoeca_grandis_P035029	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P007936	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P013710	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P011721	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P022835	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P022193	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P012329	OG0	1.0		
Salurc_EP00051_Salpingoeca_urceolata_P028326	OG0	1.0		
Mbre_EDQ87818	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P003450	OG0	1.0		
