gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Diagra_EP00040_Diaphanoeca_grandis_P033223	OG0	1.0		
Tetwil_g22900.t1	OG0	1.0		
Hsap_ENST00000543237	OG0	1.0		
Clacor_Ccor_scaffold12955_01	OG0	1.0		
Nemnom_g16055.t1	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P010974	OG0	1.0		
Beraby_Baby_sb345015	OG0	1.0		
Mbre_EDQ85170	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P044507	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P002834	OG0	1.0		
Xestes_augustus_masked-XT_scaffold190782-processed-gene-0.10-mRNA-1	OG0	1.0		
Morvir_scaffold105.g10.t1	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P016122	OG0	1.0		
Beraby_Baby_sb345014	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P000486	OG0	1.0		
Acagra_model.g15628.t1	OG0	1.0		
Aque_Aqu2.1.24899_001	OG0	1.0		
Aaur_scaffold494.g7.t1	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P016121	OG0	1.0		
Stycar_maker-SC_scaffold54410-snap-gene-0.4-mRNA-1	OG0	1.0		
HoiH04_mRNA11471	OG0	1.0		
Sanmal_Sma_026579-T1	OG0	1.0		
Adig_XM_015895584.1	OG0	1.0		
Horcal_Hcv1.av93.c2.g1587.i3	OG0	1.0		
Plajan_Pjan_C571100_01	OG0	1.0		
Acagra_model.g15627.t1	OG0	1.0		
HoiH23_PlH23_009423-RA	OG0	1.0		
Spur_XM_030999115.1	OG0	1.0		
Gracom_Gcom_scaffold4987_01	OG0	1.0		
Sros_EGD72671	OG0	1.0		
Xesp_012131-T1	OG0	1.0		
Emue_Em0019g688a.t1	OG0	1.0		
Xestes_augustus_masked-XT_scaffold5775-processed-gene-0.4-mRNA-1	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P026748	OG0	1.0		
Pbac_sb2661326	OG0	1.0		
Spolac_c100704_g2_i6_m.23279c100704-g2	OG0	1.0		
Gasp_gasp1.m3.5016.m1	OG0	1.0		
Spur_XM_030999106.1	OG0	1.0		
Nvec_v1g171664	OG0	1.0		
Spis_XP_022789416_1	OG0	1.0		
Clacor_Ccor_scaffold8856_01	OG0	1.0		
Salurc_EP00051_Salpingoeca_urceolata_P014261	OG0	1.0		
Xestes_augustus_masked-XT_scaffold66939-processed-gene-0.0-mRNA-1	OG0	1.0		
Coemet_Cmet_scaffold3512_01	OG0	1.0		
TrH2_TrispH2_005571-RA	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P032591	OG0	1.0		
Hhon_g08034.t1	OG0	1.0		
Beraby_Baby_sb345013	OG0	1.0		
Mertsp_Mesp_sb552876	OG0	1.0		
Spolac_c100704_g2_i6_m.23278c100704-g2	OG0	1.0		
Aaur_scaffold10.g61.t1	OG0	1.0		
HoiH11_mRNA2288	OG0	1.0		
Cscu_XM_023372660.1	OG0	1.0		
Pocdam_XM_027198604.1	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA226958	OG0	1.0		
Rhoesc_Res_001269-T1	OG0	1.0		
Fspp_ffun1.m4.27259.m1	OG0	1.0		
Tcas_TC008136_001	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P016615	OG0	1.0		
Xestes_augustus_masked-XT_scaffold132665-processed-gene-0.1-mRNA-1	OG0	1.0		
Stycar_maker-SC_scaffold3007-snap-gene-0.106-mRNA-1	OG0	1.0		
Coeast_Cast_sb771367	OG0	1.0		
Coemet_Cmet_scaffold3511_01	OG0	1.0		
Spur_XM_030999114.1	OG0	1.0		
Spolac_c100704_g2_i2_m.23272c100704-g2	OG0	1.0		
Bralan_BLAG04000862_1	OG0	1.0		
Halamb_c56030_g1_i7mm.6926	OG0	1.0		
Spolac_c100704_g2_i2_m.23271c100704-g2	OG0	1.0		
Gfas_gfas1.m1.23500.m1	OG0	1.0		
Xestes_augustus_masked-XT_scaffold112302-processed-gene-0.0-mRNA-1	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P044503	OG0	1.0		
HoiH06_mRNA7633	OG0	1.0		
Lcom_lcpid118406	OG0	1.0		
Amil_Amillepora16333-RA	OG0	1.0		
Bolinf_Binf_sb1229749	OG0	1.0		
Chem_TCONS_00011491	OG0	1.0		
Coeast_Cast_sb771368	OG0	1.0		
Scil_scict000796.3	OG0	1.0		
Dgig_XM_028542875.1	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P002409	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P018475	OG0	1.0		
Spolac_c100704_g2_i4_m.23274c100704-g2	OG0	1.0		
Plespi_Pspi_scaffold19505_01	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P010975	OG0	1.0		
Bolinf_Binf_sb1229748	OG0	1.0		
Hvul_g26287_1	OG0	1.0		
Aaur_scaffold4808.g1.t1	OG0	1.0		
Ocar_g7737	OG0	1.0		
Chofle_EP00730_Choanoeca_flexa_P001782	OG0	1.0		
Lampan_Lpan_11499_01	OG0	1.0		
Tadh_TriadT61235	OG0	1.0		
Lcom_lcpid27309	OG0	1.0		
Bolinf_Binf_sb1229747	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P016614	OG0	1.0		
Stycar_maker-SC_scaffold28815-augustus-gene-0.4-mRNA-1	OG0	1.0		
Skow_XM_006815738.1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P000231	OG0	1.0		
Dpul_mRNA10076	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P044501	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P015578	OG0	1.0		
Horcal_Hcv1.av93.c2.g1587.i1	OG0	1.0		
Spolac_c100704_g2_i5_m.23276c100704-g2	OG0	1.0		
Xestes_maker-XT_scaffold181403-augustus-gene-0.65-mRNA-1	OG0	1.0		
Aaur_scaffold494.g8.t1	OG0	1.0		
Leuniv_Lniv_scaffold22604_01	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P016455	OG0	1.0		
Exapal_XM_021053618.2	OG0	1.0		
Fspp_ffun1.m4.27256.m1	OG0	1.0		
Mlei_ML0125.g4.i1	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P013272	OG0	1.0		
Cgig_XM_011445129.3	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P014748	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P014752	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P011250	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P014750	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P032160	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P011132	OG0	1.0		
