gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Hvul_g33287_1	OG0	1.0		
Gfas_gfas1.m1.10529.m1	OG0	1.0		
Lcom_lcpid114601	OG0	1.0		
Salurc_EP00051_Salpingoeca_urceolata_P003466	OG0	1.0		
Nvec_v1g246464	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P018111	OG0	1.0		
Mertsp_Mesp_sb570127	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P002270	OG0	1.0		
Lampan_Lpan_C411649_01	OG0	1.0		
Tetwil_g8358.t1	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P020895	OG0	1.0		
Emue_Em0008g1217a.t1	OG0	1.0		
Nvec_v1g219622	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P020890	OG0	1.0		
Fspp_ffun1.m4.17117.m1	OG0	1.0		
Cscu_XM_023367732.1	OG0	1.0		
Tcas_TC003517_001	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P004169	OG0	1.0		
Drygla_Dgla_sb286763	OG0	1.0		
Spolac_c98429_g1_i1_m.17169c98429-g1	OG0	1.0		
Spur_XM_793175.5	OG0	1.0		
Xestes_augustus_masked-XT_scaffold23773-processed-gene-0.11-mRNA-1	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P018114	OG0	1.0		
Bralan_BLAG02000458_1	OG0	1.0		
Mlei_ML2318.g2.i1	OG0	1.0		
Exapal_XM_021050748.2	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P017278	OG0	1.0		
Diagra_EP00040_Diaphanoeca_grandis_P005635	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P017277	OG0	1.0		
Gracom_Gcom_scaffold1553_01	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P019733	OG0	1.0		
Halamb_c44724_g1_i1m.17906	OG0	1.0		
Dgig_XM_028556010.1	OG0	1.0		
Aque_Aqu2.1.39170_001	OG0	1.0		
Hhon_g08461.t1	OG0	1.0		
Plajan_Pjan_scaffold8298_01	OG0	1.0		
HoiH06_mRNA4575	OG0	1.0		
Emue_Em0008g1222a.t1	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P018113	OG0	1.0		
Chofle_EP00730_Choanoeca_flexa_P008414	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P009942	OG0	1.0		
Plespi_Pspi_C601880_01	OG0	1.0		
Stycar_augustus_masked-SC_scaffold67403-processed-gene-0.1-mRNA-1	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P002737	OG0	1.0		
Horcal_Hcv1.av93.c2.g1554.i1	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P026005	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P018112	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P005659	OG0	1.0		
Tadh_TriadT60372	OG0	1.0		
Mertsp_Mesp_sb570128	OG0	1.0		
Scil_scict014338.2	OG0	1.0		
Clacor_Ccor_scaffold8502_01	OG0	1.0		
Pbac_sb2665553	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA106937	OG0	1.0		
Bolinf_Binf_sb1248469	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P009765	OG0	1.0		
Spis_XP_022789036_1	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P003883	OG0	1.0		
Bolinf_Binf_sb1208814	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P035728	OG0	1.0		
Lcom_lcpid33569	OG0	1.0		
HoiH04_mRNA7276	OG0	1.0		
Gasp_gasp1.m3.18899.m1	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P007876	OG0	1.0		
Bolinf_Binf_sb1248470	OG0	1.0		
Xesp_003172-T1	OG0	1.0		
Vmul_sbMO378839	OG0	1.0		
Dpul_mRNA24716	OG0	1.0		
Leuniv_Lniv_C799688_01	OG0	1.0		
Adig_XM_015909751.1	OG0	1.0		
Pocdam_XM_027200861.1	OG0	1.0		
Skow_XM_006824932.1	OG0	1.0		
Cgig_XM_034468440.1	OG0	1.0		
Amil_Amillepora27341-RA	OG0	1.0		
Acagra_model.g13806.t1	OG0	1.0		
Lcom_lcpid103973	OG0	1.0		
Hsap_ENST00000308588	OG0	1.0		
HoiH23_PlH23_007575-RA	OG0	1.0		
Stycar_maker-SC_scaffold935-snap-gene-0.10-mRNA-1	OG0	1.0		
Aaur_scaffold18.g32.t1	OG0	1.0		
Hvul_g33285_1	OG0	1.0		
Nemnom_g3640.t1	OG0	1.0		
Rhoesc_Res_009438-T1	OG0	1.0		
Sanmal_Sma_014376-T1	OG0	1.0		
Chem_TCONS_00022170	OG0	1.0		
