gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Mertsp_Mesp_sb575211	OG0	1.0		
Acagra_model.g14694.t1	OG0	1.0		
Scil_scict021702.1	OG0	1.0		
Sros_EGD81133	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA159439	OG0	1.0		
Gasp_gasp1.m3.18246.m1	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P012114	OG0	1.0		
Fspp_ffun1.m4.3823.m1	OG0	1.0		
Aque_Aqu2.1.06450_001	OG0	1.0		
Cgig_XM_011451755.3	OG0	1.0		
Emue_Em0964g1a.t1	OG0	1.0		
Tadh_TriadT28772	OG0	1.0		
Pocdam_XM_027200481.1	OG0	1.0		
Hhon_g02681.t1	OG0	1.0		
Mbre_EDQ87929	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P030863	OG0	1.0		
Aaur_scaffold837.g1.t1	OG0	1.0		
Spolac_c97465_g1_i1_m.15089c97465-g1	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P003979	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P030864	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P013017	OG0	1.0		
Exapal_XM_021057278.2	OG0	1.0		
Emue_Em0004g50a.t1	OG0	1.0		
Nvec_v1g209136	OG0	1.0		
Skow_XM_002735589.2	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P007111	OG0	1.0		
Halamb_c53881_g1_i1m.36734	OG0	1.0		
Emue_Em0202g14a.t1	OG0	1.0		
HoiH23_PlH23_000699-RA	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P054237	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P011591	OG0	1.0		
HoiH04_mRNA9808	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P006801	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P006803	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P019810	OG0	1.0		
Dgig_XM_028544744.1	OG0	1.0		
Rhoesc_Res_015065-T1	OG0	1.0		
Plespi_Pspi_scaffold4880_01	OG0	1.0		
Amil_Amillepora03444-RA	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P003981	OG0	1.0		
Lcom_lcpid33766	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P019811	OG0	1.0		
