in_gene	out_gene	branch_support	ev_type	sos
Codhol_EP00042_Codosiga_hollandica_P040200	Pocdam_XM_027184945.1	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Adig_XM_015909071.1	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Bralan_BLAG01001246_1	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Stycar_maker-SC_scaffold2811-augustus-gene-0.89-mRNA-1	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Lampan_Lpan_C413071_01	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Coeast_Cast_sb797052	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Bolinf_Binf_sb1210918	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Plajan_Pjan_scaffold10935_01	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Dgig_XM_028544578.1	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Rhoesc_Res_006177-T1	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Gasp_gasp1.m3.18807.m1	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Opea_EP00118_Oscarella_pearsei_P008612	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Halamb_c51909_g1_i1m.31695	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Spolac_c95680_g1_i1_m.11859c95680-g1	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Eupdun_Edun_sb10650778	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Opea_EP00118_Oscarella_pearsei_P008611	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Amil_Amillepora22122-RA	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Plespi_Pspi_scaffold1774_01	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Clacor_Ccor_C527003_01	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	HoiH06_mRNA5393	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Ocar_g3141	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Nvec_v1g221885	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Mertsp_Mesp_sb586829	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Hvul_g14547_1	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Vmul_sbMO437515	1.0	S	0.0
Codhol_EP00042_Codosiga_hollandica_P040200	Hsap_ENST00000442241	1.0	S	0.0
