gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Bolinf_Binf_sb1260132	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P002315	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P006349	OG0	1.0		
Hhon_g10134.t1	OG0	1.0		
Spur_XM_030996249.1	OG0	1.0		
Clacor_Ccor_scaffold11351_01	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P008805	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P014692	OG0	1.0		
Stycar_maker-SC_scaffold3254-snap-gene-0.249-mRNA-1	OG0	1.0		
Sros_EGD79930	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P019239	OG0	1.0		
Gracom_Gcom_scaffold13090_01	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P036781	OG0	1.0		
Hsap_ENST00000590923	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P024946	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P019068	OG0	1.0		
Aque_Aqu2.1.08051_001	OG0	1.0		
Lcom_lcpid184293	OG0	1.0		
Cscu_XM_023359445.1	OG0	1.0		
Lcom_lcpid173833	OG0	1.0		
Tadh_TriadT50452	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P017365	OG0	1.0		
Mbre_EDQ84564	OG0	1.0		
Lcom_lcpid74968	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA178783	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA103488	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P017750	OG0	1.0		
Tetwil_g25098.t2	OG0	1.0		
Spolac_c68547_g1_i1_m.1762c68547-g1	OG0	1.0		
Spur_XM_784523.5	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P046407	OG0	1.0		
Scil_scict010230.1	OG0	1.0		
Halamb_c53331_g1_i1mm.5127	OG0	1.0		
Tcas_TC001437_001	OG0	1.0		
Cscu_XM_023359476.1	OG0	1.0		
Hsap_ENST00000444449	OG0	1.0		
Clacor_Ccor_scaffold76_01	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P033689	OG0	1.0		
HoiH04_mRNA8139	OG0	1.0		
HoiH11_mRNA8725	OG0	1.0		
Aque_Aqu2.1.36699_001	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P017366	OG0	1.0		
HoiH06_mRNA5453	OG0	1.0		
Plajan_Pjan_C565438_01	OG0	1.0		
Bralan_BLAG13000475_1	OG0	1.0		
Skow_XM_002741175.2	OG0	1.0		
