gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Stedip_EP00041_Stephanoeca_diplocostata_P024997	OG0	1.0		
Skow_XM_006817939.1	OG0	1.0		
Xestes_augustus_masked-XT_scaffold68169-processed-gene-0.0-mRNA-1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P000652	OG0	1.0		
Coeast_Cast_sb788851	OG0	1.0		
Eupdun_Edun_sb10631185	OG0	1.0		
Hhon_g05837.t1	OG0	1.0		
Stycar_maker-SC_scaffold140087-augustus-gene-0.17-mRNA-1	OG0	1.0		
Fspp_ffun1.m4.25039.m1	OG0	1.0		
Horcal_Hcv1.av93.c13.g433.i1	OG0	1.0		
Cgig_XM_011429004.3	OG0	1.0		
Spolac_c101696_g1_i1_m.26450c101696-g1	OG0	1.0		
Tetwil_g13736.t1	OG0	1.0		
Halamb_c51276_g1_i2mm.3882	OG0	1.0		
Dpul_mRNA10478	OG0	1.0		
Amil_Amillepora20083-RA	OG0	1.0		
Aque_Aqu2.1.39935_001	OG0	1.0		
Leuniv_Lniv_C805782_01	OG0	1.0		
Drygla_Dgla_sb300541	OG0	1.0		
TrH2_TrispH2_001828-RA	OG0	1.0		
Lcom_lcpid92728	OG0	1.0		
Spur_XM_030995369.1	OG0	1.0		
Plespi_Pspi_C610796_01	OG0	1.0		
Bolinf_Binf_sb1214966	OG0	1.0		
Emue_Em0023g577a.t1	OG0	1.0		
Spis_XP_022781371_1	OG0	1.0		
Cscu_XM_023366282.1	OG0	1.0		
Xesp_011040-T1	OG0	1.0		
Acagra_model.g6718.t1	OG0	1.0		
Adig_XM_015908747.1	OG0	1.0		
Hhon_g10103.t1	OG0	1.0		
Bolinf_Binf_sb1228714	OG0	1.0		
Drygla_Dgla_sb300543	OG0	1.0		
Aaur_scaffold907.g1.t1	OG0	1.0		
Rhoesc_Res_008164-T1	OG0	1.0		
HoiH04_mRNA9601	OG0	1.0		
HoiH06_mRNA10693	OG0	1.0		
Ocar_g882	OG0	1.0		
Sanmal_Sma_001454-T1	OG0	1.0		
Gfas_gfas1.m1.20782.m1	OG0	1.0		
Clacor_Ccor_scaffold7783_01	OG0	1.0		
Nemnom_g15198.t1	OG0	1.0		
Beraby_Baby_sb334514	OG0	1.0		
Vmul_sbMO467419	OG0	1.0		
Mertsp_Mesp_sb545372	OG0	1.0		
Lampan_Lpan_C401519_01	OG0	1.0		
Mertsp_Mesp_sb558388	OG0	1.0		
Tadh_TriadT56470	OG0	1.0		
Hvul_g30885_1	OG0	1.0		
Vmul_sbMO410059	OG0	1.0		
Acagra_model.g6718.t1.1.5d3b853d	OG0	1.0		
Chem_TCONS_00071282	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA180570	OG0	1.0		
Mertsp_Mesp_sb558387	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P000651	OG0	1.0		
HoiH11_mRNA7704	OG0	1.0		
Mlei_ML4774.g4.i1	OG0	1.0		
Pocdam_XM_027181314.1	OG0	1.0		
Stycar_maker-SC_scaffold29313-augustus-gene-0.2-mRNA-1	OG0	1.0		
Hsap_ENST00000263697	OG0	1.0		
Coeast_Cast_sb788849	OG0	1.0		
Plajan_Pjan_C549335_01	OG0	1.0		
Gasp_gasp1.m3.24494.m1	OG0	1.0		
Drygla_Dgla_sb300542	OG0	1.0		
Beraby_Baby_sb334515	OG0	1.0		
HoiH23_PlH23_000326-RA	OG0	1.0		
Nvec_v1g168739	OG0	1.0		
Scil_scict001682.1	OG0	1.0		
Dgig_XM_028557566.1	OG0	1.0		
Bralan_BLAG01000505_1	OG0	1.0		
Tcas_TC000514_001	OG0	1.0		
Gracom_Gcom_scaffold18369_01	OG0	1.0		
Eupdun_Edun_sb10631186	OG0	1.0		
Morvir_scaffold76.g9.t2	OG0	1.0		
Exapal_XM_028657707.1	OG0	1.0		
Coemet_Cmet_scaffold19541_01	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P029184	OG0	1.0		
Chofle_EP00730_Choanoeca_flexa_P016751	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P036393	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P027140	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P027139	OG0	1.0		
Chofle_EP00730_Choanoeca_flexa_P016752	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P015144	OG0	1.0		
Chofle_EP00730_Choanoeca_flexa_P016753	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P029181	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P000984	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P037438	OG0	1.0		
Salurc_EP00051_Salpingoeca_urceolata_P031978	OG0	1.0		
Diagra_EP00040_Diaphanoeca_grandis_P039287	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P033306	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P017900	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P019793	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P006047	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P009099	OG0	1.0		
Sros_EGD82800	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P016676	OG0	1.0		
Mbre_EDQ84985	OG0	1.0		
