in_gene	out_gene	branch_support	ev_type	sos
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Nemnom_g11722.t1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Exapal_XM_021045495.2	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Horcal_Hcv1.av93.c6.g936.i1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Plespi_Pspi_C594964_01	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Pbac_sb2654115	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Hsap_ENST00000286317	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Halamb_c33233_g1_i1m.7541	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Skow_XM_002733993.2	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Gracom_Gcom_C547676_01	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Adig_XM_015897489.1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA181064	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Amil_Amillepora14178-RA	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Xesp_018475-T1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	HoiH04_mRNA2460	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Coeast_Cast_sb783322	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Chem_TCONS_00003868	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Xestes_augustus_masked-XT_scaffold167799-processed-gene-0.0-mRNA-1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Rhoesc_Res_014423-T1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Bralan_BLAG06001405_1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Adig_XM_015912549.1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Spur_XM_030984899.1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Gfas_gfas1.m1.10302.m1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Lampan_Lpan_C402221_01	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Cscu_XM_023373968.1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Morvir_scaffold97.g28.t1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Tetwil_g5824.t1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Coemet_Cmet_scaffold10888_01	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Dgig_XM_028539461.1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Aque_Aqu2.1.23968_001	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Mlei_ML2795.g1.i1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Emue_Em0020g999a.t1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Spolac_c86931_g1_i1_m.4069c86891-g1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Cgig_XM_011446413.3	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Drygla_Dgla_sb290859	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Plajan_Pjan_scaffold10053_01	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Acagra_model.g12993.t1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Spis_XP_022809292_1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Gasp_gasp1.m3.23203.m1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Leuniv_Lniv_scaffold20939_01	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Hvul_g16985_1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Sanmal_Sma_013025-T1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Mertsp_Mesp_sb572511	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Tcas_TC007575_001	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Dpul_mRNA10712	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Codhol_EP00042_Codosiga_hollandica_P034821	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	TrH2_TrispH2_011443-RA	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Pocdam_XM_027204028.1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Scil_scict023432.1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Nemnom_g1642.t1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Nvec_v1g118146	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Stycar_maker-SC_scaffold4223-augustus-gene-0.43-mRNA-1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Clacor_Ccor_scaffold6358_01	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Hhon_g00298.t1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	HoiH06_mRNA4811	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Ocar_g4618	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Fspp_ffun1.m4.25758.m1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Beraby_Baby_sb352807	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Bolinf_Binf_sb1229229	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Tadh_TriadT62378	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Stycar_maker-SC_scaffold118887-augustus-gene-0.8-mRNA-1	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Bolinf_Binf_sb1177907	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	HoiH23_PlH23_008710-RA	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Opea_EP00118_Oscarella_pearsei_P027601	1.0	S	0.0
Salkve_EP00050_Salpingoeca_kvevrii_P017912	Lcom_lcpid98612	1.0	S	0.0
