gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Cgig_XM_034470186.1	OG0	37.0		
Pbac_sb2661807	OG0	37.0		
Drygla_Dgla_sb282938	OG0	37.0		
Horcal_Hcv1.av93.c12.g439.i1	OG0	37.0		
Cscu_XM_023370956.1	OG0	37.0		
Mlei_ML1545.g21.i1	OG0	37.0		
Horcal_Hcv1.av93.c12.g439.i2	OG0	37.0		
Coeast_Cast_sb783124	OG0	37.0		
Lampan_Lpan_7774_01	OG0	37.0		
Bolinf_Binf_sb1299887	OG0	37.0		
Coemet_Cmet_scaffold18704_01	OG0	37.0		
Clacor_Ccor_scaffold7766_01	OG0	37.0		
Cscu_XM_023374223.1	OG0	37.0		
Lampan_Lpan_7773_01	OG0	37.0		
Coeast_Cast_sb783123	OG0	37.0		
Vmul_sbMO437536	OG0	37.0		
Acagra_model.g2331.t1	OG0	37.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA27589	OG1	31.0		
Choper_EP00045_Choanoeca_perplexa_P003428	OG1	31.0		
Salurc_EP00051_Salpingoeca_urceolata_P029060	OG1	31.0		
Codhol_EP00042_Codosiga_hollandica_P038177	OG1	31.0		
Sros_EGD82693	OG1	31.0		
Dpul_mRNA3407	OG1	31.0		
Chofle_EP00730_Choanoeca_flexa_P016577	OG1	31.0		
Salpun_EP00053_Salpingoeca_punica_P021502	OG1	31.0		
Salpun_EP00053_Salpingoeca_punica_P022670	OG1	31.0		
Salinf_EP00049_Salpingoeca_infusionum_P009215	OG1	31.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P003470	OG1	31.0		
Salmac_EP00052_Salpingoeca_macrocollata_P033989	OG1	31.0		
Microa_EP00043_Microstomoeca_roanoka_P008704	OG1	31.0		
Mbre_EDQ88338	OG1	31.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P007527	OG1	31.0		
Salkve_EP00050_Salpingoeca_kvevrii_P009884	OG1	31.0		
Codhol_EP00042_Codosiga_hollandica_P038178	OG1	31.0		
Microa_EP00043_Microstomoeca_roanoka_P008705	OG1	31.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA170178	OG1	31.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA97101	OG1	31.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA142899	OG1	31.0		
Salpun_EP00053_Salpingoeca_punica_P021011	OG2	61.0		
Hsap_ENST00000338415	OG2	61.0		
Bralan_BLAG04000827_1	OG2	61.0		
Hsap_ENST00000012049	OG2	61.0		
Tcas_TC034176_002	OG2	61.0		
Skow_XM_002740402.2	OG2	61.0		
Gracom_Gcom_scaffold18083_01	OG3	52.0		
Exapal_XM_028662564.1	OG3	52.0		
HoiH11_mRNA8948	OG3	52.0		
Ocar_g7909	OG3	52.0		
Amil_Amillepora16459-RA	OG3	52.0		
Spis_XP_022800407_1	OG3	52.0		
Adig_XM_015918309.1	OG3	52.0		
Fspp_ffun1.m4.22645.m1	OG3	52.0		
Rhoesc_Res_001961-T1	OG3	52.0		
Aque_Aqu2.1.37110_001	OG3	52.0		
Aaur_scaffold348.g10.t1	OG3	52.0		
HoiH23_PlH23_004583-RA	OG3	52.0		
Tadh_TriadT20276	OG3	52.0		
Hhon_g03985.t1	OG3	52.0		
Emue_Em0144g1a.t1	OG3	52.0		
Pocdam_XM_027194681.1	OG3	52.0		
Emue_Em0019g302a.t1	OG3	52.0		
Hvul_g32297_1	OG3	52.0		
Opea_EP00118_Oscarella_pearsei_P008262	OG3	52.0		
HoiH06_mRNA7022	OG3	52.0		
Nemnom_g16119.t1	OG3	52.0		
Dgig_XM_028543039.1	OG3	52.0		
Skow_XM_006825170.1	OG3	52.0		
Nvec_NVE25813	OG3	52.0		
Xestes_maker-XT_scaffold5315-augustus-gene-0.1-mRNA-1	OG3	52.0		
Sanmal_Sma_027029-T1	OG3	52.0		
Opea_EP00118_Oscarella_pearsei_P008263	OG3	52.0		
Morvir_scaffold210.g27.t1	OG3	52.0		
Nvec_v1g12286	OG3	52.0		
Chem_TCONS_00056827	OG3	52.0		
Gasp_gasp1.m3.30343.m1	OG3	52.0		
Tetwil_g26028.t1	OG3	52.0		
Spolac_c101120_g2_i1_m.24592c101120-g2	OG3	52.0		
Gfas_gfas1.m1.17545.m1	OG3	52.0		
Xesp_012123-T1	OG3	52.0		
TrH2_TrispH2_004027-RA	OG3	52.0		
HoiH04_mRNA5553	OG3	52.0		
Scil_scict001201.1	OG3	52.0		
Lcom_lcpid73829	OG3	52.0		
Lcom_lcpid63769	OG3	52.0		
Scil_scict003297.1	OG3	52.0		
Clacor_Ccor_C534803_01	OG3	52.0		
Gracom_Gcom_scaffold13310_01	OG3	52.0		
Leuniv_Lniv_scaffold17917_01	OG3	52.0		
