gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Stedip_EP00041_Stephanoeca_diplocostata_P002302	OG0	99.0		
Salkve_EP00050_Salpingoeca_kvevrii_P012283	OG0	99.0		
Salpun_EP00053_Salpingoeca_punica_P008689	OG0	99.0		
Salinf_EP00049_Salpingoeca_infusionum_P011750	OG0	99.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P000289	OG0	99.0		
Drygla_Dgla_sb299411	OG0	99.0		
Pbac_sb2648977	OG0	99.0		
Microa_EP00043_Microstomoeca_roanoka_P010703	OG0	99.0		
Salmac_EP00052_Salpingoeca_macrocollata_P022646	OG0	99.0		
Beraby_Baby_sb333225	OG0	99.0		
Horcal_Hcv1.av93.c5.g1075.i2	OG0	99.0		
Chofle_EP00730_Choanoeca_flexa_P000909	OG0	99.0		
Salurc_EP00051_Salpingoeca_urceolata_P001244	OG0	99.0		
Horcal_Hcv1.av93.c5.g1075.i3	OG0	99.0		
Sros_EGD75632	OG0	99.0		
Horcal_Hcv1.av93.c5.g1075.i1	OG0	99.0		
Coemet_Cmet_scaffold12453_01	OG0	99.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P000288	OG0	99.0		
Mlei_ML0157.g31.i1	OG0	99.0		
Choper_EP00045_Choanoeca_perplexa_P004887	OG0	99.0		
Bolinf_Binf_sb1304298	OG0	99.0		
Stedip_EP00041_Stephanoeca_diplocostata_P002306	OG0	99.0		
Stedip_EP00041_Stephanoeca_diplocostata_P002305	OG0	99.0		
Diagra_EP00040_Diaphanoeca_grandis_P018946	OG0	99.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P007167	OG0	99.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P017184	OG0	99.0		
Helnan_EP00037_Helgoeca_nana_P014866	OG0	99.0		
Didcos_EP00039_Didymoeca_costata_P029466	OG0	99.0		
Mbre_EDQ91225	OG1	99.0		
Nvec_v1g106870	OG1	99.0		
Mlei_ML0780.g3.i1	OG1	99.0		
Halamb_c41753_g1_i2m.14127	OG1	99.0		
Gasp_gasp1.m3.7517.m1	OG1	99.0		
Aque_Aqu2.1.07436_001	OG1	99.0		
Spur_XM_774837.5	OG1	99.0		
Gracom_Gcom_scaffold16853_01	OG1	99.0		
Chem_TCONS_00061282	OG1	99.0		
Bralan_BLAG07001165_1	OG1	99.0		
Horcal_Hcv1.av93.c1.g838.i1	OG1	99.0		
Stycar_maker-SC_scaffold1324-snap-gene-0.76-mRNA-1	OG1	99.0		
HoiH23_PlH23_000759-RA	OG1	99.0		
Skow_XM_006824321.1	OG1	99.0		
Emue_Em0018g314a.t1	OG1	99.0		
Tadh_TriadT34884	OG1	99.0		
Scil_scict009731.2	OG1	99.0		
HoiH04_mRNA15444	OG1	99.0		
Hhon_g04484.t1	OG1	99.0		
Pbac_sb2667540	OG1	99.0		
Drygla_Dgla_sb287193	OG1	99.0		
Lampan_Lpan_C409609_01	OG1	99.0		
Beraby_Baby_sb325363	OG1	99.0		
Leuniv_Lniv_scaffold10888_01	OG1	99.0		
HoiH11_mRNA4214	OG1	99.0		
Lcom_lcpid54276	OG1	99.0		
Dpul_mRNA16469	OG1	99.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA187036	OG1	99.0		
Hvul_g3494_1	OG1	99.0		
Drygla_Dgla_sb287192	OG1	99.0		
Cscu_XM_023376781.1	OG1	99.0		
Pocdam_XM_027192221.1	OG1	99.0		
Spolac_c100008_g1_i1_m.21227c100008-g1	OG1	99.0		
Clacor_Ccor_scaffold11813_01	OG1	99.0		
Sanmal_Sma_018323-T1	OG1	99.0		
