gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Horcal_Hcv1.av93.c7.g928.i1	OG0	1.0		
Ocar_g2997	OG0	1.0		
Dgig_XM_028537982.1	OG0	1.0		
Sanmal_Sma_017505-T1	OG0	1.0		
Halamb_c43748_g1_i5mm.1329	OG0	1.0		
Sros_EGD81753	OG0	1.0		
Sanmal_Sma_020362-T1	OG0	1.0		
Tcas_TC034124_001	OG0	1.0		
Tcas_TC005544_001	OG0	1.0		
Aque_Aqu2.1.23485_001	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P003834	OG0	1.0		
Nemnom_g8437.t1	OG0	1.0		
Cscu_XM_023380620.1	OG0	1.0		
Stycar_snap_masked-SC_scaffold6289-processed-gene-0.2-mRNA-1	OG0	1.0		
Fspp_ffun1.m4.7608.m1	OG0	1.0		
Rhoesc_Res_002345-T1	OG0	1.0		
Lcom_lcpid139737	OG0	1.0		
Sanmal_Sma_020363-T1	OG0	1.0		
HoiH06_mRNA2901	OG0	1.0		
Skow_XM_002731751.2	OG0	1.0		
Salurc_EP00051_Salpingoeca_urceolata_P026832	OG0	1.0		
Clacor_Ccor_scaffold10659_01	OG0	1.0		
Hsap_ENST00000375980	OG0	1.0		
HoiH11_mRNA5417	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P025602	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P033807	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P034149	OG0	1.0		
Lcom_lcpid153565	OG0	1.0		
Exapal_XM_021054235.2	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P016675	OG0	1.0		
Morvir_scaffold485.g2.t1	OG0	1.0		
Bralan_BLAG11001009_1	OG0	1.0		
Xesp_012895-T1	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P017625	OG0	1.0		
Spis_XP_022793534_1	OG0	1.0		
Cgig_XM_011415037.3	OG0	1.0		
TrH2_TrispH2_004593-RA	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P037183	OG0	1.0		
Hsap_ENST00000264059	OG0	1.0		
Spur_XM_011676239.2	OG0	1.0		
HoiH23_PlH23_006839-RA	OG0	1.0		
Rhoesc_Res_010366-T1	OG0	1.0		
Plajan_Pjan_scaffold22516_01	OG0	1.0		
Adig_XM_015904415.1	OG0	1.0		
Spolac_c78536_g1_i1_m.2137c78536-g1	OG0	1.0		
Nemnom_g6284.t1	OG0	1.0		
HoiH04_mRNA16960	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P001792	OG0	1.0		
Hvul_g18519_1	OG0	1.0		
Diagra_EP00040_Diaphanoeca_grandis_P024861	OG0	1.0		
Spur_XM_030979579.1	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P003539	OG0	1.0		
Dpul_mRNA8768	OG0	1.0		
Dpul_mRNA4438	OG0	1.0		
Nvec_v1g173776	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P032603	OG0	1.0		
Bralan_BLAG11000485_1	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P034151	OG0	1.0		
Aque_Aqu2.1.41349_001	OG0	1.0		
Tadh_TriadT26114	OG0	1.0		
Gfas_gfas1.m1.5878.m1	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P003916	OG0	1.0		
Aque_Aqu2.1.05409_001	OG0	1.0		
Aque_Aqu2.1.41347_001	OG0	1.0		
Mbre_EDQ90858	OG0	1.0		
Gasp_gasp1.m3.17980.m1	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P001387	OG0	1.0		
Chofle_EP00730_Choanoeca_flexa_P002208	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P016974	OG0	1.0		
Emue_Em0008g911a.t1	OG0	1.0		
Tetwil_g25521.t1	OG0	1.0		
Amil_Amillepora19016-RA	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA85565	OG0	1.0		
Pocdam_XM_027179814.1	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P017909	OG0	1.0		
Coemet_Cmet_scaffold6124_01	OG0	1.0		
Lampan_Lpan_C399917_01	OG0	1.0		
Bolinf_Binf_sb1248970	OG0	1.0		
Pbac_sb2648864	OG0	1.0		
Eupdun_Edun_sb10641928	OG0	1.0		
Coemet_Cmet_scaffold6125_01	OG0	1.0		
Vmul_sbMO449160	OG0	1.0		
Coemet_Cmet_scaffold6127_01	OG0	1.0		
