gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Spur_XM_030981642.1	OG0	75.0		
Spolac_c102253_g1_i3_m.28554c102253-g1	OG0	75.0		
Tetwil_g12386.t1	OG0	75.0		
Halamb_c51332_g1_i2m.30360	OG0	75.0		
Aque_Aqu2.1.36288_001	OG0	75.0		
Xestes_maker-XT_scaffold3942-snap-gene-0.18-mRNA-1	OG0	75.0		
Spolac_c102253_g1_i2_m.28551c102253-g1	OG0	75.0		
Spolac_c102253_g1_i1_m.28550c102253-g1	OG0	75.0		
Stycar_augustus_masked-SC_scaffold1303-processed-gene-0.4-mRNA-1	OG0	75.0		
Spur_XM_030991379.1	OG0	75.0		
Spur_XM_030991371.1	OG0	75.0		
Opea_EP00118_Oscarella_pearsei_P000146	OG1	75.0		
Tadh_TriadT57900	OG1	75.0		
HoiH11_mRNA7098	OG1	75.0		
Vmul_sbMO410222	OG1	75.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P015834	OG1	75.0		
Chofle_EP00730_Choanoeca_flexa_P020034	OG1	75.0		
Bralan_BLAG02001635_2	OG1	75.0		
Hvul_g22245_1	OG1	75.0		
Salinf_EP00049_Salpingoeca_infusionum_P001491	OG1	75.0		
Codhol_EP00042_Codosiga_hollandica_P019090	OG1	75.0		
Cscu_XM_023385195.1	OG1	75.0		
Salurc_EP00051_Salpingoeca_urceolata_P013037	OG1	75.0		
Acagra_model.g17260.t1	OG1	75.0		
Mbre_EDQ90813	OG1	75.0		
Coeast_Cast_sb787090	OG1	75.0		
Dpul_mRNA11930	OG1	75.0		
Clacor_Ccor_scaffold13681_01	OG1	75.0		
Stedip_EP00041_Stephanoeca_diplocostata_P039347	OG1	75.0		
Mertsp_Mesp_sb595378	OG1	75.0		
Vmul_sbMO435283	OG1	75.0		
Rhoesc_Res_011933-T1	OG1	75.0		
Mertsp_Mesp_sb595374	OG1	75.0		
Sros_EGD78348	OG1	75.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P015835	OG1	75.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P020818	OG1	75.0		
Drygla_Dgla_sb289997	OG1	75.0		
Beraby_Baby_sb337348	OG1	75.0		
Hhon_g03549.t1	OG1	75.0		
Coemet_Cmet_scaffold21766_01	OG1	75.0		
Microa_EP00043_Microstomoeca_roanoka_P007768	OG1	75.0		
Gracom_Gcom_C554714_01	OG1	75.0		
HoiH23_PlH23_001067-RA	OG1	75.0		
Nvec_v1g239245	OG1	75.0		
Hvul_g22246_1	OG1	75.0		
