gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Aque_Aqu2.1.16418_001	OG0	37.0		
Ocar_g2014	OG0	37.0		
Tadh_TriadT26025	OG0	37.0		
HoiH06_mRNA5231	OG0	37.0		
Helnan_EP00037_Helgoeca_nana_P011105	OG0	37.0		
Didcos_EP00039_Didymoeca_costata_P022352	OG0	37.0		
Codhol_EP00042_Codosiga_hollandica_P049387	OG0	37.0		
Plajan_Pjan_scaffold23724_01	OG0	37.0		
Codhol_EP00042_Codosiga_hollandica_P057386	OG0	37.0		
Mbre_EDQ91964	OG0	37.0		
HoiH04_mRNA3232	OG0	37.0		
Salkve_EP00050_Salpingoeca_kvevrii_P011803	OG0	37.0		
Hvul_g30901_1	OG0	37.0		
Opea_EP00118_Oscarella_pearsei_P005131	OG0	37.0		
HoiH11_mRNA95	OG0	37.0		
Diagra_EP00040_Diaphanoeca_grandis_P041858	OG0	37.0		
Choper_EP00045_Choanoeca_perplexa_P006083	OG0	37.0		
Diagra_EP00040_Diaphanoeca_grandis_P041859	OG0	37.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P038577	OG0	37.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P024558	OG0	37.0		
Microa_EP00043_Microstomoeca_roanoka_P001585	OG0	37.0		
Stedip_EP00041_Stephanoeca_diplocostata_P025296	OG0	37.0		
Chofle_EP00730_Choanoeca_flexa_P003372	OG0	37.0		
TrH2_TrispH2_005843-RA	OG0	37.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P024560	OG0	37.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P009223	OG0	37.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P010168	OG0	37.0		
Salurc_EP00051_Salpingoeca_urceolata_P001099	OG0	37.0		
Lcom_lcpid252254	OG0	37.0		
Salmac_EP00052_Salpingoeca_macrocollata_P011434	OG0	37.0		
Salinf_EP00049_Salpingoeca_infusionum_P015702	OG0	37.0		
HoiH23_PlH23_006347-RA	OG0	37.0		
Sros_EGD73080	OG0	37.0		
Tetwil_g22942.t1	OG0	37.0		
Stycar_maker-SC_scaffold1734-augustus-gene-0.14-mRNA-1	OG0	37.0		
Spolac_c92181_g1_i1_m.7574c92181-g1	OG0	37.0		
Plespi_Pspi_scaffold9387_01	OG0	37.0		
Aque_Aqu2.1.01382_001	OG0	37.0		
Spolac_c93145_g1_i1_m.8528c92181-g1	OG0	37.0		
Tetwil_g22940.t2	OG0	37.0		
Xestes_maker-XT_scaffold119779-augustus-gene-0.4-mRNA-1	OG0	37.0		
Stycar_maker-SC_scaffold139493-augustus-gene-0.40-mRNA-1	OG0	37.0		
Halamb_c40523_g1_i1m.12796	OG0	37.0		
Stycar_maker-SC_scaffold1734-snap-gene-0.17-mRNA-1	OG0	37.0		
Stycar_maker-SC_scaffold139493-augustus-gene-0.42-mRNA-1	OG0	37.0		
Emue_Em0023g383a.t1	OG0	37.0		
Halamb_c48904_g1_i1m.25076	OG0	37.0		
Plespi_Pspi_scaffold13920_01	OG0	37.0		
Spolac_c98375_g1_i1_m.17052c92181-g1	OG0	37.0		
Plespi_Pspi_scaffold13919_01	OG0	37.0		
Cgig_XM_011456479.3	OG1	51.0		
Rhoesc_Res_008185-T1	OG1	51.0		
Sanmal_Sma_001694-T1	OG1	51.0		
Aaur_scaffold3773.g1.t1	OG1	51.0		
Exapal_XM_021039956.2	OG1	51.0		
Hvul_g30903_1	OG1	51.0		
Gfas_gfas1.m1.7957.m1	OG1	51.0		
Xesp_011451-T1	OG1	51.0		
Gasp_gasp1.m3.22493.m1	OG1	51.0		
Dgig_XM_028554862.1	OG1	51.0		
Chem_TCONS_00062389	OG1	51.0		
Nvec_v1g131672	OG1	51.0		
Nvec_v1g10901	OG1	51.0		
Dgig_XM_028556918.1	OG1	51.0		
Aaur_scaffold504.g1.t1	OG1	51.0		
Morvir_scaffold54.g5.t1	OG1	51.0		
Pocdam_XM_027184531.1	OG1	51.0		
Sanmal_Sma_028135-T1	OG1	51.0		
Amil_Amillepora19964-RA	OG1	51.0		
Adig_XM_015916707.1	OG1	51.0		
Nemnom_g15175.t1	OG1	51.0		
Sanmal_Sma_028133-T1	OG1	51.0		
Fspp_ffun1.m4.14628.m1	OG1	51.0		
Spis_XP_022789143_1	OG1	51.0		
Morvir_scaffold54.g6.t1	OG1	51.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA119092	OG1	51.0		
Skow_XM_006815913.1	OG1	51.0		
Spur_XM_030995231.1	OG1	51.0		
Tcas_TC034612_002	OG1	51.0		
Acagra_model.g24576.t1	OG1	51.0		
Bralan_BLAG01000879_1	OG1	51.0		
Hsap_ENST00000392644	OG1	51.0		
Lcom_lcpid45503	OG2	46.0		
Drygla_Dgla_sb292094	OG2	46.0		
Coemet_Cmet_scaffold5597_01	OG2	46.0		
Drygla_Dgla_sb292095	OG2	46.0		
Mertsp_Mesp_sb565390	OG2	46.0		
Bolinf_Binf_sb1198143	OG2	46.0		
Vmul_sbMO402001	OG2	46.0		
Bolinf_Binf_sb1208044	OG2	46.0		
Coeast_Cast_sb761658	OG2	46.0		
Vmul_SimC403308	OG2	46.0		
Mertsp_Mesp_sb565393	OG2	46.0		
Mertsp_Mesp_sb555831	OG2	46.0		
Mertsp_Mesp_sb565391	OG2	46.0		
Mertsp_Mesp_sb568728	OG2	46.0		
Chem_TCONS_00062390	OG2	46.0		
Mertsp_Mesp_sb565389	OG2	46.0		
Hvul_g30908_1	OG2	46.0		
Coemet_Cmet_scaffold5598_01	OG2	46.0		
Mertsp_Mesp_sb565388	OG2	46.0		
Bolinf_Binf_sb1241852	OG2	46.0		
Eupdun_Edun_sb10654885	OG2	46.0		
Mlei_ML0708.g28.i1	OG2	46.0		
Bolinf_Binf_sb1241853	OG2	46.0		
Bolinf_Binf_sb1208043	OG2	46.0		
Coeast_Cast_sb761659	OG2	46.0		
Lampan_Lpan_15928_01	OG2	46.0		
Pbac_sb2656585	OG2	46.0		
Bolinf_Binf_sb1245184	OG2	46.0		
Pbac_sb2652348	OG2	46.0		
Mertsp_Mesp_sb555833	OG2	46.0		
Drygla_Dgla_sb292093	OG2	46.0		
Leuniv_Lniv_scaffold16702_01	OG2	46.0		
Clacor_Ccor_scaffold13449_01	OG2	46.0		
Clacor_Ccor_scaffold13450_01	OG2	46.0		
Gracom_Gcom_scaffold4510_01	OG2	46.0		
Lcom_lcpid30119	OG2	46.0		
