in_gene	out_gene	branch_support	ev_type	sos
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Codhol_EP00042_Codosiga_hollandica_P017560	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Helnan_EP00037_Helgoeca_nana_P006501	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Salurc_EP00051_Salpingoeca_urceolata_P027687	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Diagra_EP00040_Diaphanoeca_grandis_P038502	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Codhol_EP00042_Codosiga_hollandica_P017558	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Acaspe_EP00035_Acanthoeca_spectabilis_P007006	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Didcos_EP00039_Didymoeca_costata_P001459	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Codhol_EP00042_Codosiga_hollandica_P017559	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Lcom_lcpid208108	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Salpun_EP00053_Salpingoeca_punica_P020859	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Stedip_EP00041_Stephanoeca_diplocostata_P036074	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000855	Salmac_EP00052_Salpingoeca_macrocollata_P006833	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000859	Codhol_EP00042_Codosiga_hollandica_P017560	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000859	Helnan_EP00037_Helgoeca_nana_P006501	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000859	Salurc_EP00051_Salpingoeca_urceolata_P027687	20.0	S	0.0
Mylflu_EP00047_Mylnosiga_fluctuans_P000859	Diagra_EP00040_Diaphanoeca_grandis_P038502	20.0	S	0.0
