gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Salkve_EP00050_Salpingoeca_kvevrii_P014133	OG0	63.0		
Drygla_Dgla_sb283166	OG0	63.0		
Mertsp_Mesp_sb559427	OG0	63.0		
Chem_TCONS_00061715	OG0	63.0		
Mertsp_Mesp_sb584231	OG0	63.0		
Bolinf_Binf_sb1218745	OG0	63.0		
Horcal_Hcv1.av93.c3.g579.i1	OG0	63.0		
Eupdun_Edun_sb10632947	OG0	63.0		
Vmul_Simscaffold16015_01	OG0	63.0		
Mlei_ML0227.g2.i1	OG0	63.0		
Coeast_Cast_sb781915	OG0	63.0		
Mertsp_Mesp_sb584228	OG0	63.0		
Coemet_Cmet_scaffold22455_01	OG0	63.0		
Mertsp_Mesp_sb559426	OG0	63.0		
Bolinf_Binf_sb1263500	OG0	63.0		
Mertsp_Mesp_sb584230	OG0	63.0		
Emue_Em0001g2529a.t1	OG0	63.0		
Mertsp_Mesp_sb584229	OG0	63.0		
Eupdun_Edun_sb10632948	OG0	63.0		
Coeast_Cast_sb781914	OG0	63.0		
Lampan_Lpan_4206_01	OG0	63.0		
Beraby_Baby_sb339633	OG0	63.0		
Bolinf_Binf_sb1263501	OG0	63.0		
Pbac_sb2653494	OG0	63.0		
Microa_EP00043_Microstomoeca_roanoka_P005290	OG0	63.0		
Chofle_EP00730_Choanoeca_flexa_P005069	OG0	63.0		
Diagra_EP00040_Diaphanoeca_grandis_P044043	OG0	63.0		
Salmac_EP00052_Salpingoeca_macrocollata_P022024	OG0	63.0		
Choper_EP00045_Choanoeca_perplexa_P012500	OG0	63.0		
Stedip_EP00041_Stephanoeca_diplocostata_P015232	OG0	63.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P029741	OG0	63.0		
Salinf_EP00049_Salpingoeca_infusionum_P011736	OG0	63.0		
Salmac_EP00052_Salpingoeca_macrocollata_P022027	OG0	63.0		
Salpun_EP00053_Salpingoeca_punica_P017627	OG0	63.0		
Salmac_EP00052_Salpingoeca_macrocollata_P022026	OG0	63.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P020579	OG0	63.0		
Salinf_EP00049_Salpingoeca_infusionum_P011737	OG0	63.0		
Codhol_EP00042_Codosiga_hollandica_P056819	OG0	63.0		
Codhol_EP00042_Codosiga_hollandica_P056818	OG0	63.0		
Codhol_EP00042_Codosiga_hollandica_P056820	OG0	63.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P005606	OG0	63.0		
Salurc_EP00051_Salpingoeca_urceolata_P014945	OG0	63.0		
Helnan_EP00037_Helgoeca_nana_P013511	OG0	63.0		
Mbre_EDQ89324	OG0	63.0		
Didcos_EP00039_Didymoeca_costata_P013383	OG0	63.0		
Hvul_g31008_1	OG1	63.0		
Exapal_XM_021050557.2	OG1	63.0		
Xesp_000495-T1	OG1	63.0		
Acagra_model.g28437.t1	OG1	63.0		
Opea_EP00118_Oscarella_pearsei_P010454	OG1	63.0		
Cgig_XM_034482474.1	OG1	63.0		
Emue_Em0001g2527a.t1	OG1	63.0		
TrH2_TrispH2_002017-RA	OG1	63.0		
Emue_Em0001g1027a.t1	OG1	63.0		
Spur_XM_030992389.1	OG1	63.0		
Cscu_XM_023386606.1	OG1	63.0		
Halamb_c53276_g1_i5mm.5077	OG1	63.0		
Tetwil_g24723.t1	OG1	63.0		
HoiH04_mRNA16114	OG1	63.0		
Skow_XM_002733727.2	OG1	63.0		
Plespi_Pspi_scaffold11315_01	OG1	63.0		
Leuniv_Lniv_scaffold19166_01	OG1	63.0		
Dpul_mRNA1076	OG1	63.0		
Tadh_TriadT59225	OG1	63.0		
Gfas_gfas1.m1.3825.m1	OG1	63.0		
Aque_Aqu2.1.37412_001	OG1	63.0		
Stycar_maker-SC_scaffold4488-snap-gene-0.16-mRNA-1	OG1	63.0		
Plespi_Pspi_scaffold11316_01	OG1	63.0		
Spolac_c100949_g1_i1_m.24036c100949-g1	OG1	63.0		
Amil_Amillepora26165-RA	OG1	63.0		
Hsap_ENST00000330579	OG1	63.0		
Clacor_Ccor_C525611_01	OG1	63.0		
Spis_XP_022783190_1	OG1	63.0		
Plajan_Pjan_C563662_01	OG1	63.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA227825	OG1	63.0		
Xestes_maker-XT_scaffold335-augustus-gene-0.16-mRNA-1	OG1	63.0		
Hhon_g00752.t1	OG1	63.0		
Gasp_gasp1.m3.17997.m1	OG1	63.0		
Tcas_TC004314_001	OG1	63.0		
HoiH06_mRNA11010	OG1	63.0		
Nvec_v1g241285	OG1	63.0		
Ocar_g5393	OG1	63.0		
HoiH11_mRNA8015	OG1	63.0		
Emue_Em0109g11a.t1	OG1	63.0		
Pocdam_XM_027195911.1	OG1	63.0		
Halamb_c52089_g2_i1m.32131	OG1	63.0		
Adig_XM_015892734.1	OG1	63.0		
Fspp_ffun1.m4.8216.m1	OG1	63.0		
HoiH23_PlH23_006818-RA	OG1	63.0		
Dgig_XM_028548721.1	OG1	63.0		
Spolac_c100949_g1_i2_m.24037c100949-g1	OG1	63.0		
Bralan_BLAG01002524_1	OG1	63.0		
Gracom_Gcom_C556888_01	OG1	63.0		
Lcom_lcpid72623	OG1	63.0		
Aaur_scaffold32.g39.t1	OG1	63.0		
Rhoesc_Res_016299-T1	OG1	63.0		
Morvir_scaffold47.g111.t1	OG1	63.0		
Sanmal_Sma_012070-T1	OG1	63.0		
Nemnom_g3741.t1	OG1	63.0		
