gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Tetwil_g23891.t1	OG0	37.0		
Drygla_Dgla_sb295904	OG0	37.0		
Horcal_Hcv1.av93.c8.g299.i3	OG0	37.0		
Bolinf_Binf_sb1251099	OG0	37.0		
Coemet_Cmet_scaffold7526_01	OG0	37.0		
HoiH06_mRNA8412	OG0	37.0		
Coeast_Cast_sb769618	OG0	37.0		
Vmul_sbMO390979	OG0	37.0		
Ocar_g1922	OG0	37.0		
Horcal_Hcv1.av93.c8.g299.i4	OG0	37.0		
Coeast_Cast_sb769619	OG0	37.0		
HoiH11_mRNA1457	OG0	37.0		
HoiH23_PlH23_005955-RA	OG0	37.0		
TrH2_TrispH2_010492-RA	OG0	37.0		
Plajan_Pjan_C564220_01	OG0	37.0		
Horcal_Hcv1.av93.c8.g299.i1	OG0	37.0		
Lcom_lcpid94714	OG0	37.0		
Coeast_Cast_sb769616	OG0	37.0		
Lampan_Lpan_10368_01	OG0	37.0		
Opea_EP00118_Oscarella_pearsei_P000020	OG0	37.0		
Beraby_Baby_sb342407	OG0	37.0		
HoiH04_mRNA1677	OG0	37.0		
Beraby_Baby_sb342406	OG0	37.0		
Pbac_sb2662351	OG0	37.0		
Mlei_ML0670.g10.i1	OG0	37.0		
Coeast_Cast_sb769617	OG0	37.0		
Clacor_Ccor_scaffold14341_01	OG0	37.0		
Pbac_sb2638924	OG0	37.0		
Horcal_Hcv1.av93.c8.g299.i2	OG0	37.0		
Hhon_g08289.t1	OG0	37.0		
Drygla_Dgla_sb295903	OG0	37.0		
Tadh_TriadT60803	OG0	37.0		
Aque_Aqu2.1.39349_001	OG0	37.0		
Halamb_c39873_g1_i2m.12168	OG0	37.0		
Spolac_c102711_g1_i1_m.30622c102711-g1	OG0	37.0		
Emue_Em0013g854a.t1	OG0	37.0		
Xestes_maker-XT_scaffold11171-augustus-gene-0.23-mRNA-1	OG0	37.0		
Emue_Em0013g839a.t1	OG0	37.0		
Stycar_maker-SC_scaffold121339-augustus-gene-0.65-mRNA-1	OG0	37.0		
Salinf_EP00049_Salpingoeca_infusionum_P017989	OG1	37.0		
Amil_Amillepora03719-RA	OG1	37.0		
Fspp_ffun1.m4.20777.m1	OG1	37.0		
Spis_XP_022796993_1	OG1	37.0		
Hsap_ENST00000331244	OG1	37.0		
Cscu_XM_023384450.1	OG1	37.0		
Aaur_scaffold1359.g1.t1	OG1	37.0		
Nvec_v1g89807	OG1	37.0		
Acagra_model.g925.t1	OG1	37.0		
Pocdam_XM_027186096.1	OG1	37.0		
Spur_XM_030985437.1	OG1	37.0		
Gfas_gfas1.m1.1171.m1	OG1	37.0		
Tcas_TC000304_001	OG1	37.0		
Sanmal_Sma_008720-T1	OG1	37.0		
Adig_XM_015919785.1	OG1	37.0		
Dpul_mRNA6167	OG1	37.0		
Hvul_g30871_1	OG1	37.0		
Cscu_XM_023387641.1	OG1	37.0		
Cgig_XM_011437753.3	OG1	37.0		
Morvir_scaffold5.g106.t1	OG1	37.0		
Dgig_XM_028535265.1	OG1	37.0		
Bralan_BLAG03001052_1	OG1	37.0		
Exapal_XM_021057951.2	OG1	37.0		
Skow_XM_006825904.1	OG1	37.0		
Chem_TCONS_00012776	OG1	37.0		
Xesp_013317-T1	OG1	37.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA149217	OG1	37.0		
Rhoesc_Res_003336-T1	OG1	37.0		
Gasp_gasp1.m3.23031.m1	OG1	37.0		
Nemnom_g9805.t1	OG1	37.0		
Lcom_lcpid197984	OG1	37.0		
Chofle_EP00730_Choanoeca_flexa_P001727	OG1	37.0		
Diagra_EP00040_Diaphanoeca_grandis_P005971	OG1	37.0		
Stedip_EP00041_Stephanoeca_diplocostata_P008245	OG1	37.0		
Microa_EP00043_Microstomoeca_roanoka_P016683	OG1	37.0		
Choper_EP00045_Choanoeca_perplexa_P000619	OG1	37.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P035114	OG1	37.0		
Salurc_EP00051_Salpingoeca_urceolata_P027250	OG1	37.0		
Codhol_EP00042_Codosiga_hollandica_P024606	OG1	37.0		
Chofle_EP00730_Choanoeca_flexa_P001729	OG1	37.0		
Salmac_EP00052_Salpingoeca_macrocollata_P001619	OG1	37.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P016761	OG1	37.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P016762	OG1	37.0		
Salpun_EP00053_Salpingoeca_punica_P013543	OG1	37.0		
Didcos_EP00039_Didymoeca_costata_P014159	OG1	37.0		
Sros_EGD83627	OG1	37.0		
Salmac_EP00052_Salpingoeca_macrocollata_P001621	OG1	37.0		
Mbre_EDQ87187	OG1	37.0		
Helnan_EP00037_Helgoeca_nana_P032150	OG1	37.0		
Salkve_EP00050_Salpingoeca_kvevrii_P011918	OG1	37.0		
