gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Diagra_EP00040_Diaphanoeca_grandis_P000384	OG0	45.0		
Chofle_EP00730_Choanoeca_flexa_P019727	OG0	45.0		
Choper_EP00045_Choanoeca_perplexa_P001239	OG0	45.0		
Salkve_EP00050_Salpingoeca_kvevrii_P012393	OG0	45.0		
Choper_EP00045_Choanoeca_perplexa_P001238	OG0	45.0		
Sros_EGD74369	OG0	45.0		
Salurc_EP00051_Salpingoeca_urceolata_P018279	OG0	45.0		
Salpun_EP00053_Salpingoeca_punica_P026961	OG0	45.0		
Codhol_EP00042_Codosiga_hollandica_P034294	OG0	45.0		
Microa_EP00043_Microstomoeca_roanoka_P011460	OG0	45.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P035357	OG0	45.0		
Salpun_EP00053_Salpingoeca_punica_P022011	OG0	45.0		
Salinf_EP00049_Salpingoeca_infusionum_P010372	OG0	45.0		
Codhol_EP00042_Codosiga_hollandica_P034295	OG0	45.0		
Mbre_EDQ92536	OG0	45.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P023393	OG0	45.0		
Salmac_EP00052_Salpingoeca_macrocollata_P000060	OG0	45.0		
Helnan_EP00037_Helgoeca_nana_P024819	OG0	45.0		
Hsap_ENST00000371957	OG0	45.0		
Spur_XM_030974764.1	OG0	45.0		
Stedip_EP00041_Stephanoeca_diplocostata_P018450	OG0	45.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P025929	OG0	45.0		
Halamb_c50100_g2_i1m.27585	OG1	31.0		
Lcom_lcpid16188	OG1	31.0		
Lcom_lcpid16075	OG1	31.0		
Lcom_lcpid13574	OG1	31.0		
Lcom_lcpid15971	OG1	31.0		
Lcom_lcpid16055	OG1	31.0		
Halamb_c50100_g3_i2mm.3360	OG1	31.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA225008	OG2	75.0		
HoiH11_mRNA3276	OG2	75.0		
Vmul_sbMO484948	OG2	75.0		
Tadh_TriadT63635	OG2	75.0		
Amil_Amillepora01232-RA	OG2	75.0		
Rhoesc_Res_015282-T1	OG2	75.0		
TrH2_TrispH2_003104-RA	OG2	75.0		
Lcom_lcpid29056	OG2	75.0		
Emue_Em0016g134a.t1	OG2	75.0		
Gasp_gasp1.m3.28423.m1	OG2	75.0		
Plespi_Pspi_scaffold11593_01	OG2	75.0		
Beraby_Baby_sb343459	OG2	75.0		
Horcal_Hcv1.av93.c5.g796.i1	OG2	75.0		
Dgig_XM_028555265.1	OG2	75.0		
Nvec_v1g204287	OG2	75.0		
Tetwil_g15163.t2	OG2	75.0		
Vmul_Simscaffold12163_01	OG2	75.0		
Lcom_lcpid29293	OG2	75.0		
Exapal_XM_021059426.2	OG2	75.0		
HoiH06_mRNA203	OG2	75.0		
Adig_XM_015910548.1	OG2	75.0		
HoiH04_mRNA4649	OG2	75.0		
Eupdun_Edun_sb10697348	OG2	75.0		
Spis_XP_022786381_1	OG2	75.0		
Sanmal_Sma_022088-T1	OG2	75.0		
Tetwil_g7081.t2	OG2	75.0		
Beraby_Baby_sb343460	OG2	75.0		
Mlei_ML0463.g12.i1	OG2	75.0		
Lampan_Lpan_C419269_01	OG2	75.0		
Beraby_Baby_sb343461	OG2	75.0		
Pocdam_XM_027198789.1	OG2	75.0		
Spolac_c112241_g1_i1_m.46030c112241-g1	OG2	75.0		
Xesp_008026-T1	OG2	75.0		
Aaur_scaffold1038.g4.t3	OG2	75.0		
Chem_TCONS_00054427	OG2	75.0		
Leuniv_Lniv_scaffold19633_01	OG2	75.0		
Plajan_Pjan_scaffold22861_01	OG2	75.0		
Morvir_scaffold44.g90.t1	OG2	75.0		
Nemnom_g10326.t1	OG2	75.0		
Pbac_sb2668561	OG2	75.0		
Aaur_scaffold6272.g1.t1	OG2	75.0		
Ocar_g2423	OG2	75.0		
HoiH23_PlH23_005631-RA	OG2	75.0		
Opea_EP00118_Oscarella_pearsei_P003089	OG2	75.0		
Coemet_Cmet_scaffold13303_01	OG2	75.0		
Hhon_g01300.t1	OG2	75.0		
Gfas_gfas1.m1.10375.m1	OG2	75.0		
Cgig_XM_034446818.1	OG2	75.0		
Bralan_BLAG08000290_3	OG2	75.0		
Acagra_model.g20651.t1	OG2	75.0		
Spur_XM_030997481.1	OG2	75.0		
Skow_XM_006817665.1	OG2	75.0		
Spur_XM_030997607.1	OG2	75.0		
