gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Beraby_Baby_sb336173	OG0	1.0		
TrH2_TrispH2_004554-RA	OG0	1.0		
Stycar_snap_masked-SC_scaffold12424-processed-gene-0.6-mRNA-1	OG0	1.0		
Acagra_model.g31315.t1	OG0	1.0		
HoiH06_mRNA8530	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P020639	OG0	1.0		
Ocar_g7135	OG0	1.0		
Tetwil_g11430.t1	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA40812	OG0	1.0		
Nemnom_g11958.t1	OG0	1.0		
Lcom_lcpid24830	OG0	1.0		
Spur_XM_030986689.1	OG0	1.0		
Aque_Aqu2.1.36241_001	OG0	1.0		
Halamb_c55634_g2_i1m.41324	OG0	1.0		
Ocar_g5619	OG0	1.0		
Spolac_c103994_g3_i2_m.37496c103994-g3	OG0	1.0		
Salurc_EP00051_Salpingoeca_urceolata_P012886	OG0	1.0		
HoiH04_mRNA10828	OG0	1.0		
Hvul_g7640_1	OG0	1.0		
Scil_scict024937.1	OG0	1.0		
Lcom_lcpid71279	OG0	1.0		
Spolac_c103994_g3_i3_m.37497c103994-g3	OG0	1.0		
HoiH23_PlH23_005773-RA	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P059016	OG0	1.0		
Gfas_gfas1.m1.18294.m1	OG0	1.0		
Amil_Amillepora18825-RA	OG0	1.0		
Gracom_Gcom_scaffold6773_01	OG0	1.0		
Lcom_lcpid24719	OG0	1.0		
Rhoesc_Res_009794-T1	OG0	1.0		
Emue_Em0008g1178a.t1	OG0	1.0		
Hhon_g06922.t1	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P008855	OG0	1.0		
Tcas_TC007086_001	OG0	1.0		
Chem_TCONS_00031734	OG0	1.0		
Dpul_mRNA5335	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA177566	OG0	1.0		
Salurc_EP00051_Salpingoeca_urceolata_P012891	OG0	1.0		
Tadh_TriadT57541	OG0	1.0		
Adig_XM_015898769.1	OG0	1.0		
Fspp_ffun1.m4.25516.m1	OG0	1.0		
Clacor_Ccor_scaffold15395_01	OG0	1.0		
Cscu_XM_023376469.1	OG0	1.0		
Skow_XM_006821554.1	OG0	1.0		
Aaur_scaffold757.g3.t1	OG0	1.0		
Hsap_ENST00000409480	OG0	1.0		
Nvec_v1g247227	OG0	1.0		
Spur_XM_030981808.1	OG0	1.0		
