in_gene	out_gene	branch_support	ev_type	sos
Beraby_Baby_sb345271	Mylflu_EP00047_Mylnosiga_fluctuans_P005567	55.0	S	0.0
Beraby_Baby_sb345271	Sros_EGD81643	55.0	S	0.0
Beraby_Baby_sb345271	Stedip_EP00041_Stephanoeca_diplocostata_P007897	55.0	S	0.0
Beraby_Baby_sb345271	Codhol_EP00042_Codosiga_hollandica_P047337	55.0	S	0.0
Beraby_Baby_sb345271	Helnan_EP00037_Helgoeca_nana_P030565	55.0	S	0.0
Beraby_Baby_sb345271	Opea_EP00118_Oscarella_pearsei_P006536	55.0	S	0.0
Beraby_Baby_sb345271	Opea_EP00118_Oscarella_pearsei_P006535	55.0	S	0.0
Beraby_Baby_sb345271	Didcos_EP00039_Didymoeca_costata_P003227	55.0	S	0.0
Beraby_Baby_sb345271	Plajan_Pjan_scaffold22079_01	55.0	S	0.0
Beraby_Baby_sb345271	Ocar_g9254	55.0	S	0.0
Beraby_Baby_sb345271	Salpun_EP00053_Salpingoeca_punica_P015829	55.0	S	0.0
Beraby_Baby_sb345271	Salinf_EP00049_Salpingoeca_infusionum_P018842	55.0	S	0.0
Beraby_Baby_sb345271	Acaspe_EP00035_Acanthoeca_spectabilis_P034300	55.0	S	0.0
Beraby_Baby_sb345271	Salurc_EP00051_Salpingoeca_urceolata_P023776	55.0	S	0.0
Beraby_Baby_sb345271	Diagra_EP00040_Diaphanoeca_grandis_P039799	55.0	S	0.0
Beraby_Baby_sb345271	Stedip_EP00041_Stephanoeca_diplocostata_P007898	55.0	S	0.0
Beraby_Baby_sb345271	Saldol_EP00054_Salpingoeca_dolichothecata_P020814	55.0	S	0.0
Beraby_Baby_sb345271	Codhol_EP00042_Codosiga_hollandica_P047335	55.0	S	0.0
Beraby_Baby_sb345271	Choper_EP00045_Choanoeca_perplexa_P007748	55.0	S	0.0
Beraby_Baby_sb345271	Salkve_EP00050_Salpingoeca_kvevrii_P014061	55.0	S	0.0
Beraby_Baby_sb345271	Mbre_EDQ89886	55.0	S	0.0
