gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Mbre_EDQ87551	OG0	1.0		
Tcas_TC030641_002	OG0	1.0		
Sanmal_Sma_026770-T1	OG0	1.0		
Exapal_XM_021050763.1	OG0	1.0		
Bolinf_Binf_sb1188723	OG0	1.0		
Nemnom_g2429.t1	OG0	1.0		
Tetwil_g11236.t1	OG0	1.0		
Pbac_sb2651277	OG0	1.0		
Chem_TCONS_00001590	OG0	1.0		
Hvul_g16837_1	OG0	1.0		
Horcal_Hcv1.av93.c10.g320.i1	OG0	1.0		
Pocdam_XM_027199492.1	OG0	1.0		
Eupdun_Edun_sb10640473	OG0	1.0		
Lampan_Lpan_14732_01	OG0	1.0		
Horcal_Hcv1.av93.c10.g320.i3	OG0	1.0		
Tadh_TriadT32197	OG0	1.0		
Morvir_scaffold474.g9.t1	OG0	1.0		
Fspp_ffun1.m4.2290.m1	OG0	1.0		
Hsap_ENST00000622375	OG0	1.0		
Spolac_c88385_g1_i1_m.4983c88385-g1	OG0	1.0		
Gasp_gasp1.m3.30078.m1	OG0	1.0		
Tadh_TriadT19397	OG0	1.0		
Coemet_Cmet_C593341_01	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198680	OG0	1.0		
Adig_XM_015908089.1	OG0	1.0		
Bralan_BLAG04000699_1	OG0	1.0		
Aque_Aqu2.1.22698_001	OG0	1.0		
Emue_Em0021g19a.t1	OG0	1.0		
Aaur_scaffold482.g13.t1	OG0	1.0		
Dpul_mRNA14817	OG0	1.0		
HoiH04_mRNA7328	OG0	1.0		
TrH2_TrispH2_007387-RA	OG0	1.0		
Eupdun_Edun_sb10640469	OG0	1.0		
Cscu_XM_023376808.1	OG0	1.0		
Eupdun_Edun_sb10640480	OG0	1.0		
Acagra_model.g16144.t1	OG0	1.0		
Eupdun_Edun_sb10640482	OG0	1.0		
Lampan_Lpan_14731_01	OG0	1.0		
Cscu_XM_023388369.1	OG0	1.0		
Bolinf_Binf_sb1180654	OG0	1.0		
Aaur_scaffold1833.g3.t1	OG0	1.0		
Cgig_XM_034467978.1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P017244	OG0	1.0		
Nvec_v1g88486	OG0	1.0		
Xesp_011773-T1	OG0	1.0		
Eupdun_Edun_sb10640474	OG0	1.0		
Clacor_Ccor_scaffold4332_01	OG0	1.0		
HoiH04_mRNA353	OG0	1.0		
HoiH23_PlH23_005442-RA	OG0	1.0		
TrH2_TrispH2_007662-RA	OG0	1.0		
Pbac_sb2641420	OG0	1.0		
Plespi_Pspi_scaffold20051_01	OG0	1.0		
Aaur_scaffold1833.g4.t1	OG0	1.0		
HoiH06_mRNA13791	OG0	1.0		
Xestes_maker-XT_scaffold1798-augustus-gene-0.48-mRNA-1	OG0	1.0		
Cscu_XM_023375410.1	OG0	1.0		
Mlei_ML0507.g15.i1	OG0	1.0		
Hsap_ENST00000259750	OG0	1.0		
Drygla_Dgla_sb288265	OG0	1.0		
Plajan_Pjan_C563636_01	OG0	1.0		
HoiH23_PlH23_006695-RA	OG0	1.0		
Gfas_gfas1.m1.3131.m1	OG0	1.0		
Dgig_XM_028540164.1	OG0	1.0		
Spur_XM_030999188.1	OG0	1.0		
Halamb_c16949_g1_i1m.2875	OG0	1.0		
Amil_Amillepora15281-RA	OG0	1.0		
Ocar_g7788	OG0	1.0		
HoiH06_mRNA9799	OG0	1.0		
Pbac_sb2659819	OG0	1.0		
Pbac_sb2651276	OG0	1.0		
Emue_Em0795g1a.t1	OG0	1.0		
Skow_XM_006824416.1	OG0	1.0		
Rhoesc_Res_001783-T1	OG0	1.0		
Drygla_Dgla_sb288264	OG0	1.0		
Spis_XP_022804968_1	OG0	1.0		
Hhon_g09854.t1	OG0	1.0		
Horcal_Hcv1.av93.c10.g320.i2	OG0	1.0		
Mertsp_Mesp_sb561353	OG0	1.0		
Beraby_Baby_sb328540	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P013129	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P027188	OG0	1.0		
Scil_scict006408.4	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P018720	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P021066	OG0	1.0		
Salurc_EP00051_Salpingoeca_urceolata_P005430	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P021065	OG0	1.0		
Gracom_Gcom_C531440_01	OG0	1.0		
Mbre_EDQ84169	OG0	1.0		
Sros_EGD73860	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P007570	OG0	1.0		
Gracom_Gcom_C511946_01	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P021064	OG0	1.0		
Chofle_EP00730_Choanoeca_flexa_P002748	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P003721	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P007666	OG0	1.0		
Leuniv_Lniv_C813712_01	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P030149	OG0	1.0		
Lcom_lcpid44251	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P014581	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P020314	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P018748	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P024626	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P007603	OG0	1.0		
Diagra_EP00040_Diaphanoeca_grandis_P021683	OG0	1.0		
