gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Salpun_EP00053_Salpingoeca_punica_P005432	OG0	88.0		
Lcom_lcpid230345	OG0	88.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P005597	OG0	88.0		
Didcos_EP00039_Didymoeca_costata_P017853	OG0	88.0		
Stycar_maker-SC_scaffold4523-augustus-gene-0.9-mRNA-1	OG1	88.0		
Choper_EP00045_Choanoeca_perplexa_P022931	OG1	88.0		
Pbac_sb2666691	OG1	88.0		
Salinf_EP00049_Salpingoeca_infusionum_P005906	OG1	88.0		
Lcom_lcpid217806	OG1	88.0		
Diagra_EP00040_Diaphanoeca_grandis_P009915	OG1	88.0		
Hsap_ENST00000250535	OG1	88.0		
Aque_Aqu2.1.43523_001	OG1	88.0		
TrH2_TrispH2_000127-RA	OG1	88.0		
Lcom_lcpid117018	OG1	88.0		
Codhol_EP00042_Codosiga_hollandica_P024179	OG1	88.0		
Mlei_ML0030.g17.i1	OG1	88.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P017560	OG1	88.0		
HoiH06_mRNA463	OG1	88.0		
Morvir_scaffold293.g15.t1	OG1	88.0		
Cgig_XM_011432807.3	OG1	88.0		
Nemnom_g4385.t1	OG1	88.0		
Skow_XM_002737059.2	OG1	88.0		
Vmul_SimC391800	OG1	88.0		
Tadh_TriadT49766	OG1	88.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA108042	OG1	88.0		
HoiH23_PlH23_001880-RA	OG1	88.0		
Spur_XM_011681870.2	OG1	88.0		
HoiH04_mRNA11004	OG1	88.0		
Bralan_BLAG19000473_1	OG1	88.0		
Codhol_EP00042_Codosiga_hollandica_P033948	OG1	88.0		
Lcom_lcpid116783	OG1	88.0		
Lcom_lcpid174744	OG1	88.0		
Gfas_gfas1.m1.5613.m1	OG1	88.0		
Xestes_maker-XT_scaffold143580-snap-gene-0.3-mRNA-1	OG1	88.0		
Plajan_Pjan_C541546_01	OG1	88.0		
Helnan_EP00037_Helgoeca_nana_P037974	OG1	88.0		
Hvul_g26375_1	OG1	88.0		
Rhoesc_Res_013073-T1	OG1	88.0		
Amil_Amillepora05227-RA	OG1	88.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA77126	OG1	88.0		
Cgig_XM_011445354.2	OG1	88.0		
Dpul_mRNA1153	OG1	88.0		
Spis_XP_022796152_1	OG1	88.0		
Leuniv_Lniv_C808578_01	OG1	88.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P002724	OG1	88.0		
Hvul_g26376_1	OG1	88.0		
Codhol_EP00042_Codosiga_hollandica_P033946	OG1	88.0		
Chem_TCONS_00007589	OG1	88.0		
Exapal_XM_028662768.1	OG1	88.0		
Nemnom_g4384.t1	OG1	88.0		
Fspp_ffun1.m4.6557.m1	OG1	88.0		
Coeast_Cast_sb824264	OG1	88.0		
Microa_EP00043_Microstomoeca_roanoka_P001263	OG1	88.0		
Sanmal_Sma_026247-T1	OG1	88.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P035529	OG1	88.0		
Cgig_XM_011446207.3	OG1	88.0		
Coemet_Cmet_scaffold3853_01	OG1	88.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA221618	OG1	88.0		
Nvec_v1g107308	OG1	88.0		
Clacor_Ccor_C535465_01	OG1	88.0		
Mertsp_Mesp_sb579568	OG1	88.0		
Sanmal_Sma_026246-T1	OG1	88.0		
Gracom_Gcom_scaffold12596_01	OG1	88.0		
Sros_EGD82604	OG1	88.0		
Drygla_Dgla_sb299569	OG1	88.0		
Mbre_EDQ92227	OG1	88.0		
Opea_EP00118_Oscarella_pearsei_P003189	OG1	88.0		
Adig_XM_015924819.1	OG1	88.0		
Horcal_Hcv1.av93.c12.g6.i1	OG1	88.0		
Xesp_020460-T1	OG1	88.0		
Tetwil_g5242.t1	OG1	88.0		
Halamb_c63465_g1_i1m.45846	OG1	88.0		
HoiH11_mRNA1708	OG1	88.0		
Dgig_XM_028543733.1	OG1	88.0		
Acagra_model.g11570.t1	OG1	88.0		
Chofle_EP00730_Choanoeca_flexa_P020206	OG1	88.0		
Hvul_g26380_1	OG1	88.0		
Tcas_TC009929_001	OG1	88.0		
Salurc_EP00051_Salpingoeca_urceolata_P026318	OG1	88.0		
Cscu_XM_023369157.1	OG1	88.0		
Hhon_g06175.t1	OG1	88.0		
Pocdam_XM_027196147.1	OG1	88.0		
Lcom_lcpid231740	OG1	88.0		
Gasp_gasp1.m3.2303.m1	OG1	88.0		
Emue_Em0010g894a.t1	OG1	88.0		
