gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Salmac_EP00052_Salpingoeca_macrocollata_P019286	OG0	1.0		
Mlei_ML1855.g19.i1	OG0	1.0		
Cscu_XM_023358328.1	OG0	1.0		
Bolinf_Binf_sb1245393	OG0	1.0		
Beraby_Baby_sb324533	OG0	1.0		
Cscu_XM_023366478.1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P029209	OG0	1.0		
Spur_XM_030986833.1	OG0	1.0		
Dpul_mRNA26869	OG0	1.0		
Tadh_TriadT26925	OG0	1.0		
HoiH23_PlH23_004836-RA	OG0	1.0		
Bolinf_Binf_sb1245392	OG0	1.0		
Pbac_sb2647140	OG0	1.0		
TrH2_TrispH2_004684-RA	OG0	1.0		
Mertsp_Mesp_sb564662	OG0	1.0		
Emue_Em0023g98a.t1	OG0	1.0		
Stycar_maker-SC_scaffold1318-augustus-gene-0.212-mRNA-1	OG0	1.0		
Tetwil_g25846.t1	OG0	1.0		
Sanmal_Sma_020302-T1	OG0	1.0		
Lampan_Lpan_C409913_01	OG0	1.0		
Coeast_Cast_sb779354	OG0	1.0		
Plajan_Pjan_scaffold13160_01	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P029208	OG0	1.0		
Horcal_Hcv1.av93.c6.g1000.i1	OG0	1.0		
Bralan_BLAG11000561_1	OG0	1.0		
Dpul_mRNA18384	OG0	1.0		
Scil_scict020401.2	OG0	1.0		
Nemnom_g6261.t1	OG0	1.0		
Hhon_g01774.t1	OG0	1.0		
Stycar_maker-SC_scaffold136880-snap-gene-0.28-mRNA-1	OG0	1.0		
Rhoesc_Res_010341-T1	OG0	1.0		
Gracom_Gcom_scaffold13609_01	OG0	1.0		
Coemet_Cmet_scaffold321_01	OG0	1.0		
Acagra_model.g30040.t1	OG0	1.0		
Halamb_c12141_g1_i1m.1976	OG0	1.0		
Bolinf_Binf_sb1245391	OG0	1.0		
Leuniv_Lniv_scaffold20599_01	OG0	1.0		
Lcom_lcpid87410	OG0	1.0		
HoiH04_mRNA17909	OG0	1.0		
Ocar_g1222	OG0	1.0		
Drygla_Dgla_sb290796	OG0	1.0		
Plespi_Pspi_scaffold4812_01	OG0	1.0		
Tcas_TC013031_001	OG0	1.0		
Cgig_XM_011454587.3	OG0	1.0		
Pbac_sb2647139	OG0	1.0		
Aque_Aqu2.1.31577_001	OG0	1.0		
Coeast_Cast_sb779355	OG0	1.0		
Clacor_Ccor_scaffold13068_01	OG0	1.0		
Hsap_ENST00000206020	OG0	1.0		
Skow_XM_002733191.2	OG0	1.0		
Vmul_sbMO414111	OG0	1.0		
Stycar_maker-SC_scaffold136880-augustus-gene-0.24-mRNA-1	OG0	1.0		
Spur_XM_030986810.1	OG0	1.0		
Spolac_c95418_g1_i2_m.11461c95418-g1	OG0	1.0		
HoiH06_mRNA539	OG0	1.0		
Horcal_Hcv1.av93.c6.g1000.i2	OG0	1.0		
Hvul_g1997_1	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA223928	OG0	1.0		
Morvir_scaffold65.g67.t1	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P010744	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P008232	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P023432	OG0	1.0		
Salurc_EP00051_Salpingoeca_urceolata_P008140	OG0	1.0		
Xesp_012781-T1	OG0	1.0		
Dgig_XM_028538332.1	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P007690	OG0	1.0		
Fspp_ffun1.m4.8232.m1	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P007688	OG0	1.0		
Pocdam_XM_027199701.1	OG0	1.0		
Gasp_gasp1.m3.20467.m1	OG0	1.0		
Spis_XP_022800987_1	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P007784	OG0	1.0		
Exapal_XM_021061282.2	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P005705	OG0	1.0		
Amil_Amillepora18881-RA	OG0	1.0		
Exapal_XM_028661382.1	OG0	1.0		
Gfas_gfas1.m1.5315.m1	OG0	1.0		
Adig_XM_015898724.1	OG0	1.0		
