gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Mertsp_Mesp_sb547756	OG0	1.0		
Hsap_ENST00000257287	OG0	1.0		
Ocar_g1017	OG0	1.0		
Tetwil_g3498.t1	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P024164	OG0	1.0		
Halamb_c56254_g1_i1m.42862	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P016102	OG0	1.0		
Stycar_maker-SC_scaffold52344-augustus-gene-0.3-mRNA-1	OG0	1.0		
Acagra_model.g10109.t1.1.5d3b8675	OG0	1.0		
Hvul_g31679_1	OG0	1.0		
Hsap_ENST00000674128	OG0	1.0		
Ocar_g1205	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P010660	OG0	1.0		
Adig_XM_015919267.1	OG0	1.0		
Spolac_c101092_g2_i1_m.24500c101092-g1	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P016421	OG0	1.0		
Salurc_EP00051_Salpingoeca_urceolata_P017259	OG0	1.0		
Chofle_EP00730_Choanoeca_flexa_P018612	OG0	1.0		
HoiH04_mRNA10889	OG0	1.0		
Diagra_EP00040_Diaphanoeca_grandis_P016820	OG0	1.0		
Spur_XM_030980874.1	OG0	1.0		
HoiH11_mRNA3528	OG0	1.0		
Lcom_lcpid242355	OG0	1.0		
Tadh_wf_g5197.t1	OG0	1.0		
Morvir_scaffold7.g171.t2	OG0	1.0		
Adig_XM_015919260.1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P008522	OG0	1.0		
Pocdam_XM_027189550.1	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P015961	OG0	1.0		
Lcom_lcpid81316	OG0	1.0		
Spis_XP_022795343_1	OG0	1.0		
Xesp_015447-T1	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P000641	OG0	1.0		
Bralan_BLAG06000847_1	OG0	1.0		
Spolac_c101092_g1_i2_m.24498c101092-g1	OG0	1.0		
Aaur_scaffold2872.g1.t1	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P020628	OG0	1.0		
Hhon_g04323.t1	OG0	1.0		
Lcom_lcpid164435	OG0	1.0		
Halamb_c51748_g1_i2m.31292	OG0	1.0		
Nemnom_g16423.t1	OG0	1.0		
Aque_Aqu2.1.06007_001	OG0	1.0		
Gfas_gfas1.m1.1667.m1	OG0	1.0		
Aaur_scaffold579.g12.t1	OG0	1.0		
Aque_Aqu2.1.25855_001	OG0	1.0		
Scil_scict006836.2	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P024261	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P008767	OG0	1.0		
Plespi_Pspi_scaffold4766_01	OG0	1.0		
Rhoesc_Res_000222-T1	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P015388	OG0	1.0		
Skow_XM_006816898.1	OG0	1.0		
Cgig_XM_034444716.1	OG0	1.0		
Exapal_XM_021049873.2	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P020636	OG0	1.0		
Hvul_g31680_1	OG0	1.0		
Acagra_model.g10109.t1	OG0	1.0		
Lcom_lcpid119507	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P015393	OG0	1.0		
Fspp_ffun1.m4.25989.m1	OG0	1.0		
HoiH23_PlH23_000196-RA	OG0	1.0		
Tcas_TC031105_001	OG0	1.0		
Stycar_maker-SC_scaffold3235-augustus-gene-0.39-mRNA-1	OG0	1.0		
Spolac_c101044_g1_i1_m.24351c101044-g1	OG0	1.0		
Cgig_XM_034462390.1	OG0	1.0		
Mbre_EDQ84899	OG0	1.0		
Cscu_XM_023369088.1	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P004080	OG0	1.0		
Dgig_XM_028550992.1	OG0	1.0		
HoiH06_mRNA5926	OG0	1.0		
Amil_Amillepora08072-RA	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P020477	OG0	1.0		
Lcom_lcpid220023	OG0	1.0		
Plajan_Pjan_C572034_01	OG0	1.0		
Gasp_gasp1.m3.13146.m1	OG0	1.0		
Spolac_c101092_g1_i1_m.24494c101092-g1	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA173417	OG0	1.0		
Plespi_Pspi_scaffold4767_01	OG0	1.0		
Sros_EGD72912	OG0	1.0		
Diagra_EP00040_Diaphanoeca_grandis_P010864	OG0	1.0		
TrH2_TrispH2_001124-RA	OG0	1.0		
Chem_TCONS_00004040	OG0	1.0		
Nvec_NVE11867	OG0	1.0		
Emue_Em0022g348a.t1	OG0	1.0		
Spur_XM_030980913.1	OG0	1.0		
Sanmal_Sma_011154-T1	OG0	1.0		
Beraby_Baby_sb345297	OG0	1.0		
Vmul_sbMO428241	OG0	1.0		
Drygla_Dgla_sb308113	OG0	1.0		
Mertsp_Mesp_sb547759	OG0	1.0		
Coeast_Cast_sb820476	OG0	1.0		
Drygla_Dgla_sb308115	OG0	1.0		
Mertsp_Mesp_sb547758	OG0	1.0		
Beraby_Baby_sb345300	OG0	1.0		
Drygla_Dgla_sb308114	OG0	1.0		
Pbac_sb2645634	OG0	1.0		
Mlei_ML1159.g16.i1	OG0	1.0		
Mlei_ML1159.g17.i1	OG0	1.0		
Bolinf_Binf_sb1301182	OG0	1.0		
Coeast_Cast_sb820473	OG0	1.0		
Mertsp_Mesp_sb547757	OG0	1.0		
Beraby_Baby_sb345298	OG0	1.0		
Eupdun_Edun_sb10700521	OG0	1.0		
Horcal_Hcv1.av93.c5.g733.i1	OG0	1.0		
Bolinf_Binf_sb1196702	OG0	1.0		
Coemet_Cmet_C607766_01	OG0	1.0		
Coeast_Cast_sb820475	OG0	1.0		
Eupdun_Edun_sb10621573	OG0	1.0		
Eupdun_Edun_sb10614337	OG0	1.0		
Beraby_Baby_sb345301	OG0	1.0		
