gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Salmac_EP00052_Salpingoeca_macrocollata_P003882	OG0	1.0		
Clacor_Ccor_C511393_01	OG0	1.0		
Dgig_XM_028546495.1	OG0	1.0		
Nemnom_g11632.t1	OG0	1.0		
Gracom_Gcom_scaffold14972_01	OG0	1.0		
Tadh_TriadT30248	OG0	1.0		
HoiH04_mRNA12584	OG0	1.0		
TrH2_TrispH2_008395-RA	OG0	1.0		
Nvec_v1g79311	OG0	1.0		
HoiH11_mRNA8029	OG0	1.0		
Hhon_g08429.t1	OG0	1.0		
Leuniv_Lniv_C806902_01	OG0	1.0		
Scil_scict024874.3	OG0	1.0		
Dgig_XM_028561278.1	OG0	1.0		
HoiH23_PlH23_011473-RA	OG0	1.0		
Ocar_g7732	OG0	1.0		
Stycar_maker-SC_scaffold33-snap-gene-0.10-mRNA-1	OG0	1.0		
Adig_XM_015906584.1	OG0	1.0		
Tetwil_g13002.t1	OG0	1.0		
Lcom_lcpid25770	OG0	1.0		
Aque_Aqu2.1.35113_001	OG0	1.0		
Spolac_c92850_g1_i3_m.8227c92850-g1	OG0	1.0		
Sanmal_Sma_010369-T1	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA160085	OG0	1.0		
Exapal_XM_021047234.2	OG0	1.0		
Stycar_maker-SC_scaffold55288-snap-gene-0.2-mRNA-1	OG0	1.0		
Nemnom_g15569.t1	OG0	1.0		
Aaur_scaffold264.g5.t2	OG0	1.0		
Pocdam_XM_027186796.1	OG0	1.0		
Skow_XM_006813024.1	OG0	1.0		
Coemet_Cmet_scaffold19067_01	OG0	1.0		
HoiH06_mRNA2238	OG0	1.0		
Cgig_XM_034458148.1	OG0	1.0		
Pbac_sb2666900	OG0	1.0		
Spolac_c92850_g1_i1_m.8225c92850-g1	OG0	1.0		
Bralan_BLAG02001746_1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P022536	OG0	1.0		
Xesp_020398-T1	OG0	1.0		
Fspp_ffun1.m4.4493.m1	OG0	1.0		
Lcom_lcpid22619	OG0	1.0		
Acagra_model.g12470.t1	OG0	1.0		
Rhoesc_Res_011862-T1	OG0	1.0		
Xestes_maker-XT_scaffold25092-augustus-gene-0.3-mRNA-1	OG0	1.0		
Horcal_Hcv1.av93.c1.g946.i1	OG0	1.0		
Lcom_lcpid25324	OG0	1.0		
Spis_XP_022793064_1	OG0	1.0		
Spur_XM_030983462.1	OG0	1.0		
Hvul_g28056_1	OG0	1.0		
Emue_Em0023g27a.t1	OG0	1.0		
Nemnom_g15570.t1	OG0	1.0		
Gfas_gfas1.m1.18777.m1	OG0	1.0		
Cscu_XM_023364780.1	OG0	1.0		
Morvir_scaffold63.g49.t1	OG0	1.0		
Gasp_gasp1.m3.17307.m1	OG0	1.0		
Plespi_Pspi_scaffold20784_01	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P011752	OG0	1.0		
Sros_EGD77601	OG0	1.0		
Hsap_ENST00000376406	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P024127	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P000779	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P024881	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P023983	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P026095	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P002578	OG0	1.0		
Chem_TCONS_00059673	OG0	1.0		
Dpul_mRNA15925	OG0	1.0		
Tcas_TC008741_001	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P009002	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P018704	OG0	1.0		
Diagra_EP00040_Diaphanoeca_grandis_P025970	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P043251	OG0	1.0		
