in_gene	out_gene	branch_support	ev_type	sos
Clacor_Ccor_scaffold13391_01	Gracom_Gcom_C554258_01	90.0	S	0.0
Clacor_Ccor_scaffold13391_01	Scil_scict016602.1	90.0	S	0.0
Clacor_Ccor_scaffold13391_01	Lcom_lcpid100261	90.0	S	0.0
Clacor_Ccor_scaffold13391_01	Leuniv_Lniv_scaffold22053_01	90.0	S	0.0
Scil_scict016602.1	Gracom_Gcom_C554258_01	90.0	S	0.0
Scil_scict016602.1	Lcom_lcpid100261	90.0	S	0.0
Scil_scict016602.1	Leuniv_Lniv_scaffold22053_01	90.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Salmac_EP00052_Salpingoeca_macrocollata_P033143	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Mbre_EDQ86530	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Mylflu_EP00047_Mylnosiga_fluctuans_P010503	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Salpun_EP00053_Salpingoeca_punica_P009633	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Sros_EGD75903	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Chofle_EP00730_Choanoeca_flexa_P013890	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Codhol_EP00042_Codosiga_hollandica_P044247	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Salurc_EP00051_Salpingoeca_urceolata_P017950	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Microa_EP00043_Microstomoeca_roanoka_P016280	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Salkve_EP00050_Salpingoeca_kvevrii_P004378	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Salinf_EP00049_Salpingoeca_infusionum_P018382	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Saldol_EP00054_Salpingoeca_dolichothecata_P018866	96.0	S	0.0
Didcos_EP00039_Didymoeca_costata_P016174	Choper_EP00045_Choanoeca_perplexa_P001383	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Salmac_EP00052_Salpingoeca_macrocollata_P033143	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Mbre_EDQ86530	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Mylflu_EP00047_Mylnosiga_fluctuans_P010503	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Salpun_EP00053_Salpingoeca_punica_P009633	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Sros_EGD75903	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Chofle_EP00730_Choanoeca_flexa_P013890	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Codhol_EP00042_Codosiga_hollandica_P044247	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Salurc_EP00051_Salpingoeca_urceolata_P017950	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Microa_EP00043_Microstomoeca_roanoka_P016280	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Salkve_EP00050_Salpingoeca_kvevrii_P004378	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Salinf_EP00049_Salpingoeca_infusionum_P018382	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Saldol_EP00054_Salpingoeca_dolichothecata_P018866	96.0	S	0.0
Stedip_EP00041_Stephanoeca_diplocostata_P010533	Choper_EP00045_Choanoeca_perplexa_P001383	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Salmac_EP00052_Salpingoeca_macrocollata_P033143	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Mbre_EDQ86530	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Mylflu_EP00047_Mylnosiga_fluctuans_P010503	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Salpun_EP00053_Salpingoeca_punica_P009633	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Sros_EGD75903	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Chofle_EP00730_Choanoeca_flexa_P013890	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Codhol_EP00042_Codosiga_hollandica_P044247	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Salurc_EP00051_Salpingoeca_urceolata_P017950	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Microa_EP00043_Microstomoeca_roanoka_P016280	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Salkve_EP00050_Salpingoeca_kvevrii_P004378	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Salinf_EP00049_Salpingoeca_infusionum_P018382	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Saldol_EP00054_Salpingoeca_dolichothecata_P018866	96.0	S	0.0
Diagra_EP00040_Diaphanoeca_grandis_P009910	Choper_EP00045_Choanoeca_perplexa_P001383	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Salmac_EP00052_Salpingoeca_macrocollata_P033143	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Mbre_EDQ86530	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Mylflu_EP00047_Mylnosiga_fluctuans_P010503	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Salpun_EP00053_Salpingoeca_punica_P009633	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Sros_EGD75903	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Chofle_EP00730_Choanoeca_flexa_P013890	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Codhol_EP00042_Codosiga_hollandica_P044247	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Salurc_EP00051_Salpingoeca_urceolata_P017950	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Microa_EP00043_Microstomoeca_roanoka_P016280	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Salkve_EP00050_Salpingoeca_kvevrii_P004378	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Salinf_EP00049_Salpingoeca_infusionum_P018382	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Saldol_EP00054_Salpingoeca_dolichothecata_P018866	96.0	S	0.0
Acaspe_EP00035_Acanthoeca_spectabilis_P020687	Choper_EP00045_Choanoeca_perplexa_P001383	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Salmac_EP00052_Salpingoeca_macrocollata_P033143	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Mbre_EDQ86530	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Mylflu_EP00047_Mylnosiga_fluctuans_P010503	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Salpun_EP00053_Salpingoeca_punica_P009633	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Sros_EGD75903	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Chofle_EP00730_Choanoeca_flexa_P013890	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Codhol_EP00042_Codosiga_hollandica_P044247	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Salurc_EP00051_Salpingoeca_urceolata_P017950	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Microa_EP00043_Microstomoeca_roanoka_P016280	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Salkve_EP00050_Salpingoeca_kvevrii_P004378	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Salinf_EP00049_Salpingoeca_infusionum_P018382	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Saldol_EP00054_Salpingoeca_dolichothecata_P018866	96.0	S	0.0
Helnan_EP00037_Helgoeca_nana_P032278	Choper_EP00045_Choanoeca_perplexa_P001383	96.0	S	0.0
Aque_Aqu2.1.41016_001	Skow_XM_006822517.1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Mertsp_Mesp_sb572396	61.0	S	0.0
Aque_Aqu2.1.41016_001	Amil_Amillepora05002-RA	61.0	S	0.0
Aque_Aqu2.1.41016_001	Morvir_scaffold201.g35.t1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Mertsp_Mesp_sb528968	61.0	S	0.0
Aque_Aqu2.1.41016_001	Lampan_Lpan_16079_01	61.0	S	0.0
Aque_Aqu2.1.41016_001	Beraby_Baby_sb346209	61.0	S	0.0
Aque_Aqu2.1.41016_001	Dgig_XM_028541564.1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Mlei_ML2100.g9.i1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bolinf_Binf_sb1267443	61.0	S	0.0
Aque_Aqu2.1.41016_001	Vmul_sbMO435929	61.0	S	0.0
Aque_Aqu2.1.41016_001	Adig_XM_015925311.1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Vmul_sbMO421628	61.0	S	0.0
Aque_Aqu2.1.41016_001	Spur_XM_030997508.1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Sanmal_Sma_028161-T1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Mertsp_Mesp_sb528969	61.0	S	0.0
Aque_Aqu2.1.41016_001	Spur_XM_030988964.1	61.0	S	0.0
Aque_Aqu2.1.41016_001	TrH2_TrispH2_000242-RA	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bolinf_Binf_sb1267446	61.0	S	0.0
Aque_Aqu2.1.41016_001	Hsap_ENST00000451402	61.0	S	0.0
Aque_Aqu2.1.41016_001	Aaur_scaffold1147.g9.t1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bolinf_Binf_sb1267448	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bolinf_Binf_sb1260987	61.0	S	0.0
Aque_Aqu2.1.41016_001	Gfas_gfas1.m1.18578.m1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Dpul_mRNA11779	61.0	S	0.0
Aque_Aqu2.1.41016_001	Rhoesc_Res_002265-T1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Nvec_v1g220980	61.0	S	0.0
Aque_Aqu2.1.41016_001	Pbac_sb2668135	61.0	S	0.0
Aque_Aqu2.1.41016_001	Salpun_EP00053_Salpingoeca_punica_P018946	61.0	S	0.0
Aque_Aqu2.1.41016_001	Cgig_XM_011434629.3	61.0	S	0.0
Aque_Aqu2.1.41016_001	Dgig_XM_028541444.1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Xesp_008604-T1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Nemnom_g8523.t1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Tadh_TriadT38140	61.0	S	0.0
Aque_Aqu2.1.41016_001	Amil_Amillepora04989-RA	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bolinf_Binf_sb1267447	61.0	S	0.0
Aque_Aqu2.1.41016_001	HoiH06_mRNA7900	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bolinf_Binf_sb1311413	61.0	S	0.0
Aque_Aqu2.1.41016_001	Vmul_sbMO421224	61.0	S	0.0
Aque_Aqu2.1.41016_001	Drygla_Dgla_sb290447	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bolinf_Binf_sb1295997	61.0	S	0.0
Aque_Aqu2.1.41016_001	Exapal_XM_021038206.2	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bolinf_Binf_sb1267444	61.0	S	0.0
Aque_Aqu2.1.41016_001	Mlei_ML0032.g42.i1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Hvul_g29727_1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA174443	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bralan_BLAG08000387_1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Sanmal_Sma_028155-T1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Mertsp_Mesp_sb565811	61.0	S	0.0
Aque_Aqu2.1.41016_001	Nemnom_g8519.t1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Coemet_Cmet_scaffold2577_01	61.0	S	0.0
Aque_Aqu2.1.41016_001	Nvec_v1g113806	61.0	S	0.0
Aque_Aqu2.1.41016_001	Nvec_v1g231431	61.0	S	0.0
Aque_Aqu2.1.41016_001	Spis_XP_022780792_1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Gasp_gasp1.m3.2664.m1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bolinf_Binf_sb1267445	61.0	S	0.0
Aque_Aqu2.1.41016_001	Beraby_Baby_sb346210	61.0	S	0.0
Aque_Aqu2.1.41016_001	Bolinf_Binf_sb1260988	61.0	S	0.0
Aque_Aqu2.1.41016_001	Fspp_ffun1.m4.19835.m1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Acagra_model.g27598.t1	61.0	S	0.0
Aque_Aqu2.1.41016_001	HoiH23_PlH23_008216-RA	61.0	S	0.0
Aque_Aqu2.1.41016_001	Coemet_Cmet_scaffold4570_01	61.0	S	0.0
Aque_Aqu2.1.41016_001	Horcal_Hcv1.av93.c10.g615.i1	61.0	S	0.0
Aque_Aqu2.1.41016_001	HoiH04_mRNA7246	61.0	S	0.0
Aque_Aqu2.1.41016_001	Cscu_XM_023365437.1	61.0	S	0.0
Aque_Aqu2.1.41016_001	Tcas_TC011181_001	61.0	S	0.0
Aque_Aqu2.1.41016_001	Coeast_Cast_sb772492	61.0	S	0.0
Aque_Aqu2.1.41016_001	Lcom_lcpid164491	61.0	S	0.0
