gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Salurc_EP00051_Salpingoeca_urceolata_P026835	OG0	1.0		
Horcal_Hcv1.av93.c1.g1431.i1	OG0	1.0		
Pbac_sb2656973	OG0	1.0		
Gasp_gasp1.m3.1098.m1	OG0	1.0		
Plajan_Pjan_C560966_01	OG0	1.0		
Spolac_c102179_g1_i1_m.28232c102179-g1	OG0	1.0		
HoiH04_mRNA12677	OG0	1.0		
Diagra_EP00040_Diaphanoeca_grandis_P040592	OG0	1.0		
Halamb_c53995_g2_i1m.37073	OG0	1.0		
Tadh_TriadT32981	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P006714	OG0	1.0		
Emue_Em0013g120a.t1	OG0	1.0		
Cscu_XM_023361831.1	OG0	1.0		
Coemet_Cmet_scaffold5012_01	OG0	1.0		
Dgig_XM_028535117.1	OG0	1.0		
Nvec_v1g194411	OG0	1.0		
Mertsp_Mesp_sb574213	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA123183	OG0	1.0		
Gracom_Gcom_scaffold16293_01	OG0	1.0		
Dpul_mRNA15538	OG0	1.0		
TrH2_TrispH2_007816-RA	OG0	1.0		
Bolinf_Binf_sb1247303	OG0	1.0		
Mertsp_Mesp_sb574214	OG0	1.0		
Bralan_BLAG03001290_1	OG0	1.0		
Aque_Aqu2.1.41926_001	OG0	1.0		
Beraby_Baby_sb340941	OG0	1.0		
Nemnom_g6062.t1	OG0	1.0		
Fspp_ffun1.m4.24729.m1	OG0	1.0		
Aaur_scaffold2017.g3.t2	OG0	1.0		
Tcas_TC011953_002	OG0	1.0		
Rhoesc_Res_002910-T1	OG0	1.0		
Stycar_maker-SC_scaffold145312-snap-gene-0.27-mRNA-1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P010096	OG0	1.0		
Sanmal_Sma_008869-T1	OG0	1.0		
Pocdam_XM_027200216.1	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P038482	OG0	1.0		
Amil_Amillepora02494-RA	OG0	1.0		
Gfas_gfas1.m1.5919.m1	OG0	1.0		
Hhon_g03323.t1	OG0	1.0		
Spur_XM_030986199.1	OG0	1.0		
Skow_XM_002741349.2	OG0	1.0		
Spolac_c102179_g1_i2_m.28233c102179-g1	OG0	1.0		
Exapal_XM_021052484.2	OG0	1.0		
Bolinf_Binf_sb1259783	OG0	1.0		
Clacor_Ccor_scaffold9592_01	OG0	1.0		
Tetwil_g11366.t2	OG0	1.0		
Dpul_mRNA1936	OG0	1.0		
Mlei_ML0711.g60.i1	OG0	1.0		
HoiH11_mRNA2453	OG0	1.0		
Plespi_Pspi_scaffold11993_01	OG0	1.0		
Lcom_lcpid61607	OG0	1.0		
Hvul_g28159_1	OG0	1.0		
Drygla_Dgla_sb307952	OG0	1.0		
Morvir_scaffold369.g2.t1	OG0	1.0		
Hsap_ENST00000505177	OG0	1.0		
Plespi_Pspi_scaffold11994_01	OG0	1.0		
Acagra_model.g18168.t1	OG0	1.0		
HoiH06_mRNA11937	OG0	1.0		
Lampan_Lpan_13868_01	OG0	1.0		
Stycar_maker-SC_scaffold145312-snap-gene-0.28-mRNA-1	OG0	1.0		
Bolinf_Binf_sb1259782	OG0	1.0		
Didcos_EP00039_Didymoeca_costata_P006713	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P028033	OG0	1.0		
Dpul_mRNA28457	OG0	1.0		
Spis_XP_022790906_1	OG0	1.0		
Stycar_maker-SC_scaffold56837-snap-gene-0.6-mRNA-1	OG0	1.0		
Leuniv_Lniv_scaffold17255_01	OG0	1.0		
Xestes_snap_masked-XT_scaffold135327-processed-gene-0.2-mRNA-1	OG0	1.0		
Beraby_Baby_sb340942	OG0	1.0		
HoiH23_PlH23_003764-RA	OG0	1.0		
Bolinf_Binf_sb1247304	OG0	1.0		
Adig_XM_015921415.1	OG0	1.0		
Cgig_XM_011434486.3	OG0	1.0		
Tetwil_g18252.t2	OG0	1.0		
Xesp_013997-T1	OG0	1.0		
Ocar_g5540	OG0	1.0		
Chem_TCONS_00058811	OG0	1.0		
Drygla_Dgla_sb307953	OG0	1.0		
Vmul_Simscaffold11543_01	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P013527	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P007284	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P015970	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P009904	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P006225	OG0	1.0		
Mbre_EDQ89362	OG0	1.0		
Salpun_EP00053_Salpingoeca_punica_P008593	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P023018	OG0	1.0		
Sros_EGD81767	OG0	1.0		
Codhol_EP00042_Codosiga_hollandica_P059092	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P016334	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P023017	OG0	1.0		
Microa_EP00043_Microstomoeca_roanoka_P015971	OG0	1.0		
Chofle_EP00730_Choanoeca_flexa_P019943	OG0	1.0		
Salinf_EP00049_Salpingoeca_infusionum_P011637	OG0	1.0		
