gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Didcos_EP00039_Didymoeca_costata_P000958	OG0	1.0		
Eupdun_Edun_sb10616749	OG0	1.0		
HoiH23_PlH23_007278-RA	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P012020	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P012019	OG0	1.0		
Xestes_maker-XT_scaffold210-augustus-gene-0.9-mRNA-1	OG0	1.0		
Coeast_Cast_sb781981	OG0	1.0		
Fspp_ffun1.m4.3470.m1	OG0	1.0		
Bolinf_Binf_sb1215283	OG0	1.0		
Coeast_Cast_sb781985	OG0	1.0		
Drygla_Dgla_sb275596	OG0	1.0		
Bolinf_Binf_sb1226976	OG0	1.0		
Sanmal_Sma_022701-T1	OG0	1.0		
Morvir_scaffold532.g5.t1	OG0	1.0		
Hhon_g09707.t1	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA168674	OG0	1.0		
Pocdam_XM_027201485.1	OG0	1.0		
Aaur_scaffold634.g10.t1	OG0	1.0		
Xesp_021904-T1	OG0	1.0		
Coeast_Cast_sb781980	OG0	1.0		
Spolac_c98065_g3_i1_m.16346c98065-g1	OG0	1.0		
Lampan_Lpan_14007_01	OG0	1.0		
Spis_XP_022790077_1	OG0	1.0		
Cscu_XM_023353674.1	OG0	1.0		
Plajan_Pjan_scaffold7971_01	OG0	1.0		
Stycar_maker-SC_scaffold136766-augustus-gene-0.37-mRNA-1	OG0	1.0		
Horcal_Hcv1.av93.c1.g741.i1	OG0	1.0		
Plespi_Pspi_scaffold6296_01	OG0	1.0		
Beraby_Baby_sb334718	OG0	1.0		
Acagra_model.g854.t1	OG0	1.0		
Tadh_TriadT50726	OG0	1.0		
Tetwil_g11924.t1	OG0	1.0		
Mertsp_Mesp_sb560711	OG0	1.0		
Emue_Em0017g187a.t1	OG0	1.0		
Scil_scict010923.1	OG0	1.0		
Adig_XM_015892202.1	OG0	1.0		
Gfas_gfas1.m1.2752.m1	OG0	1.0		
Clacor_Ccor_C538883_01	OG0	1.0		
Fspp_ffun1.m4.3465.m1	OG0	1.0		
Vmul_sbMO405944	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P012018	OG0	1.0		
Spur_XM_777959.4	OG0	1.0		
Coeast_Cast_sb781984	OG0	1.0		
Exapal_XM_021056192.2	OG0	1.0		
Mertsp_Mesp_sb536924	OG0	1.0		
TrH2_TrispH2_009541-RA	OG0	1.0		
Coeast_Cast_sb781982	OG0	1.0		
Gasp_gasp1.m3.2553.m1	OG0	1.0		
Skow_XM_002732810.2	OG0	1.0		
Spolac_c98065_g1_i1_m.16345c98065-g1	OG0	1.0		
Bolinf_Binf_sb1215282	OG0	1.0		
Cscu_XM_023358381.1	OG0	1.0		
Pbac_sb2661475	OG0	1.0		
HoiH04_mRNA10954	OG0	1.0		
Rhoesc_Res_004147-T1	OG0	1.0		
Mlei_ML0665.g17.i1	OG0	1.0		
Ocar_g9573	OG0	1.0		
Coeast_Cast_sb781983	OG0	1.0		
Gracom_Gcom_scaffold16379_01	OG0	1.0		
Halamb_c53830_g2_i1m.36579	OG0	1.0		
Nemnom_g1486.t1	OG0	1.0		
Gasp_gasp1.m3.2554.m1	OG0	1.0		
Horcal_Hcv1.av93.c1.g738.i1	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P012021	OG0	1.0		
Nemnom_g1485.t1	OG0	1.0		
Hsap_ENST00000354105	OG0	1.0		
Aque_Aqu2.1.44040_001	OG0	1.0		
Nvec_NVE1332	OG0	1.0		
Lcom_lcpid61060	OG0	1.0		
Nvec_NVE1331	OG0	1.0		
Cgig_XM_011449977.3	OG0	1.0		
HoiH11_mRNA3023	OG0	1.0		
HoiH06_mRNA3857	OG0	1.0		
Adig_XM_015920093.1	OG0	1.0		
Bralan_BLAG02001584_1	OG0	1.0		
Stycar_maker-SC_scaffold134196-augustus-gene-0.14-mRNA-1	OG0	1.0		
Clacor_Ccor_scaffold12540_01	OG0	1.0		
Beraby_Baby_sb334717	OG0	1.0		
Amil_Amillepora10094-RA	OG0	1.0		
