in_gene	out_gene	branch_support	ev_type	sos
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Chofle_EP00730_Choanoeca_flexa_P019000	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Salkve_EP00050_Salpingoeca_kvevrii_P011888	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Codhol_EP00042_Codosiga_hollandica_P052293	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Microa_EP00043_Microstomoeca_roanoka_P025719	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Choper_EP00045_Choanoeca_perplexa_P009845	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Helnan_EP00037_Helgoeca_nana_P017451	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Diagra_EP00040_Diaphanoeca_grandis_P033530	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Mylflu_EP00047_Mylnosiga_fluctuans_P002051	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Salinf_EP00049_Salpingoeca_infusionum_P023452	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Lcom_lcpid195621	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Lcom_lcpid204761	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Salpun_EP00053_Salpingoeca_punica_P009452	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Mbre_EDQ86912	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Acaspe_EP00035_Acanthoeca_spectabilis_P035363	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Sros_EGD74443	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Didcos_EP00039_Didymoeca_costata_P018846	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Stedip_EP00041_Stephanoeca_diplocostata_P025141	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Saldol_EP00054_Salpingoeca_dolichothecata_P014791	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Salmac_EP00052_Salpingoeca_macrocollata_P004383	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Codhol_EP00042_Codosiga_hollandica_P052134	60.0	S	0.0
Xestes_maker-XT_scaffold2168-snap-gene-0.31-mRNA-1	Salurc_EP00051_Salpingoeca_urceolata_P027813	60.0	S	0.0
