in_gene	out_gene	branch_support	ev_type	sos
Bralan_BLAG04001697_1	Cscu_XM_023381645.1	52.0	S	0.0
Bralan_BLAG04001697_1	Acagra_model.g15734.t1	52.0	S	0.0
Bralan_BLAG04001697_1	Dpul_mRNA29812	52.0	S	0.0
Bralan_BLAG04001697_1	Lcom_lcpid237602	52.0	S	0.0
Bralan_BLAG04001697_1	Hsap_ENST00000555761	52.0	S	0.0
Bralan_BLAG04001697_1	Lcom_lcpid192694	52.0	S	0.0
Bralan_BLAG04001697_1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA153812	52.0	S	0.0
Bralan_BLAG04001697_1	Lcom_lcpid227476	52.0	S	0.0
Bralan_BLAG04001697_1	Cgig_XM_034468541.1	52.0	S	0.0
Bralan_BLAG04001697_1	Tcas_TC004979_001	52.0	S	0.0
Spur_XM_789965.5	Cscu_XM_023381645.1	52.0	S	0.0
Spur_XM_789965.5	Acagra_model.g15734.t1	52.0	S	0.0
Spur_XM_789965.5	Dpul_mRNA29812	52.0	S	0.0
Spur_XM_789965.5	Lcom_lcpid237602	52.0	S	0.0
Spur_XM_789965.5	Hsap_ENST00000555761	52.0	S	0.0
Spur_XM_789965.5	Lcom_lcpid192694	52.0	S	0.0
Spur_XM_789965.5	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA153812	52.0	S	0.0
Spur_XM_789965.5	Lcom_lcpid227476	52.0	S	0.0
Spur_XM_789965.5	Cgig_XM_034468541.1	52.0	S	0.0
Spur_XM_789965.5	Tcas_TC004979_001	52.0	S	0.0
Bralan_BLAG04001698_1	Cscu_XM_023381645.1	52.0	S	0.0
Bralan_BLAG04001698_1	Acagra_model.g15734.t1	52.0	S	0.0
Bralan_BLAG04001698_1	Dpul_mRNA29812	52.0	S	0.0
Bralan_BLAG04001698_1	Lcom_lcpid237602	52.0	S	0.0
Bralan_BLAG04001698_1	Hsap_ENST00000555761	52.0	S	0.0
Bralan_BLAG04001698_1	Lcom_lcpid192694	52.0	S	0.0
Bralan_BLAG04001698_1	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA153812	52.0	S	0.0
Bralan_BLAG04001698_1	Lcom_lcpid227476	52.0	S	0.0
Bralan_BLAG04001698_1	Cgig_XM_034468541.1	52.0	S	0.0
Bralan_BLAG04001698_1	Tcas_TC004979_001	52.0	S	0.0
Skow_XM_002741323.2	Cscu_XM_023381645.1	52.0	S	0.0
Skow_XM_002741323.2	Acagra_model.g15734.t1	52.0	S	0.0
Skow_XM_002741323.2	Dpul_mRNA29812	52.0	S	0.0
