gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Coemet_Cmet_scaffold601_01	OG0	1.0		
Plajan_Pjan_scaffold23513_01	OG0	1.0		
Xestes_augustus_masked-XT_scaffold1396-processed-gene-0.8-mRNA-1	OG0	1.0		
Bralan_BLAG01001705_1	OG0	1.0		
TrH2_TrispH2_001595-RA	OG0	1.0		
Spolac_c103647_g1_i1_m.35353c103647-g1	OG0	1.0		
Skow_XM_006823597.1	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P018513	OG0	1.0		
Clacor_Ccor_C542519_01	OG0	1.0		
Amil_Amillepora08668-RA	OG0	1.0		
Exapal_XM_021055361.2	OG0	1.0		
Spolac_c103647_g2_i2_m.35357c103647-g1	OG0	1.0		
Diagra_EP00040_Diaphanoeca_grandis_P033962	OG0	1.0		
Acagra_model.g30788.t1	OG0	1.0		
Chem_TCONS_00007471	OG0	1.0		
Aaur_scaffold990.g10.t1	OG0	1.0		
Bralan_BLAG07001072_1	OG0	1.0		
Gfas_gfas1.m1.17926.m1	OG0	1.0		
Dgig_XM_028535937.1	OG0	1.0		
Gracom_Gcom_C558318_01	OG0	1.0		
Sros_EGD79092	OG0	1.0		
Pocdam_XM_027181364.1	OG0	1.0		
Salmac_EP00052_Salpingoeca_macrocollata_P011923	OG0	1.0		
Salkve_EP00050_Salpingoeca_kvevrii_P018512	OG0	1.0		
Spolac_c103647_g2_i3_m.35358c103647-g1	OG0	1.0		
Hvul_g6749_1	OG0	1.0		
Choper_EP00045_Choanoeca_perplexa_P009553	OG0	1.0		
Lcom_lcpid37505	OG0	1.0		
Stycar_snap_masked-SC_scaffold4415-processed-gene-0.1-mRNA-1	OG0	1.0		
Tadh_TriadT55703	OG0	1.0		
Spolac_c103647_g2_i1_m.35354c103647-g1	OG0	1.0		
Saldol_EP00054_Salpingoeca_dolichothecata_P016954	OG0	1.0		
Gracom_Gcom_C559534_01	OG0	1.0		
Tcas_TC002742_001	OG0	1.0		
Acaspe_EP00035_Acanthoeca_spectabilis_P035997	OG0	1.0		
Lcom_lcpid42593	OG0	1.0		
Bralan_BLAG01001561_1	OG0	1.0		
Leuniv_Lniv_C805380_01	OG0	1.0		
Xesp_006693-T1	OG0	1.0		
Mylflu_EP00047_Mylnosiga_fluctuans_P009518	OG0	1.0		
Emue_Em0001g123a.t1	OG0	1.0		
Stedip_EP00041_Stephanoeca_diplocostata_P016112	OG0	1.0		
Ocar_g7610	OG0	1.0		
Sanmal_Sma_025483-T1	OG0	1.0		
Mbre_EDQ90616	OG0	1.0		
Hsap_ENST00000290246	OG0	1.0		
Emue_Em0001g122a.t1	OG0	1.0		
Scil_scict005776.1	OG0	1.0		
Helnan_EP00037_Helgoeca_nana_P001878	OG0	1.0		
