gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Sros_EGD75286	OG0	1.0		
Emue_Em0030g22a.t1	OG0	1.0		
Bolinf_Binf_sb1188367	OG0	1.0		
Bolinf_Binf_sb1287207	OG0	1.0		
Dpul_mRNA22955	OG0	1.0		
Eupdun_Edun_sb10674935	OG0	1.0		
Bolinf_Binf_sb1266468	OG0	1.0		
Tadh_TriadT26755	OG0	1.0		
Beraby_Baby_sb343632	OG0	1.0		
Amil_Amillepora18747-RA	OG0	1.0		
Hsap_ENST00000378785	OG0	1.0		
Drygla_Dgla_sb297963	OG0	1.0		
Hsap_ENST00000378755	OG0	1.0		
Cscu_XM_023380610.1	OG0	1.0		
Mertsp_Mesp_sb598740	OG0	1.0		
Beraby_Baby_sb343630	OG0	1.0		
Emue_Em0008g396a.t1	OG0	1.0		
Eupdun_Edun_sb10674924	OG0	1.0		
HoiH06_mRNA9132	OG0	1.0		
Dgig_XM_028538067.1	OG0	1.0		
Bolinf_Binf_sb1266469	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA220985	OG0	1.0		
Fspp_ffun1.m4.11329.m1	OG0	1.0		
Eupdun_Edun_sb10674928	OG0	1.0		
Eupdun_Edun_sb10674937	OG0	1.0		
Bolinf_Binf_sb1287205	OG0	1.0		
Mertsp_Mesp_sb598736	OG0	1.0		
Beraby_Baby_sb343629	OG0	1.0		
Hhon_g09512.t1	OG0	1.0		
Drygla_Dgla_sb297964	OG0	1.0		
HoiH11_mRNA2121	OG0	1.0		
Hsap_ENST00000673477	OG0	1.0		
Halamb_c51538_g1_i1m.30803	OG0	1.0		
Lcom_lcpid103055	OG0	1.0		
Opea_EP00118_Oscarella_pearsei_P009601	OG0	1.0		
Clacor_Ccor_C532471_01	OG0	1.0		
Stycar_maker-SC_scaffold14427-augustus-gene-0.4-mRNA-1	OG0	1.0		
Adig_XM_015896826.1	OG0	1.0		
Mertsp_Mesp_sb598737	OG0	1.0		
Pbac_sb2657700	OG0	1.0		
Eupdun_Edun_sb10674927	OG0	1.0		
Coemet_Cmet_scaffold18085_01	OG0	1.0		
Chem_TCONS_00003429	OG0	1.0		
Mertsp_Mesp_sb582062	OG0	1.0		
Plespi_Pspi_scaffold820_01	OG0	1.0		
Morvir_scaffold71.g8.t3	OG0	1.0		
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA199580	OG0	1.0		
Eupdun_Edun_sb10674936	OG0	1.0		
Nvec_v1g165363	OG0	1.0		
Mertsp_Mesp_sb582061	OG0	1.0		
Hvul_g20052_1	OG0	1.0		
HoiH04_mRNA1852	OG0	1.0		
Xesp_012669-T1	OG0	1.0		
Gracom_Gcom_scaffold16579_01	OG0	1.0		
Gracom_Gcom_scaffold5169_01	OG0	1.0		
Eupdun_Edun_sb10674925	OG0	1.0		
Scil_scict026250.1	OG0	1.0		
Mertsp_Mesp_sb598738	OG0	1.0		
Mertsp_Mesp_sb598733	OG0	1.0		
Spis_XP_022788779_1	OG0	1.0		
Xestes_maker-XT_scaffold13453-snap-gene-0.8-mRNA-1	OG0	1.0		
Xesp_025426-T1	OG0	1.0		
Eupdun_Edun_sb10674930	OG0	1.0		
Skow_XM_002732245.2	OG0	1.0		
Sanmal_Sma_020699-T1	OG0	1.0		
Rhoesc_Res_009820-T1	OG0	1.0		
Bolinf_Binf_sb1287208	OG0	1.0		
Lcom_lcpid65340	OG0	1.0		
Spolac_c101431_g1_i2_m.25603c101431-g1	OG0	1.0		
Eupdun_Edun_sb10674922	OG0	1.0		
Spolac_c101431_g1_i1_m.25602c101431-g1	OG0	1.0		
Plespi_Pspi_scaffold821_01	OG0	1.0		
Mlei_ML2484.g1.i1	OG0	1.0		
Clacor_Ccor_scaffold15477_01	OG0	1.0		
Gasp_gasp1.m3.15384.m1	OG0	1.0		
Eupdun_Edun_sb10674923	OG0	1.0		
Spur_XM_030987142.1	OG0	1.0		
Eupdun_Edun_sb10674919	OG0	1.0		
Drygla_Dgla_sb297965	OG0	1.0		
Ocar_g3521	OG0	1.0		
Vmul_sbMO400078	OG0	1.0		
Spolac_c101431_g1_i1_m.25601c101431-g1	OG0	1.0		
Horcal_Hcv1.av93.c4.g258.i2	OG0	1.0		
Bolinf_Binf_sb1287206	OG0	1.0		
Beraby_Baby_sb343631	OG0	1.0		
Leuniv_Lniv_scaffold22470_01	OG0	1.0		
Nvec_NVE14470	OG0	1.0		
Bralan_BLAG11000348_1	OG0	1.0		
Acagra_model.g30654.t1	OG0	1.0		
Stycar_maker-SC_scaffold111848-snap-gene-0.15-mRNA-1	OG0	1.0		
Eupdun_Edun_sb10674920	OG0	1.0		
Cgig_XM_011433331.3	OG0	1.0		
Bolinf_Binf_sb1266467	OG0	1.0		
Lcom_lcpid65423	OG0	1.0		
Spur_XM_030987104.1	OG0	1.0		
Aque_Aqu2.1.19908_001	OG0	1.0		
Bolinf_Binf_sb1287204	OG0	1.0		
Bolinf_Binf_sb1287209	OG0	1.0		
Eupdun_Edun_sb10674921	OG0	1.0		
Tcas_TC014695_001	OG0	1.0		
Nemnom_g3889.t1	OG0	1.0		
Skow_XM_006814788.1	OG0	1.0		
Mertsp_Mesp_sb598739	OG0	1.0		
Aaur_scaffold697.g6.t1	OG0	1.0		
Gfas_gfas1.m1.202.m1	OG0	1.0		
Horcal_Hcv1.av93.c4.g258.i1	OG0	1.0		
Exapal_XM_021061259.2	OG0	1.0		
